weather_id,region_id,date,temp_min_c,temp_max_c,rainfall_mm,humidity_pct,wind_speed_kmph,forecast_type,source
WX001907,REG022,2026-06-17,22.2,29.8,6.7,74.9,9.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001908,REG022,2026-06-18,19.4,31.9,0.9,76.8,7.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001909,REG022,2026-06-19,20.3,30.9,8.2,75.5,15.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001910,REG022,2026-06-20,18.6,31.5,12.4,86.3,9.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001911,REG022,2026-06-21,19.2,33.2,5.0,79.0,8.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001912,REG022,2026-06-22,20.8,32.4,7.4,85.8,7.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001913,REG022,2026-06-23,18.5,33.3,4.9,80.3,5.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001914,REG022,2026-06-24,17.4,29.9,10.4,79.5,2.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001915,REG022,2026-06-25,18.8,32.7,6.7,83.8,11.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001916,REG022,2026-06-26,19.0,30.8,1.5,82.8,14.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001917,REG022,2026-06-27,18.0,32.4,15.7,82.7,16.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001918,REG022,2026-06-28,18.1,32.5,6.9,85.4,5.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001919,REG022,2026-06-29,20.8,30.0,15.0,72.0,13.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001920,REG022,2026-06-30,20.0,29.4,0.4,76.3,12.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001921,REG022,2026-07-01,21.6,32.1,6.7,86.1,13.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001922,REG022,2026-07-02,20.3,33.9,3.3,85.2,6.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001923,REG022,2026-07-03,20.9,31.3,18.3,91.4,3.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001924,REG022,2026-07-04,16.3,32.9,11.9,81.7,6.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001925,REG022,2026-07-05,20.1,33.0,14.6,73.6,5.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001926,REG022,2026-07-06,18.3,33.1,2.7,77.2,8.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001927,REG022,2026-07-07,21.1,31.4,12.6,84.5,10.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001928,REG022,2026-07-08,22.1,30.6,15.6,68.9,8.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001929,REG022,2026-07-09,20.5,27.4,4.3,70.5,10.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001930,REG022,2026-07-10,19.2,33.1,2.1,77.5,4.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001931,REG022,2026-07-11,19.2,32.6,5.9,81.9,11.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001932,REG022,2026-07-12,22.2,30.4,5.4,87.9,9.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001933,REG022,2026-07-13,18.5,32.3,13.3,76.5,13.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001934,REG022,2026-07-14,21.3,29.3,0.9,83.1,11.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001935,REG022,2026-07-15,18.7,29.5,3.9,78.8,14.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001936,REG022,2026-07-16,20.3,31.4,12.7,83.3,11.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001937,REG022,2026-07-17,17.9,32.8,18.2,84.8,8.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001938,REG022,2026-07-18,23.4,29.4,13.4,80.9,10.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001939,REG022,2026-07-19,21.0,32.8,11.9,81.5,13.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001940,REG022,2026-07-20,18.7,31.4,7.7,75.9,8.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001941,REG022,2026-07-21,17.5,31.0,15.5,71.8,11.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001942,REG022,2026-07-22,21.6,35.8,12.1,84.2,9.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001943,REG022,2026-07-23,21.0,34.8,8.5,83.0,16.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001944,REG022,2026-07-24,18.8,30.0,5.8,78.6,10.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001945,REG022,2026-07-25,18.6,32.4,9.3,79.7,7.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001946,REG022,2026-07-26,21.5,35.3,4.7,84.4,13.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001947,REG022,2026-07-27,18.5,30.3,14.1,84.2,8.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001948,REG022,2026-07-28,17.4,32.3,13.8,89.1,10.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001949,REG022,2026-07-29,19.6,29.7,0.2,75.0,9.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001950,REG022,2026-07-30,19.1,31.7,5.2,72.2,8.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001951,REG022,2026-07-31,17.2,31.1,9.6,78.5,2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001952,REG022,2026-08-01,18.5,30.4,25.4,78.5,6.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001953,REG022,2026-08-02,18.5,33.6,12.7,84.0,10.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001954,REG022,2026-08-03,18.4,31.9,4.2,87.5,5.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001955,REG022,2026-08-04,18.0,29.6,7.2,77.3,11.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001956,REG022,2026-08-05,18.1,32.6,0.6,79.0,11.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001957,REG022,2026-08-06,20.9,31.2,11.8,72.7,9.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001958,REG022,2026-08-07,21.5,28.3,1.0,83.9,9.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001959,REG022,2026-08-08,18.4,33.4,8.1,79.3,9.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001960,REG022,2026-08-09,20.4,30.3,7.6,75.4,13.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001961,REG022,2026-08-10,20.8,28.2,2.9,83.0,6.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001962,REG022,2026-08-11,19.8,27.3,12.1,70.7,3.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001963,REG022,2026-08-12,19.8,32.3,26.4,74.1,10.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001964,REG022,2026-08-13,19.4,32.6,4.3,73.7,18.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001965,REG022,2026-08-14,20.2,30.9,3.9,81.4,12.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001966,REG022,2026-08-15,16.9,33.5,1.0,75.4,10.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001967,REG022,2026-08-16,23.2,29.5,9.3,82.7,11.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001968,REG022,2026-08-17,19.3,33.0,9.3,76.8,7.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001969,REG022,2026-08-18,21.0,33.3,4.0,72.0,9.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001970,REG022,2026-08-19,19.7,31.3,7.5,85.4,10.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001971,REG022,2026-08-20,18.5,29.1,6.3,73.9,10.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001972,REG022,2026-08-21,17.9,32.6,9.5,77.7,10.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001973,REG022,2026-08-22,21.8,31.8,5.8,86.2,10.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001974,REG022,2026-08-23,21.7,31.5,26.6,86.0,11.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001975,REG022,2026-08-24,18.4,32.7,12.3,73.9,9.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001976,REG022,2026-08-25,18.8,29.6,1.7,78.5,11.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001977,REG022,2026-08-26,23.4,30.3,6.9,75.6,8.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001978,REG022,2026-08-27,15.9,32.6,3.5,85.6,5.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001979,REG022,2026-08-28,18.2,29.5,5.8,77.5,10.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001980,REG022,2026-08-29,21.0,32.6,2.6,87.8,10.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001981,REG023,2026-06-01,22.7,35.8,6.1,73.2,9.3,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001982,REG023,2026-06-02,25.5,33.7,12.2,83.7,9.9,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001983,REG023,2026-06-03,25.5,34.3,9.9,79.6,10.8,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001984,REG023,2026-06-04,21.4,37.2,16.8,86.2,13.9,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001985,REG023,2026-06-05,23.9,37.9,10.1,83.8,12.9,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001986,REG023,2026-06-06,21.9,34.9,14.5,88.0,9.8,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001987,REG023,2026-06-07,25.1,36.4,10.1,81.2,10.7,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001988,REG023,2026-06-08,22.0,32.6,1.6,77.7,12.9,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001989,REG023,2026-06-09,21.4,34.6,2.0,77.7,12.3,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001990,REG023,2026-06-10,22.0,33.5,18.9,71.0,8.2,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001991,REG023,2026-06-11,26.2,37.0,15.0,81.6,10.8,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX001992,REG023,2026-06-12,22.3,37.9,2.7,76.3,9.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001993,REG023,2026-06-13,22.3,31.7,1.1,81.1,9.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001994,REG023,2026-06-14,23.3,34.4,1.3,78.1,10.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001995,REG023,2026-06-15,23.9,35.0,6.3,80.6,8.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001996,REG023,2026-06-16,25.3,33.4,5.7,77.5,9.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001997,REG023,2026-06-17,25.6,36.3,6.5,84.9,12.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001998,REG023,2026-06-18,22.1,34.7,3.6,84.2,5.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX001999,REG023,2026-06-19,21.4,33.8,6.1,74.0,11.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002000,REG023,2026-06-20,23.2,37.0,4.2,86.8,6.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002001,REG023,2026-06-21,26.0,37.2,10.9,89.1,5.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002002,REG023,2026-06-22,24.6,32.6,13.0,78.8,14.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002003,REG023,2026-06-23,24.5,34.9,15.3,77.2,5.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002004,REG023,2026-06-24,21.6,34.7,5.9,73.6,12.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002005,REG023,2026-06-25,24.7,37.7,2.1,85.8,5.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002006,REG023,2026-06-26,20.8,36.6,5.8,84.4,14.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002007,REG023,2026-06-27,24.7,32.5,18.7,85.4,5.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002008,REG023,2026-06-28,21.2,32.6,2.0,76.8,6.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002009,REG023,2026-06-29,22.0,32.8,1.0,80.8,4.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002010,REG023,2026-06-30,24.6,35.1,5.6,80.7,9.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002011,REG023,2026-07-01,23.4,32.8,5.3,78.8,11.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002012,REG023,2026-07-02,25.1,32.6,3.2,78.9,13.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002013,REG023,2026-07-03,24.4,34.6,19.6,75.1,7.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002014,REG023,2026-07-04,25.0,33.9,5.1,91.8,7.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002015,REG023,2026-07-05,21.5,34.2,13.1,90.4,14.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002016,REG023,2026-07-06,23.4,33.7,6.8,81.4,9.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002017,REG023,2026-07-07,23.2,35.4,16.6,89.1,8.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002018,REG023,2026-07-08,24.1,36.0,2.1,74.8,7.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002019,REG023,2026-07-09,21.1,37.8,1.0,81.3,7.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002020,REG023,2026-07-10,23.6,33.5,11.2,81.8,13.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002021,REG023,2026-07-11,23.6,34.5,8.0,78.9,10.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002022,REG023,2026-07-12,23.8,35.2,0.9,83.0,11.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002023,REG023,2026-07-13,23.9,34.5,5.5,71.7,12.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002024,REG023,2026-07-14,25.3,34.3,1.4,78.9,11.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002025,REG023,2026-07-15,24.1,39.0,4.6,86.1,12.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002026,REG023,2026-07-16,21.6,34.6,2.8,81.7,8.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002027,REG023,2026-07-17,21.2,34.5,8.6,87.1,13.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002028,REG023,2026-07-18,23.6,31.5,6.0,74.4,12.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002029,REG023,2026-07-19,20.6,37.5,3.6,85.8,7.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002030,REG023,2026-07-20,23.0,33.6,9.2,85.5,10.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002031,REG023,2026-07-21,21.7,34.2,8.7,76.5,10.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002032,REG023,2026-07-22,21.1,31.9,10.7,89.5,12.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002033,REG023,2026-07-23,25.5,34.5,2.0,80.3,10.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002034,REG023,2026-07-24,20.5,37.9,2.7,89.0,12.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002035,REG023,2026-07-25,22.1,35.1,3.6,74.2,15.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002036,REG023,2026-07-26,23.0,36.0,12.6,70.1,6.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002037,REG023,2026-07-27,20.2,32.1,6.6,81.2,7.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002038,REG023,2026-07-28,23.0,32.0,3.8,85.0,7.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002039,REG023,2026-07-29,24.5,33.7,1.3,69.1,12.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002040,REG023,2026-07-30,21.7,36.3,12.5,83.2,8.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002041,REG023,2026-07-31,23.8,32.8,6.3,83.3,5.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002042,REG023,2026-08-01,22.4,35.6,1.8,81.7,2.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002043,REG023,2026-08-02,23.1,36.4,13.5,70.2,6.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002044,REG023,2026-08-03,22.7,33.0,2.1,76.1,9.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002045,REG023,2026-08-04,26.4,36.4,7.0,81.7,14.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002046,REG023,2026-08-05,25.7,34.8,4.3,75.5,9.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002047,REG023,2026-08-06,24.1,34.4,6.9,79.3,11.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002048,REG023,2026-08-07,23.6,37.1,3.9,87.0,7.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002049,REG023,2026-08-08,25.0,34.5,12.1,81.5,13.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002050,REG023,2026-08-09,21.5,30.7,5.9,81.2,5.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002051,REG023,2026-08-10,22.2,35.4,1.5,83.1,16.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002052,REG023,2026-08-11,22.0,32.6,7.0,91.8,7.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002053,REG023,2026-08-12,23.4,31.6,7.4,65.2,10.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002054,REG023,2026-08-13,25.5,32.9,15.9,76.6,9.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002055,REG023,2026-08-14,22.0,32.6,5.1,76.6,13.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002056,REG023,2026-08-15,21.1,35.7,19.7,81.0,10.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002057,REG023,2026-08-16,24.7,34.1,14.2,85.3,10.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002058,REG023,2026-08-17,24.4,33.7,4.0,77.0,10.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002059,REG023,2026-08-18,21.9,30.2,6.2,77.2,11.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002060,REG023,2026-08-19,22.1,35.5,9.3,75.2,10.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002061,REG023,2026-08-20,23.6,32.5,17.3,80.7,5.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002062,REG023,2026-08-21,24.0,35.5,3.2,83.4,13.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002063,REG023,2026-08-22,21.8,34.3,1.8,75.3,10.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002064,REG023,2026-08-23,24.8,34.7,10.4,79.3,12.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002065,REG023,2026-08-24,23.8,35.9,1.3,84.0,11.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002066,REG023,2026-08-25,23.4,36.9,10.5,75.3,15.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002067,REG023,2026-08-26,23.8,34.9,3.1,84.9,10.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002068,REG023,2026-08-27,22.9,34.4,6.2,80.0,9.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002069,REG023,2026-08-28,21.7,33.9,2.6,81.9,5.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002070,REG023,2026-08-29,21.2,36.2,5.8,87.6,8.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002071,REG024,2026-06-01,21.8,36.3,0.2,79.1,12.2,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX002072,REG024,2026-06-02,22.0,35.9,3.2,84.8,13.0,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX002073,REG024,2026-06-03,27.1,35.2,2.8,76.6,7.5,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX002074,REG024,2026-06-04,23.5,38.5,6.6,82.4,9.9,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX002075,REG024,2026-06-05,24.3,36.6,4.9,87.3,10.6,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX002076,REG024,2026-06-06,23.0,35.7,3.5,84.3,9.3,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX002077,REG024,2026-06-07,21.3,35.4,5.3,76.1,9.7,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX002078,REG024,2026-06-08,25.0,33.1,4.5,94.3,13.3,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX002079,REG024,2026-06-09,24.6,38.6,14.7,84.0,8.8,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX002080,REG024,2026-06-10,22.3,35.7,15.2,79.4,12.4,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX002081,REG024,2026-06-11,23.5,38.7,15.8,71.7,11.6,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX002082,REG024,2026-06-12,23.4,34.0,17.1,78.9,6.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002083,REG024,2026-06-13,27.4,34.3,8.6,88.0,8.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002084,REG024,2026-06-14,21.5,35.5,1.2,85.1,4.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002085,REG024,2026-06-15,25.4,38.2,2.9,72.6,10.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002086,REG024,2026-06-16,23.5,37.0,9.1,94.9,17.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002087,REG024,2026-06-17,26.1,35.1,1.9,84.6,12.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002088,REG024,2026-06-18,23.8,40.5,3.1,76.9,14.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002089,REG024,2026-06-19,23.6,36.1,11.8,82.1,8.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002090,REG024,2026-06-20,26.8,36.2,8.7,76.0,8.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002091,REG024,2026-06-21,21.7,31.1,2.5,79.0,12.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002092,REG024,2026-06-22,25.0,37.8,8.3,79.5,7.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002093,REG024,2026-06-23,24.3,37.9,2.8,78.0,10.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002094,REG024,2026-06-24,23.7,35.8,18.3,72.2,7.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002095,REG024,2026-06-25,23.8,35.2,3.6,95.7,8.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002096,REG024,2026-06-26,24.1,34.4,11.1,84.9,11.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002097,REG024,2026-06-27,22.3,34.7,1.9,80.4,16.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002098,REG024,2026-06-28,23.4,34.9,3.5,84.1,11.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002099,REG024,2026-06-29,24.2,36.0,0.4,82.5,10.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002100,REG024,2026-06-30,23.8,37.6,4.9,81.4,8.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002101,REG024,2026-07-01,25.0,36.8,14.4,82.9,8.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002102,REG024,2026-07-02,24.4,34.9,6.6,76.3,4.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002103,REG024,2026-07-03,24.0,35.7,3.3,79.0,7.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002104,REG024,2026-07-04,26.9,34.5,2.6,85.1,11.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002105,REG024,2026-07-05,23.2,36.9,3.2,82.3,13.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002106,REG024,2026-07-06,24.5,37.3,4.9,79.3,7.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002107,REG024,2026-07-07,25.1,34.2,13.3,79.8,7.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002108,REG024,2026-07-08,23.6,38.7,8.0,86.5,6.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002109,REG024,2026-07-09,23.3,37.4,7.0,79.1,9.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002110,REG024,2026-07-10,25.4,41.0,5.0,76.1,12.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002111,REG024,2026-07-11,25.0,37.3,11.8,72.7,8.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002112,REG024,2026-07-12,23.3,37.7,17.7,68.6,11.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002113,REG024,2026-07-13,22.9,37.2,6.2,83.4,8.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002114,REG024,2026-07-14,23.3,37.3,13.5,78.3,19.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002115,REG024,2026-07-15,21.1,35.3,12.5,74.0,12.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002116,REG024,2026-07-16,24.1,36.7,2.0,73.2,8.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002117,REG024,2026-07-17,21.7,36.3,5.2,79.8,10.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002118,REG024,2026-07-18,24.7,38.8,4.1,84.6,8.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002119,REG024,2026-07-19,21.9,37.2,3.9,83.7,11.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX002120,REG024,2026-07-20,24.0,39.1,10.0,79.5,9.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
