clean_price_id,crop_id,crop_name,state,year_month,avg_modal_price_inr,min_price_inr,max_price_inr,total_arrivals_tonnes,n_source_records
MPC002411,CROP020,Onion,Maharashtra,2024-11,2926.0,2692.0,3160.0,100.7,1
MPC002412,CROP020,Onion,Maharashtra,2024-12,3529.0,3247.0,3811.0,46.4,1
MPC002413,CROP020,Onion,Maharashtra,2025-01,3838.0,3531.0,4145.0,33.7,1
MPC002414,CROP020,Onion,Maharashtra,2025-02,3916.0,3603.0,4229.0,102.3,1
MPC002415,CROP020,Onion,Maharashtra,2025-03,4076.0,3750.0,4402.0,180.6,1
MPC002416,CROP020,Onion,Maharashtra,2025-04,3735.0,3436.0,4034.0,94.8,1
MPC002417,CROP020,Onion,Maharashtra,2025-05,3672.0,3378.0,3966.0,125.8,1
MPC002418,CROP020,Onion,Maharashtra,2025-06,3658.0,3365.0,3951.0,73.9,1
MPC002419,CROP020,Onion,Maharashtra,2025-07,3566.0,3281.0,3851.0,248.0,1
MPC002420,CROP020,Onion,Maharashtra,2025-08,3310.0,3045.0,3575.0,247.0,1
MPC002421,CROP020,Onion,Maharashtra,2025-09,3140.0,2889.0,3391.0,146.8,1
MPC002422,CROP020,Onion,Maharashtra,2025-10,3465.0,3188.0,3742.0,119.2,1
MPC002423,CROP020,Onion,Maharashtra,2025-11,3114.0,2865.0,3363.0,167.2,1
MPC002424,CROP020,Onion,Maharashtra,2025-12,3681.0,3387.0,3975.0,145.4,1
MPC002425,CROP020,Onion,Maharashtra,2026-01,3994.0,3674.0,4314.0,183.3,1
MPC002426,CROP020,Onion,Maharashtra,2026-02,3918.0,3605.0,4231.0,202.3,1
MPC002427,CROP020,Onion,Maharashtra,2026-03,4013.0,3692.0,4334.0,246.3,1
MPC002428,CROP020,Onion,Maharashtra,2026-04,3914.0,3601.0,4227.0,51.9,1
MPC002429,CROP020,Onion,Maharashtra,2026-05,4276.0,3934.0,4618.0,180.5,1
MPC002430,CROP020,Onion,Maharashtra,2026-06,3516.0,3235.0,3797.0,103.0,1
MPC002431,CROP020,Onion,Maharashtra,2026-07,3606.0,3318.0,3894.0,145.0,1
MPC002432,CROP020,Onion,Maharashtra,2026-08,3284.0,3021.0,3547.0,82.8,1
MPC002433,CROP020,Onion,Rajasthan,2024-01,3777.0,3475.0,4079.0,147.6,1
MPC002434,CROP020,Onion,Rajasthan,2024-02,3356.0,3088.0,3624.0,211.7,1
MPC002435,CROP020,Onion,Rajasthan,2024-03,3767.0,3466.0,4068.0,202.9,1
MPC002436,CROP020,Onion,Rajasthan,2024-04,3841.0,3534.0,4148.0,141.4,1
MPC002437,CROP020,Onion,Rajasthan,2024-05,3558.0,3273.0,3843.0,303.3,1
MPC002438,CROP020,Onion,Rajasthan,2024-06,2966.0,2729.0,3203.0,149.4,1
MPC002439,CROP020,Onion,Rajasthan,2024-07,3197.0,2941.0,3453.0,234.5,1
MPC002440,CROP020,Onion,Rajasthan,2024-08,2909.0,2676.0,3142.0,134.8,1
MPC002441,CROP020,Onion,Rajasthan,2024-09,2694.0,2478.0,2910.0,389.2,1
MPC002442,CROP020,Onion,Rajasthan,2024-10,2946.0,2710.0,3182.0,90.9,1
MPC002443,CROP020,Onion,Rajasthan,2024-11,3279.0,3017.0,3541.0,21.1,1
MPC002444,CROP020,Onion,Rajasthan,2024-12,3420.0,3146.0,3694.0,58.6,1
MPC002445,CROP020,Onion,Rajasthan,2025-01,3777.0,3475.0,4079.0,314.9,1
MPC002446,CROP020,Onion,Rajasthan,2025-02,3809.0,3504.0,4114.0,219.5,1
MPC002447,CROP020,Onion,Rajasthan,2025-03,4203.0,3867.0,4539.0,128.1,1
MPC002448,CROP020,Onion,Rajasthan,2025-04,4316.0,3971.0,4661.0,193.7,1
MPC002449,CROP020,Onion,Rajasthan,2025-05,3638.0,3347.0,3929.0,110.2,1
MPC002450,CROP020,Onion,Rajasthan,2025-06,3580.0,3294.0,3866.0,151.8,1
MPC002451,CROP020,Onion,Rajasthan,2025-07,3242.0,2983.0,3501.0,87.8,1
MPC002452,CROP020,Onion,Rajasthan,2025-08,3121.0,2871.0,3371.0,109.3,1
MPC002453,CROP020,Onion,Rajasthan,2025-09,3146.0,2894.0,3398.0,176.8,1
MPC002454,CROP020,Onion,Rajasthan,2025-10,3303.0,3039.0,3567.0,250.5,1
MPC002455,CROP020,Onion,Rajasthan,2025-11,3345.0,3077.0,3613.0,306.7,1
MPC002456,CROP020,Onion,Rajasthan,2025-12,3761.0,3460.0,4062.0,164.6,1
MPC002457,CROP020,Onion,Rajasthan,2026-01,4069.0,3743.0,4395.0,54.1,1
MPC002458,CROP020,Onion,Rajasthan,2026-02,4011.0,3690.0,4332.0,43.4,1
MPC002459,CROP020,Onion,Rajasthan,2026-03,4205.0,3869.0,4541.0,30.3,1
MPC002460,CROP020,Onion,Rajasthan,2026-04,4448.0,4092.0,4804.0,70.0,1
MPC002461,CROP020,Onion,Rajasthan,2026-05,4034.0,3711.0,4357.0,167.5,1
MPC002462,CROP020,Onion,Rajasthan,2026-06,3884.0,3573.0,4195.0,92.8,1
MPC002463,CROP020,Onion,Rajasthan,2026-07,3274.0,3012.0,3536.0,166.7,1
MPC002464,CROP020,Onion,Rajasthan,2026-08,2785.0,2562.0,3008.0,102.2,1
MPC002465,CROP020,Onion,Tamil Nadu,2024-01,3395.0,3123.0,3667.0,187.8,1
MPC002466,CROP020,Onion,Tamil Nadu,2024-02,3820.0,3514.0,4126.0,113.2,1
MPC002467,CROP020,Onion,Tamil Nadu,2024-03,4011.0,3690.0,4332.0,129.1,1
MPC002468,CROP020,Onion,Tamil Nadu,2024-04,3678.0,3384.0,3972.0,32.7,1
MPC002469,CROP020,Onion,Tamil Nadu,2024-05,3513.0,3232.0,3794.0,359.6,1
MPC002470,CROP020,Onion,Tamil Nadu,2024-06,3440.0,3165.0,3715.0,80.1,1
MPC002471,CROP020,Onion,Tamil Nadu,2024-07,3255.0,2995.0,3515.0,48.7,1
MPC002472,CROP020,Onion,Tamil Nadu,2024-08,3263.0,3002.0,3524.0,79.9,1
MPC002473,CROP020,Onion,Tamil Nadu,2024-09,3021.0,2779.0,3263.0,136.3,1
MPC002474,CROP020,Onion,Tamil Nadu,2024-10,2792.0,2569.0,3015.0,133.8,1
MPC002475,CROP020,Onion,Tamil Nadu,2024-11,3196.0,2940.0,3452.0,258.9,1
MPC002476,CROP020,Onion,Tamil Nadu,2024-12,3679.0,3385.0,3973.0,119.1,1
MPC002477,CROP020,Onion,Tamil Nadu,2025-01,3754.0,3454.0,4054.0,89.3,1
MPC002478,CROP020,Onion,Tamil Nadu,2025-02,3815.0,3510.0,4120.0,35.2,1
MPC002479,CROP020,Onion,Tamil Nadu,2025-03,3906.0,3594.0,4218.0,123.7,1
MPC002480,CROP020,Onion,Tamil Nadu,2025-04,3671.0,3377.0,3965.0,148.7,1
MPC002481,CROP020,Onion,Tamil Nadu,2025-05,3605.0,3317.0,3893.0,94.6,1
MPC002482,CROP020,Onion,Tamil Nadu,2025-06,3536.0,3253.0,3819.0,145.1,1
MPC002483,CROP020,Onion,Tamil Nadu,2025-07,3412.0,3139.0,3685.0,241.1,1
MPC002484,CROP020,Onion,Tamil Nadu,2025-08,2905.0,2673.0,3137.0,105.9,1
MPC002485,CROP020,Onion,Tamil Nadu,2025-09,3112.0,2863.0,3361.0,143.7,1
MPC002486,CROP020,Onion,Tamil Nadu,2025-10,3003.0,2763.0,3243.0,69.1,1
MPC002487,CROP020,Onion,Tamil Nadu,2025-11,3342.0,3075.0,3609.0,228.7,1
MPC002488,CROP020,Onion,Tamil Nadu,2025-12,3432.0,3157.0,3707.0,44.0,1
MPC002489,CROP020,Onion,Tamil Nadu,2026-01,3921.0,3607.0,4235.0,40.2,1
MPC002490,CROP020,Onion,Tamil Nadu,2026-02,4065.0,3740.0,4390.0,105.9,1
MPC002491,CROP020,Onion,Tamil Nadu,2026-03,4148.0,3816.0,4480.0,94.9,1
MPC002492,CROP020,Onion,Tamil Nadu,2026-04,4566.0,4201.0,4931.0,150.3,1
MPC002493,CROP020,Onion,Tamil Nadu,2026-05,4036.0,3713.0,4359.0,152.6,1
MPC002494,CROP020,Onion,Tamil Nadu,2026-06,3752.0,3452.0,4052.0,105.4,1
MPC002495,CROP020,Onion,Tamil Nadu,2026-07,3367.0,3098.0,3636.0,89.1,1
MPC002496,CROP020,Onion,Tamil Nadu,2026-08,3560.0,3275.0,3845.0,72.1,1
MPC002497,CROP021,Tomato,Andhra Pradesh,2024-01,1981.0,1823.0,2139.0,169.8,1
MPC002498,CROP021,Tomato,Andhra Pradesh,2024-02,1895.0,1743.0,2047.0,53.9,1
MPC002499,CROP021,Tomato,Andhra Pradesh,2024-03,1968.0,1811.0,2125.0,32.0,1
MPC002500,CROP021,Tomato,Andhra Pradesh,2024-04,2121.0,1951.0,2291.0,220.2,1
MPC002501,CROP021,Tomato,Andhra Pradesh,2024-05,1994.0,1834.0,2154.0,90.0,1
MPC002502,CROP021,Tomato,Andhra Pradesh,2024-06,1954.0,1798.0,2110.0,110.1,1
MPC002503,CROP021,Tomato,Andhra Pradesh,2024-07,1663.0,1530.0,1796.0,154.2,1
MPC002504,CROP021,Tomato,Andhra Pradesh,2024-08,1813.0,1668.0,1958.0,122.4,1
MPC002505,CROP021,Tomato,Andhra Pradesh,2024-09,1543.0,1420.0,1666.0,213.5,1
MPC002506,CROP021,Tomato,Andhra Pradesh,2024-10,1528.0,1406.0,1650.0,164.0,1
MPC002507,CROP021,Tomato,Andhra Pradesh,2024-11,1713.0,1576.0,1850.0,303.0,1
MPC002508,CROP021,Tomato,Andhra Pradesh,2024-12,1777.0,1635.0,1919.0,218.2,1
MPC002509,CROP021,Tomato,Andhra Pradesh,2025-01,1951.0,1795.0,2107.0,192.2,1
MPC002510,CROP021,Tomato,Andhra Pradesh,2025-02,2066.0,1901.0,2231.0,101.8,1
MPC002511,CROP021,Tomato,Andhra Pradesh,2025-03,2076.0,1910.0,2242.0,166.9,1
MPC002512,CROP021,Tomato,Andhra Pradesh,2025-04,2189.0,2014.0,2364.0,102.8,1
MPC002513,CROP021,Tomato,Andhra Pradesh,2025-05,1940.0,1785.0,2095.0,60.7,1
MPC002514,CROP021,Tomato,Andhra Pradesh,2025-06,1768.0,1627.0,1909.0,227.1,1
MPC002515,CROP021,Tomato,Andhra Pradesh,2025-07,1632.0,1501.0,1763.0,247.6,1
MPC002516,CROP021,Tomato,Andhra Pradesh,2025-08,1740.0,1601.0,1879.0,138.5,1
MPC002517,CROP021,Tomato,Andhra Pradesh,2025-09,1561.0,1436.0,1686.0,42.4,1
MPC002518,CROP021,Tomato,Andhra Pradesh,2025-10,1659.0,1526.0,1792.0,16.5,1
MPC002519,CROP021,Tomato,Andhra Pradesh,2025-11,1806.0,1662.0,1950.0,88.7,1
MPC002520,CROP021,Tomato,Andhra Pradesh,2025-12,1813.0,1668.0,1958.0,216.1,1
MPC002521,CROP021,Tomato,Andhra Pradesh,2026-01,1991.0,1832.0,2150.0,103.4,1
MPC002522,CROP021,Tomato,Andhra Pradesh,2026-02,2176.0,2002.0,2350.0,153.1,1
MPC002523,CROP021,Tomato,Andhra Pradesh,2026-03,2315.0,2130.0,2500.0,73.6,1
MPC002524,CROP021,Tomato,Andhra Pradesh,2026-04,2325.0,2139.0,2511.0,142.6,1
MPC002525,CROP021,Tomato,Andhra Pradesh,2026-05,2043.0,1880.0,2206.0,126.1,1
MPC002526,CROP021,Tomato,Andhra Pradesh,2026-06,2209.0,2032.0,2386.0,81.5,1
MPC002527,CROP021,Tomato,Andhra Pradesh,2026-07,1954.0,1798.0,2110.0,103.6,1
MPC002528,CROP021,Tomato,Andhra Pradesh,2026-08,1914.0,1761.0,2067.0,123.7,1
MPC002529,CROP021,Tomato,Karnataka,2024-01,1999.0,1839.0,2159.0,130.1,1
MPC002530,CROP021,Tomato,Karnataka,2024-02,1952.0,1796.0,2108.0,41.6,1
MPC002531,CROP021,Tomato,Karnataka,2024-03,2074.0,1908.0,2240.0,49.7,1
MPC002532,CROP021,Tomato,Karnataka,2024-04,1999.0,1839.0,2159.0,76.3,1
MPC002533,CROP021,Tomato,Karnataka,2024-05,1843.0,1696.0,1990.0,93.0,1
MPC002534,CROP021,Tomato,Karnataka,2024-06,1729.0,1591.0,1867.0,67.8,1
MPC002535,CROP021,Tomato,Karnataka,2024-07,1730.0,1592.0,1868.0,133.8,1
MPC002536,CROP021,Tomato,Karnataka,2024-08,1641.0,1510.0,1772.0,109.4,1
MPC002537,CROP021,Tomato,Karnataka,2024-09,1557.0,1432.0,1682.0,189.1,1
MPC002538,CROP021,Tomato,Karnataka,2024-10,1710.0,1573.0,1847.0,130.7,1
MPC002539,CROP021,Tomato,Karnataka,2024-11,1704.0,1568.0,1840.0,52.1,1
MPC002540,CROP021,Tomato,Karnataka,2024-12,1736.0,1597.0,1875.0,51.7,1
MPC002541,CROP021,Tomato,Karnataka,2025-01,2328.0,2142.0,2514.0,86.4,1
MPC002542,CROP021,Tomato,Karnataka,2025-02,2075.0,1909.0,2241.0,317.8,1
MPC002543,CROP021,Tomato,Karnataka,2025-03,2120.0,1950.0,2290.0,207.6,1
MPC002544,CROP021,Tomato,Karnataka,2025-04,2192.0,2017.0,2367.0,28.6,1
MPC002545,CROP021,Tomato,Karnataka,2025-05,2041.0,1878.0,2204.0,84.4,1
MPC002546,CROP021,Tomato,Karnataka,2025-06,1752.0,1612.0,1892.0,80.2,1
MPC002547,CROP021,Tomato,Karnataka,2025-07,1895.0,1743.0,2047.0,182.9,1
MPC002548,CROP021,Tomato,Karnataka,2025-08,1671.0,1537.0,1805.0,61.0,1
MPC002549,CROP021,Tomato,Karnataka,2025-09,1806.0,1662.0,1950.0,188.1,1
MPC002550,CROP021,Tomato,Karnataka,2025-10,1788.0,1645.0,1931.0,36.4,1
MPC002551,CROP021,Tomato,Karnataka,2025-11,1846.0,1698.0,1994.0,84.0,1
MPC002552,CROP021,Tomato,Karnataka,2025-12,2018.0,1857.0,2179.0,150.7,1
MPC002553,CROP021,Tomato,Karnataka,2026-01,2109.0,1940.0,2278.0,102.0,1
MPC002554,CROP021,Tomato,Karnataka,2026-02,2121.0,1951.0,2291.0,31.7,1
MPC002555,CROP021,Tomato,Karnataka,2026-03,2153.0,1981.0,2325.0,118.4,1
MPC002556,CROP021,Tomato,Karnataka,2026-04,2465.0,2268.0,2662.0,125.1,1
MPC002557,CROP021,Tomato,Karnataka,2026-05,2061.0,1896.0,2226.0,131.4,1
MPC002558,CROP021,Tomato,Karnataka,2026-06,1982.0,1823.0,2141.0,104.6,1
MPC002559,CROP021,Tomato,Karnataka,2026-07,2010.0,1849.0,2171.0,52.7,1
MPC002560,CROP021,Tomato,Karnataka,2026-08,1835.0,1688.0,1982.0,113.9,1
MPC002561,CROP021,Tomato,Madhya Pradesh,2024-01,2020.0,1858.0,2182.0,56.7,1
MPC002562,CROP021,Tomato,Madhya Pradesh,2024-02,2019.0,1857.0,2181.0,164.5,1
MPC002563,CROP021,Tomato,Madhya Pradesh,2024-03,2082.0,1915.0,2249.0,270.7,1
MPC002564,CROP021,Tomato,Madhya Pradesh,2024-04,1934.0,1779.0,2089.0,154.7,1
MPC002565,CROP021,Tomato,Madhya Pradesh,2024-05,2068.0,1903.0,2233.0,135.0,1
MPC002566,CROP021,Tomato,Madhya Pradesh,2024-06,2064.0,1899.0,2229.0,86.3,1
MPC002567,CROP021,Tomato,Madhya Pradesh,2024-07,1678.0,1544.0,1812.0,115.2,1
MPC002568,CROP021,Tomato,Madhya Pradesh,2024-08,1560.0,1435.0,1685.0,63.9,1
MPC002569,CROP021,Tomato,Madhya Pradesh,2024-09,1734.0,1595.0,1873.0,220.3,1
MPC002570,CROP021,Tomato,Madhya Pradesh,2024-10,1628.0,1498.0,1758.0,54.2,1
MPC002571,CROP021,Tomato,Madhya Pradesh,2024-11,1848.0,1700.0,1996.0,209.7,1
MPC002572,CROP021,Tomato,Madhya Pradesh,2024-12,1924.0,1770.0,2078.0,213.2,1
MPC002573,CROP021,Tomato,Madhya Pradesh,2025-01,2081.0,1915.0,2247.0,164.5,1
MPC002574,CROP021,Tomato,Madhya Pradesh,2025-02,2264.0,2083.0,2445.0,92.8,1
MPC002575,CROP021,Tomato,Madhya Pradesh,2025-03,2093.0,1926.0,2260.0,110.1,1
MPC002576,CROP021,Tomato,Madhya Pradesh,2025-04,1901.0,1749.0,2053.0,192.0,1
MPC002577,CROP021,Tomato,Madhya Pradesh,2025-05,2011.0,1850.0,2172.0,255.0,1
MPC002578,CROP021,Tomato,Madhya Pradesh,2025-06,1980.0,1822.0,2138.0,184.7,1
MPC002579,CROP021,Tomato,Madhya Pradesh,2025-07,1933.0,1778.0,2088.0,29.0,1
MPC002580,CROP021,Tomato,Madhya Pradesh,2025-08,1714.0,1577.0,1851.0,277.0,1
MPC002581,CROP021,Tomato,Madhya Pradesh,2025-09,1762.0,1621.0,1903.0,93.5,1
MPC002582,CROP021,Tomato,Madhya Pradesh,2025-10,1763.0,1622.0,1904.0,130.0,1
MPC002583,CROP021,Tomato,Madhya Pradesh,2025-11,1573.0,1447.0,1699.0,79.8,1
MPC002584,CROP021,Tomato,Madhya Pradesh,2025-12,1917.0,1764.0,2070.0,67.2,1
MPC002585,CROP021,Tomato,Madhya Pradesh,2026-01,2096.0,1928.0,2264.0,294.9,1
MPC002586,CROP021,Tomato,Madhya Pradesh,2026-02,2147.0,1975.0,2319.0,245.9,1
MPC002587,CROP021,Tomato,Madhya Pradesh,2026-03,2303.0,2119.0,2487.0,168.3,1
MPC002588,CROP021,Tomato,Madhya Pradesh,2026-04,2249.0,2069.0,2429.0,102.0,1
MPC002589,CROP021,Tomato,Madhya Pradesh,2026-05,2377.0,2187.0,2567.0,241.5,1
MPC002590,CROP021,Tomato,Madhya Pradesh,2026-06,2017.0,1856.0,2178.0,117.4,1
MPC002591,CROP021,Tomato,Madhya Pradesh,2026-07,1947.0,1791.0,2103.0,306.4,1
MPC002592,CROP021,Tomato,Madhya Pradesh,2026-08,1856.0,1708.0,2004.0,169.6,1
MPC002593,CROP021,Tomato,West Bengal,2024-01,2115.0,1946.0,2284.0,80.4,1
MPC002594,CROP021,Tomato,West Bengal,2024-02,2075.0,1909.0,2241.0,162.2,1
MPC002595,CROP021,Tomato,West Bengal,2024-03,2042.0,1879.0,2205.0,146.0,1
MPC002596,CROP021,Tomato,West Bengal,2024-04,1960.0,1803.0,2117.0,37.7,1
MPC002597,CROP021,Tomato,West Bengal,2024-05,2031.0,1869.0,2193.0,122.8,1
MPC002598,CROP021,Tomato,West Bengal,2024-06,1993.0,1834.0,2152.0,169.4,1
MPC002599,CROP021,Tomato,West Bengal,2024-07,1738.0,1599.0,1877.0,90.9,1
MPC002600,CROP021,Tomato,West Bengal,2024-08,1632.0,1501.0,1763.0,102.2,1
MPC002601,CROP021,Tomato,West Bengal,2024-09,1715.0,1578.0,1852.0,82.4,1
MPC002602,CROP021,Tomato,West Bengal,2024-10,1680.0,1546.0,1814.0,111.5,1
MPC002603,CROP021,Tomato,West Bengal,2024-11,1750.0,1610.0,1890.0,78.9,1
MPC002604,CROP021,Tomato,West Bengal,2024-12,1750.0,1610.0,1890.0,185.8,1
MPC002605,CROP021,Tomato,West Bengal,2025-01,2171.0,1997.0,2345.0,53.6,1
MPC002606,CROP021,Tomato,West Bengal,2025-02,2133.0,1962.0,2304.0,86.3,1
MPC002607,CROP021,Tomato,West Bengal,2025-03,2176.0,2002.0,2350.0,105.3,1
MPC002608,CROP021,Tomato,West Bengal,2025-04,2078.0,1912.0,2244.0,56.7,1
MPC002609,CROP021,Tomato,West Bengal,2025-05,1951.0,1795.0,2107.0,81.8,1
MPC002610,CROP021,Tomato,West Bengal,2025-06,1852.0,1704.0,2000.0,87.5,1
MPC002611,CROP021,Tomato,West Bengal,2025-07,1709.0,1572.0,1846.0,42.7,1
MPC002612,CROP021,Tomato,West Bengal,2025-08,1795.0,1651.0,1939.0,262.6,1
MPC002613,CROP021,Tomato,West Bengal,2025-09,1790.0,1647.0,1933.0,144.3,1
MPC002614,CROP021,Tomato,West Bengal,2025-10,1735.0,1596.0,1874.0,121.4,1
MPC002615,CROP021,Tomato,West Bengal,2025-11,1913.0,1760.0,2066.0,28.9,1
MPC002616,CROP021,Tomato,West Bengal,2025-12,2007.0,1846.0,2168.0,76.4,1
MPC002617,CROP021,Tomato,West Bengal,2026-01,2154.0,1982.0,2326.0,158.2,1
MPC002618,CROP021,Tomato,West Bengal,2026-02,2167.0,1994.0,2340.0,111.0,1
MPC002619,CROP021,Tomato,West Bengal,2026-03,2425.0,2231.0,2619.0,69.2,1
MPC002620,CROP021,Tomato,West Bengal,2026-04,2236.0,2057.0,2415.0,137.7,1
MPC002621,CROP021,Tomato,West Bengal,2026-05,2119.0,1949.0,2289.0,279.2,1
MPC002622,CROP021,Tomato,West Bengal,2026-06,1984.0,1825.0,2143.0,176.9,1
MPC002623,CROP021,Tomato,West Bengal,2026-07,2057.0,1892.0,2222.0,198.4,1
MPC002624,CROP021,Tomato,West Bengal,2026-08,1774.0,1632.0,1916.0,192.8,1
MPC002625,CROP022,Chili,Bihar,2024-01,3113.0,2864.0,3362.0,94.8,1
MPC002626,CROP022,Chili,Bihar,2024-02,3194.0,2938.0,3450.0,38.7,1
MPC002627,CROP022,Chili,Bihar,2024-03,3317.0,3052.0,3582.0,70.0,1
MPC002628,CROP022,Chili,Bihar,2024-04,3423.0,3149.0,3697.0,227.5,1
MPC002629,CROP022,Chili,Bihar,2024-05,2992.0,2753.0,3231.0,34.4,1
MPC002630,CROP022,Chili,Bihar,2024-06,2860.0,2631.0,3089.0,112.9,1
MPC002631,CROP022,Chili,Bihar,2024-07,2689.0,2474.0,2904.0,95.6,1
MPC002632,CROP022,Chili,Bihar,2024-08,2306.0,2122.0,2490.0,75.9,1
MPC002633,CROP022,Chili,Bihar,2024-09,2367.0,2178.0,2556.0,77.4,1
MPC002634,CROP022,Chili,Bihar,2024-10,2741.0,2522.0,2960.0,242.4,1
MPC002635,CROP022,Chili,Bihar,2024-11,2882.0,2651.0,3113.0,170.5,1
MPC002636,CROP022,Chili,Bihar,2024-12,2984.0,2745.0,3223.0,334.0,1
MPC002637,CROP022,Chili,Bihar,2025-01,2995.0,2755.0,3235.0,76.6,1
MPC002638,CROP022,Chili,Bihar,2025-02,3480.0,3202.0,3758.0,232.3,1
MPC002639,CROP022,Chili,Bihar,2025-03,3107.0,2858.0,3356.0,206.0,1
MPC002640,CROP022,Chili,Bihar,2025-04,3499.0,3219.0,3779.0,49.4,1
MPC002641,CROP022,Chili,Bihar,2025-05,3402.0,3130.0,3674.0,83.8,1
MPC002642,CROP022,Chili,Bihar,2025-06,3378.0,3108.0,3648.0,169.1,1
MPC002643,CROP022,Chili,Bihar,2025-07,2652.0,2440.0,2864.0,96.3,1
MPC002644,CROP022,Chili,Bihar,2025-08,2968.0,2731.0,3205.0,101.3,1
MPC002645,CROP022,Chili,Bihar,2025-09,2788.0,2565.0,3011.0,106.2,1
MPC002646,CROP022,Chili,Bihar,2025-10,2799.0,2575.0,3023.0,41.1,1
MPC002647,CROP022,Chili,Bihar,2025-11,3004.0,2764.0,3244.0,199.9,1
MPC002648,CROP022,Chili,Bihar,2025-12,3164.0,2911.0,3417.0,202.2,1
MPC002649,CROP022,Chili,Bihar,2026-01,3504.0,3224.0,3784.0,127.6,1
MPC002650,CROP022,Chili,Bihar,2026-02,3437.0,3162.0,3712.0,28.5,1
MPC002651,CROP022,Chili,Bihar,2026-03,3531.0,3249.0,3813.0,76.8,1
MPC002652,CROP022,Chili,Bihar,2026-04,3156.0,2904.0,3408.0,141.1,1
MPC002653,CROP022,Chili,Bihar,2026-05,3355.0,3087.0,3623.0,191.1,1
MPC002654,CROP022,Chili,Bihar,2026-06,3327.0,3061.0,3593.0,190.1,1
MPC002655,CROP022,Chili,Bihar,2026-07,2754.0,2534.0,2974.0,89.1,1
MPC002656,CROP022,Chili,Bihar,2026-08,3115.0,2866.0,3364.0,82.9,1
MPC002657,CROP022,Chili,Gujarat,2024-01,3219.0,2961.0,3477.0,157.8,1
MPC002658,CROP022,Chili,Gujarat,2024-02,3244.0,2984.0,3504.0,306.8,1
MPC002659,CROP022,Chili,Gujarat,2024-03,3050.0,2806.0,3294.0,88.9,1
MPC002660,CROP022,Chili,Gujarat,2024-04,3319.0,3053.0,3585.0,132.8,1
MPC002661,CROP022,Chili,Gujarat,2024-05,2758.0,2537.0,2979.0,36.4,1
MPC002662,CROP022,Chili,Gujarat,2024-06,2928.0,2694.0,3162.0,16.4,1
MPC002663,CROP022,Chili,Gujarat,2024-07,2767.0,2546.0,2988.0,212.7,1
MPC002664,CROP022,Chili,Gujarat,2024-08,2577.0,2371.0,2783.0,121.9,1
MPC002665,CROP022,Chili,Gujarat,2024-09,2331.0,2145.0,2517.0,45.1,1
MPC002666,CROP022,Chili,Gujarat,2024-10,2793.0,2570.0,3016.0,102.9,1
MPC002667,CROP022,Chili,Gujarat,2024-11,2565.0,2360.0,2770.0,189.7,1
MPC002668,CROP022,Chili,Gujarat,2024-12,3252.0,2992.0,3512.0,128.8,1
MPC002669,CROP022,Chili,Gujarat,2025-01,3214.0,2957.0,3471.0,112.6,1
MPC002670,CROP022,Chili,Gujarat,2025-02,3228.0,2970.0,3486.0,109.3,1
MPC002671,CROP022,Chili,Gujarat,2025-03,3174.0,2920.0,3428.0,85.9,1
MPC002672,CROP022,Chili,Gujarat,2025-04,3383.0,3112.0,3654.0,41.8,1
MPC002673,CROP022,Chili,Gujarat,2025-05,3041.0,2798.0,3284.0,92.6,1
MPC002674,CROP022,Chili,Gujarat,2025-06,3217.0,2960.0,3474.0,72.2,1
MPC002675,CROP022,Chili,Gujarat,2025-07,2623.0,2413.0,2833.0,12.2,1
MPC002676,CROP022,Chili,Gujarat,2025-08,2771.0,2549.0,2993.0,135.2,1
MPC002677,CROP022,Chili,Gujarat,2025-09,2545.0,2341.0,2749.0,62.5,1
MPC002678,CROP022,Chili,Gujarat,2025-10,2446.0,2250.0,2642.0,113.2,1
MPC002679,CROP022,Chili,Gujarat,2025-11,2896.0,2664.0,3128.0,231.9,1
MPC002680,CROP022,Chili,Gujarat,2025-12,2850.0,2622.0,3078.0,73.7,1
MPC002681,CROP022,Chili,Gujarat,2026-01,3193.0,2938.0,3448.0,82.1,1
MPC002682,CROP022,Chili,Gujarat,2026-02,3528.0,3246.0,3810.0,23.1,1
MPC002683,CROP022,Chili,Gujarat,2026-03,3605.0,3317.0,3893.0,64.9,1
MPC002684,CROP022,Chili,Gujarat,2026-04,3343.0,3076.0,3610.0,85.0,1
MPC002685,CROP022,Chili,Gujarat,2026-05,3370.0,3100.0,3640.0,62.8,1
MPC002686,CROP022,Chili,Gujarat,2026-06,3344.0,3076.0,3612.0,52.2,1
MPC002687,CROP022,Chili,Gujarat,2026-07,2771.0,2549.0,2993.0,82.1,1
MPC002688,CROP022,Chili,Gujarat,2026-08,2990.0,2751.0,3229.0,50.8,1
MPC002689,CROP022,Chili,Madhya Pradesh,2024-01,3186.0,2931.0,3441.0,92.1,1
MPC002690,CROP022,Chili,Madhya Pradesh,2024-02,3019.0,2777.0,3261.0,181.5,1
MPC002691,CROP022,Chili,Madhya Pradesh,2024-03,3128.0,2878.0,3378.0,138.3,1
MPC002692,CROP022,Chili,Madhya Pradesh,2024-04,3159.0,2906.0,3412.0,73.1,1
MPC002693,CROP022,Chili,Madhya Pradesh,2024-05,3512.0,3231.0,3793.0,347.2,1
MPC002694,CROP022,Chili,Madhya Pradesh,2024-06,2633.0,2422.0,2844.0,141.0,1
MPC002695,CROP022,Chili,Madhya Pradesh,2024-07,2815.0,2590.0,3040.0,221.3,1
