record_id,crop_id,crop_name,region_id,state,year,avg_temp_c,total_rainfall_mm,soil_ph,nitrogen_kg_per_ha,irrigation_type,area_hectares,actual_yield_kg_per_ha
YLD005440,CROP020,Onion,REG012,West Bengal,2024,9009.5,288.3,6.06,219.8,Sprinkler,1.9,6290.5
YLD005441,CROP020,Onion,REG013,Madhya Pradesh,2015,9011.1,337.3,7.13,227.8,Sprinkler,2.41,7058.8
YLD005442,CROP020,Onion,REG013,Madhya Pradesh,2016,9011.2,396.6,6.48,319.9,Drip,2.32,8720.7
YLD005443,CROP020,Onion,REG013,Madhya Pradesh,2017,9013.3,510.6,6.65,373.2,Drip,0.95,8806.8
YLD005444,CROP020,Onion,REG013,Madhya Pradesh,2018,9011.8,204.5,6.13,283.5,Sprinkler,2.99,7431.3
YLD005445,CROP020,Onion,REG013,Madhya Pradesh,2019,9017.5,446.9,6.02,296.7,Rainfed,1.1,5391.2
YLD005446,CROP020,Onion,REG013,Madhya Pradesh,2020,9011.1,516.1,7.06,261.5,Flood,3.84,6225.8
YLD005447,CROP020,Onion,REG013,Madhya Pradesh,2021,9014.1,565.7,6.71,185.9,Rainfed,0.53,6914.8
YLD005448,CROP020,Onion,REG013,Madhya Pradesh,2022,9013.5,480.6,7.29,184.1,Rainfed,4.78,6933.0
YLD005449,CROP020,Onion,REG013,Madhya Pradesh,2023,9011.6,460.8,6.88,281.5,Drip,2.14,9679.3
YLD005450,CROP020,Onion,REG013,Madhya Pradesh,2024,9016.7,439.7,6.12,270.8,Flood,4.74,6159.5
YLD005451,CROP020,Onion,REG014,Madhya Pradesh,2015,9008.5,437.5,7.42,217.5,Flood,3.81,5181.0
YLD005452,CROP020,Onion,REG014,Madhya Pradesh,2016,9006.3,308.1,6.39,202.1,Flood,4.36,4155.5
YLD005453,CROP020,Onion,REG014,Madhya Pradesh,2017,9010.5,412.0,6.84,356.4,Drip,3.94,7875.9
YLD005454,CROP020,Onion,REG014,Madhya Pradesh,2018,9010.5,567.6,7.38,311.9,Sprinkler,4.89,7178.1
YLD005455,CROP020,Onion,REG014,Madhya Pradesh,2019,9013.9,440.6,6.3,301.8,Flood,2.06,7221.2
YLD005456,CROP020,Onion,REG014,Madhya Pradesh,2020,9015.0,307.3,6.62,260.5,Sprinkler,1.51,6916.8
YLD005457,CROP020,Onion,REG014,Madhya Pradesh,2021,9018.2,305.4,6.92,186.0,Flood,2.77,4802.1
YLD005458,CROP020,Onion,REG014,Madhya Pradesh,2022,9020.4,788.2,6.14,276.2,Flood,0.61,1350.0
YLD005459,CROP020,Onion,REG014,Madhya Pradesh,2023,9013.6,540.6,6.38,290.3,Flood,0.72,6754.4
YLD005460,CROP020,Onion,REG014,Madhya Pradesh,2024,9010.8,553.9,6.19,260.0,Flood,3.5,6028.5
YLD005461,CROP020,Onion,REG015,Madhya Pradesh,2015,9012.5,353.7,6.84,336.1,Drip,0.7,9562.5
YLD005462,CROP020,Onion,REG015,Madhya Pradesh,2016,9006.6,239.7,5.75,367.2,Drip,4.46,4328.7
YLD005463,CROP020,Onion,REG015,Madhya Pradesh,2017,9011.4,503.9,7.12,270.3,Drip,2.32,7927.8
YLD005464,CROP020,Onion,REG015,Madhya Pradesh,2018,9009.6,633.6,7.15,306.9,Sprinkler,4.25,5965.2
YLD005465,CROP020,Onion,REG015,Madhya Pradesh,2019,9009.7,700.4,7.09,268.6,Rainfed,0.82,2605.3
YLD005466,CROP020,Onion,REG015,Madhya Pradesh,2020,9013.9,304.2,6.09,308.3,Flood,0.89,6362.5
YLD005467,CROP020,Onion,REG015,Madhya Pradesh,2021,9018.9,376.1,6.29,325.8,Flood,1.87,4872.0
YLD005468,CROP020,Onion,REG015,Madhya Pradesh,2022,9006.4,399.9,7.79,383.8,Flood,2.69,4536.1
YLD005469,CROP020,Onion,REG015,Madhya Pradesh,2023,9009.6,623.2,6.82,291.6,Flood,4.32,5439.0
YLD005470,CROP020,Onion,REG015,Madhya Pradesh,2024,9014.4,542.7,7.2,314.6,Rainfed,4.96,5780.0
YLD005471,CROP020,Onion,REG016,Maharashtra,2015,9018.9,482.2,6.85,207.5,Rainfed,2.3,6250.7
YLD005472,CROP020,Onion,REG016,Maharashtra,2016,9016.0,50.0,6.87,319.0,Drip,2.39,3654.7
YLD005473,CROP020,Onion,REG016,Maharashtra,2017,9009.8,655.3,6.89,334.5,Sprinkler,2.44,5134.9
YLD005474,CROP020,Onion,REG016,Maharashtra,2018,9019.7,395.4,6.31,338.8,Sprinkler,2.92,6171.3
YLD005475,CROP020,Onion,REG016,Maharashtra,2019,9015.0,552.8,6.2,314.0,Sprinkler,1.54,6754.8
YLD005476,CROP020,Onion,REG016,Maharashtra,2020,9013.0,703.4,6.07,279.3,Drip,2.5,6637.8
YLD005477,CROP020,Onion,REG016,Maharashtra,2021,9013.5,150.4,6.29,246.5,Drip,2.99,6372.4
YLD005478,CROP020,Onion,REG016,Maharashtra,2022,9014.5,453.2,6.77,392.1,Rainfed,3.51,5329.6
YLD005479,CROP020,Onion,REG016,Maharashtra,2023,9013.4,485.9,6.69,278.6,Drip,0.51,8581.6
YLD005480,CROP020,Onion,REG016,Maharashtra,2024,9010.2,294.8,7.15,213.4,Flood,1.57,5620.9
YLD005481,CROP020,Onion,REG017,Maharashtra,2015,9021.7,495.9,6.96,285.1,Flood,4.79,5374.7
YLD005482,CROP020,Onion,REG017,Maharashtra,2016,9016.2,419.6,6.69,287.0,Rainfed,2.73,5591.0
YLD005483,CROP020,Onion,REG017,Maharashtra,2017,9016.3,526.0,6.54,341.2,Sprinkler,0.56,7159.6
YLD005484,CROP020,Onion,REG017,Maharashtra,2018,9011.3,471.3,6.62,261.2,Rainfed,4.39,6889.3
YLD005485,CROP020,Onion,REG017,Maharashtra,2019,9014.8,461.5,6.17,217.2,Rainfed,2.02,6384.7
YLD005486,CROP020,Onion,REG017,Maharashtra,2020,9014.3,644.7,7.04,226.2,Drip,4.9,6403.3
YLD005487,CROP020,Onion,REG017,Maharashtra,2021,9006.0,749.5,6.21,287.5,Drip,1.83,3230.4
YLD005488,CROP020,Onion,REG017,Maharashtra,2022,9017.0,425.9,6.81,300.8,Rainfed,4.6,4418.2
YLD005489,CROP020,Onion,REG017,Maharashtra,2023,9009.2,357.3,6.9,265.9,Rainfed,2.05,5718.9
YLD005490,CROP020,Onion,REG017,Maharashtra,2024,9010.9,602.0,6.97,165.0,Sprinkler,4.82,6610.7
YLD005491,CROP020,Onion,REG018,Maharashtra,2015,9014.5,233.7,6.83,279.8,Drip,3.47,6615.3
YLD005492,CROP020,Onion,REG018,Maharashtra,2016,9012.4,569.0,6.27,413.6,Rainfed,2.11,6572.7
YLD005493,CROP020,Onion,REG018,Maharashtra,2017,9005.1,427.0,6.47,228.3,Drip,4.57,5428.7
YLD005494,CROP020,Onion,REG018,Maharashtra,2018,9015.0,422.4,7.09,425.2,Flood,3.74,7129.3
YLD005495,CROP020,Onion,REG018,Maharashtra,2019,9013.1,223.7,6.73,393.1,Sprinkler,1.87,5427.4
YLD005496,CROP020,Onion,REG018,Maharashtra,2020,9016.3,359.8,6.49,194.4,Drip,4.59,7447.3
YLD005497,CROP020,Onion,REG018,Maharashtra,2021,9005.7,456.8,6.65,345.7,Drip,4.14,6810.1
YLD005498,CROP020,Onion,REG018,Maharashtra,2022,9017.2,267.9,5.98,348.4,Drip,2.72,4870.5
YLD005499,CROP020,Onion,REG018,Maharashtra,2023,9013.4,384.6,6.2,100.7,Flood,2.5,6762.5
YLD005500,CROP020,Onion,REG018,Maharashtra,2024,9015.4,456.4,6.29,271.2,Rainfed,1.37,4408.1
YLD005501,CROP020,Onion,REG019,Gujarat,2015,9011.2,448.9,6.72,334.3,Flood,1.54,8608.4
YLD005502,CROP020,Onion,REG019,Gujarat,2016,9008.4,471.4,6.16,336.9,Drip,1.27,7297.1
YLD005503,CROP020,Onion,REG019,Gujarat,2017,9018.2,402.3,7.36,258.1,Flood,1.91,5022.9
YLD005504,CROP020,Onion,REG019,Gujarat,2018,9010.7,306.8,6.74,269.5,Flood,2.95,7027.1
YLD005505,CROP020,Onion,REG019,Gujarat,2019,9009.2,388.4,7.02,305.7,Rainfed,2.95,5667.2
YLD005506,CROP020,Onion,REG019,Gujarat,2020,9013.4,416.2,7.15,234.6,Rainfed,2.41,7290.6
YLD005507,CROP020,Onion,REG019,Gujarat,2021,9010.3,326.6,7.15,304.3,Drip,2.24,7385.0
YLD005508,CROP020,Onion,REG019,Gujarat,2022,9015.0,476.8,6.72,264.0,Drip,2.41,8937.7
YLD005509,CROP020,Onion,REG019,Gujarat,2023,9016.0,467.3,6.35,360.4,Flood,4.74,7956.1
YLD005510,CROP020,Onion,REG019,Gujarat,2024,9014.1,596.0,7.3,253.3,Drip,4.31,6420.6
YLD005511,CROP020,Onion,REG020,Gujarat,2015,9016.5,331.5,7.51,215.4,Sprinkler,4.37,6419.5
YLD005512,CROP020,Onion,REG020,Gujarat,2016,9012.3,352.8,7.03,405.9,Sprinkler,0.56,8365.6
YLD005513,CROP020,Onion,REG020,Gujarat,2017,9010.9,516.8,6.1,299.4,Flood,1.67,7856.1
YLD005514,CROP020,Onion,REG020,Gujarat,2018,9004.9,371.6,7.02,282.0,Rainfed,3.2,2220.3
YLD005515,CROP020,Onion,REG020,Gujarat,2019,9008.8,625.8,6.86,251.8,Rainfed,3.23,4112.7
YLD005516,CROP020,Onion,REG020,Gujarat,2020,9011.3,389.3,5.96,182.5,Drip,2.05,7748.2
YLD005517,CROP020,Onion,REG020,Gujarat,2021,9011.8,198.1,7.01,367.0,Sprinkler,2.13,7866.1
YLD005518,CROP020,Onion,REG020,Gujarat,2022,9016.6,330.5,7.0,286.2,Drip,2.99,7219.0
YLD005519,CROP020,Onion,REG020,Gujarat,2023,9017.7,643.7,6.46,227.2,Flood,0.71,4638.5
YLD005520,CROP020,Onion,REG020,Gujarat,2024,9009.8,461.4,6.89,205.1,Flood,1.6,7180.3
YLD005521,CROP020,Onion,REG021,Rajasthan,2015,9004.3,374.1,7.48,259.5,Flood,1.6,4134.8
YLD005522,CROP020,Onion,REG021,Rajasthan,2016,9004.5,460.1,6.26,325.0,Drip,2.56,6557.2
YLD005523,CROP020,Onion,REG021,Rajasthan,2017,9011.9,548.5,7.04,279.5,Sprinkler,2.11,7538.9
YLD005524,CROP020,Onion,REG021,Rajasthan,2018,9014.4,371.8,6.64,307.1,Sprinkler,1.35,8287.0
YLD005525,CROP020,Onion,REG021,Rajasthan,2019,9017.0,823.5,6.8,205.5,Sprinkler,1.21,3374.4
YLD005526,CROP020,Onion,REG021,Rajasthan,2020,9013.0,411.3,6.11,245.7,Rainfed,4.01,6506.5
YLD005527,CROP020,Onion,REG021,Rajasthan,2021,9017.7,544.1,6.03,250.2,Flood,3.71,4280.5
YLD005528,CROP020,Onion,REG021,Rajasthan,2022,9011.5,513.7,6.23,377.6,Drip,0.8,8652.1
YLD005529,CROP020,Onion,REG021,Rajasthan,2023,9007.9,653.1,5.82,225.8,Flood,4.38,3152.8
YLD005530,CROP020,Onion,REG021,Rajasthan,2024,9015.0,332.3,7.14,333.0,Drip,3.21,7726.1
YLD005531,CROP020,Onion,REG022,Rajasthan,2015,9014.1,306.8,7.06,272.2,Drip,3.01,6994.7
YLD005532,CROP020,Onion,REG022,Rajasthan,2016,9014.3,338.3,5.97,301.6,Flood,0.74,6334.8
YLD005533,CROP020,Onion,REG022,Rajasthan,2017,9013.4,560.0,6.21,196.1,Drip,4.51,8122.2
YLD005534,CROP020,Onion,REG022,Rajasthan,2018,9010.0,555.7,6.74,265.0,Sprinkler,2.4,5945.4
YLD005535,CROP020,Onion,REG022,Rajasthan,2019,9011.2,426.3,6.5,290.2,Rainfed,2.53,6498.1
YLD005536,CROP020,Onion,REG022,Rajasthan,2020,9019.9,346.3,5.68,322.6,Sprinkler,2.66,6397.7
YLD005537,CROP020,Onion,REG022,Rajasthan,2021,9011.1,331.3,6.5,320.2,Rainfed,3.67,4819.9
YLD005538,CROP020,Onion,REG022,Rajasthan,2022,9007.4,407.0,7.15,280.6,Rainfed,1.24,4914.2
YLD005539,CROP020,Onion,REG022,Rajasthan,2023,9016.1,416.7,7.2,216.9,Flood,4.68,7799.5
YLD005540,CROP020,Onion,REG022,Rajasthan,2024,9010.8,284.2,6.69,300.4,Rainfed,3.99,4414.1
YLD005541,CROP020,Onion,REG023,Karnataka,2015,9005.7,534.8,7.3,212.5,Flood,1.94,4534.0
YLD005542,CROP020,Onion,REG023,Karnataka,2016,9009.4,500.2,5.93,283.3,Drip,2.77,9082.2
YLD005543,CROP020,Onion,REG023,Karnataka,2017,9010.6,579.3,6.87,409.9,Flood,4.15,6611.5
YLD005544,CROP020,Onion,REG023,Karnataka,2018,9020.6,446.4,7.34,239.2,Flood,0.81,5584.5
YLD005545,CROP020,Onion,REG023,Karnataka,2019,9002.8,469.7,6.79,329.9,Flood,3.6,3272.6
YLD005546,CROP020,Onion,REG023,Karnataka,2020,9015.9,378.2,5.79,254.8,Drip,3.04,8459.7
YLD005547,CROP020,Onion,REG023,Karnataka,2021,9011.0,364.9,7.14,275.7,Flood,3.69,7044.9
YLD005548,CROP020,Onion,REG023,Karnataka,2022,9006.1,50.0,6.84,262.2,Rainfed,1.09,1350.0
YLD005549,CROP020,Onion,REG023,Karnataka,2023,9005.3,571.1,7.08,293.1,Drip,3.8,5297.0
YLD005550,CROP020,Onion,REG023,Karnataka,2024,9005.4,493.8,7.52,237.3,Drip,3.09,6502.9
YLD005551,CROP020,Onion,REG024,Karnataka,2015,9013.3,392.9,6.57,228.1,Flood,3.55,6738.8
YLD005552,CROP020,Onion,REG024,Karnataka,2016,9008.8,265.6,6.12,252.8,Sprinkler,3.01,5671.1
YLD005553,CROP020,Onion,REG024,Karnataka,2017,9010.0,468.0,6.2,186.2,Flood,3.83,7884.6
YLD005554,CROP020,Onion,REG024,Karnataka,2018,9019.2,303.5,6.38,169.4,Drip,3.28,5971.8
YLD005555,CROP020,Onion,REG024,Karnataka,2019,9013.9,495.1,7.18,259.8,Sprinkler,1.52,8770.6
YLD005556,CROP020,Onion,REG024,Karnataka,2020,9016.5,395.8,6.57,212.7,Drip,2.27,7985.6
YLD005557,CROP020,Onion,REG024,Karnataka,2021,9018.1,342.9,5.85,289.7,Rainfed,0.62,3625.8
YLD005558,CROP020,Onion,REG024,Karnataka,2022,9007.8,408.3,7.47,349.0,Flood,2.74,6423.6
YLD005559,CROP020,Onion,REG024,Karnataka,2023,9008.7,543.0,7.05,302.1,Drip,1.12,7354.5
YLD005560,CROP020,Onion,REG024,Karnataka,2024,9015.2,512.6,5.74,263.8,Drip,1.3,6843.1
YLD005561,CROP020,Onion,REG025,Andhra Pradesh,2015,9014.2,337.5,6.63,335.6,Rainfed,2.45,6059.7
YLD005562,CROP020,Onion,REG025,Andhra Pradesh,2016,9013.3,665.0,6.49,334.1,Sprinkler,4.94,6146.3
YLD005563,CROP020,Onion,REG025,Andhra Pradesh,2017,9010.9,392.2,6.57,303.8,Rainfed,4.28,7021.8
YLD005564,CROP020,Onion,REG025,Andhra Pradesh,2018,9009.2,275.0,7.0,254.1,Sprinkler,2.88,5912.1
YLD005565,CROP020,Onion,REG025,Andhra Pradesh,2019,9018.4,364.9,7.45,180.6,Rainfed,1.21,3523.7
YLD005566,CROP020,Onion,REG025,Andhra Pradesh,2020,9009.8,330.5,7.14,277.8,Flood,2.28,5567.4
YLD005567,CROP020,Onion,REG025,Andhra Pradesh,2021,9009.1,445.4,6.55,252.6,Rainfed,1.56,5719.0
YLD005568,CROP020,Onion,REG025,Andhra Pradesh,2022,9011.5,556.4,6.64,306.0,Sprinkler,3.6,7310.6
YLD005569,CROP020,Onion,REG025,Andhra Pradesh,2023,9006.6,597.9,7.05,250.5,Flood,3.9,3397.5
YLD005570,CROP020,Onion,REG025,Andhra Pradesh,2024,9008.5,321.7,6.08,281.2,Rainfed,1.74,3998.1
YLD005571,CROP020,Onion,REG026,Andhra Pradesh,2015,9021.3,316.5,7.67,292.3,Flood,4.93,3114.9
YLD005572,CROP020,Onion,REG026,Andhra Pradesh,2016,9014.5,808.5,5.52,240.0,Sprinkler,2.31,3233.1
YLD005573,CROP020,Onion,REG026,Andhra Pradesh,2017,9016.4,550.5,6.69,205.7,Drip,2.85,7272.7
YLD005574,CROP020,Onion,REG026,Andhra Pradesh,2018,9010.7,256.4,6.7,327.7,Flood,1.11,5646.8
YLD005575,CROP020,Onion,REG026,Andhra Pradesh,2019,9010.5,499.5,6.15,206.5,Sprinkler,1.76,7894.1
YLD005576,CROP020,Onion,REG026,Andhra Pradesh,2020,9016.3,277.7,7.37,308.1,Drip,1.83,6801.8
YLD005577,CROP020,Onion,REG026,Andhra Pradesh,2021,9014.8,635.3,6.42,256.7,Drip,2.49,6918.5
YLD005578,CROP020,Onion,REG026,Andhra Pradesh,2022,9016.1,394.4,6.26,338.4,Flood,3.68,8184.9
YLD005579,CROP020,Onion,REG026,Andhra Pradesh,2023,9010.9,434.8,7.11,267.7,Sprinkler,1.94,8015.7
YLD005580,CROP020,Onion,REG026,Andhra Pradesh,2024,9009.9,363.2,7.28,375.3,Drip,2.72,6414.9
YLD005581,CROP020,Onion,REG027,Tamil Nadu,2015,9013.8,312.0,6.68,262.6,Drip,3.59,7214.0
YLD005582,CROP020,Onion,REG027,Tamil Nadu,2016,9013.1,269.9,6.62,290.1,Flood,2.17,6457.3
YLD005583,CROP020,Onion,REG027,Tamil Nadu,2017,9013.1,498.0,6.5,231.9,Sprinkler,3.3,8642.7
YLD005584,CROP020,Onion,REG027,Tamil Nadu,2018,9017.0,367.2,7.3,268.7,Sprinkler,3.83,6243.3
YLD005585,CROP020,Onion,REG027,Tamil Nadu,2019,9008.4,579.6,6.78,232.1,Flood,3.41,5605.6
YLD005586,CROP020,Onion,REG027,Tamil Nadu,2020,9008.0,596.5,6.76,299.7,Rainfed,4.12,4826.8
YLD005587,CROP020,Onion,REG027,Tamil Nadu,2021,9011.8,442.1,6.41,262.8,Rainfed,2.52,8301.6
YLD005588,CROP020,Onion,REG027,Tamil Nadu,2022,9007.0,279.8,6.42,323.0,Drip,3.83,5491.5
YLD005589,CROP020,Onion,REG027,Tamil Nadu,2023,9010.7,560.1,7.09,378.2,Drip,4.91,8170.0
YLD005590,CROP020,Onion,REG027,Tamil Nadu,2024,9009.4,370.6,6.78,293.4,Flood,3.74,6276.7
YLD005591,CROP020,Onion,REG028,Tamil Nadu,2015,9010.5,233.4,6.09,314.3,Drip,2.2,7136.3
YLD005592,CROP020,Onion,REG028,Tamil Nadu,2016,9014.0,377.1,7.05,334.4,Rainfed,4.82,6096.0
YLD005593,CROP020,Onion,REG028,Tamil Nadu,2017,9012.0,424.8,5.97,295.1,Flood,2.38,8221.8
YLD005594,CROP020,Onion,REG028,Tamil Nadu,2018,9010.7,629.4,6.78,329.0,Flood,3.33,6108.9
YLD005595,CROP020,Onion,REG028,Tamil Nadu,2019,9013.9,459.2,6.28,345.2,Sprinkler,1.55,9694.2
YLD005596,CROP020,Onion,REG028,Tamil Nadu,2020,9018.4,388.0,6.56,286.6,Drip,2.61,5778.0
YLD005597,CROP020,Onion,REG028,Tamil Nadu,2021,9014.0,356.1,6.91,304.7,Drip,3.24,8954.6
YLD005598,CROP020,Onion,REG028,Tamil Nadu,2022,9018.9,503.8,6.81,425.7,Flood,0.73,6575.5
YLD005599,CROP020,Onion,REG028,Tamil Nadu,2023,9020.0,477.5,6.8,364.7,Flood,0.84,6383.5
YLD005600,CROP020,Onion,REG028,Tamil Nadu,2024,9022.2,421.2,6.6,267.6,Drip,1.38,4091.8
YLD005601,CROP021,Tomato,REG001,Punjab,2015,12514.5,598.8,7.08,220.0,Flood,3.09,4971.0
YLD005602,CROP021,Tomato,REG001,Punjab,2016,12517.3,131.0,6.06,305.4,Rainfed,4.6,900.0
YLD005603,CROP021,Tomato,REG001,Punjab,2017,12513.3,482.7,6.72,257.0,Drip,2.42,6316.0
YLD005604,CROP021,Tomato,REG001,Punjab,2018,12512.8,357.9,7.39,343.1,Sprinkler,4.14,5758.3
YLD005605,CROP021,Tomato,REG001,Punjab,2019,12513.8,613.9,7.24,276.8,Drip,2.2,4492.5
YLD005606,CROP021,Tomato,REG001,Punjab,2020,12515.8,300.4,6.72,394.5,Sprinkler,4.63,4774.0
YLD005607,CROP021,Tomato,REG001,Punjab,2021,12513.2,676.8,6.37,285.5,Drip,1.78,4880.5
YLD005608,CROP021,Tomato,REG001,Punjab,2022,12510.9,568.4,5.8,198.5,Drip,1.19,4484.4
YLD005609,CROP021,Tomato,REG001,Punjab,2023,12510.1,352.0,6.78,347.3,Drip,2.19,5608.4
YLD005610,CROP021,Tomato,REG001,Punjab,2024,12516.3,417.3,7.19,386.2,Sprinkler,1.03,4807.5
YLD005611,CROP021,Tomato,REG002,Punjab,2015,12517.0,524.6,7.36,425.0,Flood,2.91,3491.0
YLD005612,CROP021,Tomato,REG002,Punjab,2016,12512.8,520.2,5.68,298.0,Sprinkler,4.58,5009.0
YLD005613,CROP021,Tomato,REG002,Punjab,2017,12513.8,515.0,7.47,349.1,Drip,3.28,6008.0
YLD005614,CROP021,Tomato,REG002,Punjab,2018,12512.9,50.0,5.79,333.7,Flood,0.8,2572.3
YLD005615,CROP021,Tomato,REG002,Punjab,2019,12519.3,578.4,7.31,235.1,Drip,3.11,3812.0
YLD005616,CROP021,Tomato,REG002,Punjab,2020,12508.8,209.9,6.14,359.5,Rainfed,1.84,900.0
YLD005617,CROP021,Tomato,REG002,Punjab,2021,12512.1,130.1,7.55,374.2,Rainfed,1.56,1800.4
YLD005618,CROP021,Tomato,REG002,Punjab,2022,12513.8,449.8,6.74,323.2,Flood,1.69,5334.7
YLD005619,CROP021,Tomato,REG002,Punjab,2023,12514.5,275.5,6.49,302.0,Sprinkler,2.63,5588.7
YLD005620,CROP021,Tomato,REG002,Punjab,2024,12515.1,213.4,6.19,257.0,Sprinkler,4.28,4761.5
YLD005621,CROP021,Tomato,REG003,Punjab,2015,12508.8,371.8,6.91,269.5,Sprinkler,2.8,4868.9
YLD005622,CROP021,Tomato,REG003,Punjab,2016,12513.5,489.6,7.08,309.3,Flood,4.89,5336.5
YLD005623,CROP021,Tomato,REG003,Punjab,2017,12512.1,491.2,6.39,260.7,Drip,4.26,6632.4
YLD005624,CROP021,Tomato,REG003,Punjab,2018,12514.9,464.8,5.84,394.7,Drip,1.08,6003.7
YLD005625,CROP021,Tomato,REG003,Punjab,2019,12514.1,422.9,6.78,274.9,Rainfed,2.53,4322.7
YLD005626,CROP021,Tomato,REG003,Punjab,2020,12508.9,308.7,7.08,263.3,Drip,1.48,3908.9
YLD005627,CROP021,Tomato,REG003,Punjab,2021,12513.1,503.9,6.46,266.7,Flood,0.6,5111.4
YLD005628,CROP021,Tomato,REG003,Punjab,2022,12507.8,463.1,5.87,189.7,Drip,1.73,4005.1
YLD005629,CROP021,Tomato,REG003,Punjab,2023,12513.3,369.1,6.66,319.2,Rainfed,4.29,4825.6
YLD005630,CROP021,Tomato,REG003,Punjab,2024,12516.2,328.7,7.32,222.4,Rainfed,2.98,2913.6
YLD005631,CROP021,Tomato,REG004,Haryana,2015,12511.7,411.4,7.36,332.5,Flood,3.07,4407.2
YLD005632,CROP021,Tomato,REG004,Haryana,2016,12520.3,427.9,5.01,378.0,Flood,1.48,2989.1
YLD005633,CROP021,Tomato,REG004,Haryana,2017,12514.1,542.3,6.44,169.9,Drip,2.7,6327.2
YLD005634,CROP021,Tomato,REG004,Haryana,2018,12518.5,196.0,6.42,326.4,Flood,3.2,2163.0
YLD005635,CROP021,Tomato,REG004,Haryana,2019,12516.7,454.7,7.0,272.6,Rainfed,2.91,4673.1
YLD005636,CROP021,Tomato,REG004,Haryana,2020,12512.8,387.4,7.02,336.9,Drip,3.32,5522.6
YLD005637,CROP021,Tomato,REG004,Haryana,2021,12508.7,462.9,7.2,271.3,Rainfed,0.76,2997.1
YLD005638,CROP021,Tomato,REG004,Haryana,2022,12513.7,584.8,6.88,273.6,Sprinkler,1.85,4817.6
YLD005639,CROP021,Tomato,REG004,Haryana,2023,12511.0,458.8,6.45,212.7,Sprinkler,4.23,5602.3
YLD005640,CROP021,Tomato,REG004,Haryana,2024,12520.7,430.9,6.54,299.5,Rainfed,4.68,3354.9
YLD005641,CROP021,Tomato,REG005,Haryana,2015,12515.1,462.3,6.41,323.7,Drip,4.23,5473.6
YLD005642,CROP021,Tomato,REG005,Haryana,2016,12516.6,374.2,6.71,296.3,Rainfed,2.69,4109.4
YLD005643,CROP021,Tomato,REG005,Haryana,2017,12515.0,299.7,6.61,254.9,Sprinkler,1.04,4752.8
YLD005644,CROP021,Tomato,REG005,Haryana,2018,12511.4,229.2,7.15,293.1,Drip,3.42,3915.0
YLD005645,CROP021,Tomato,REG005,Haryana,2019,12515.9,605.7,7.08,188.2,Drip,2.95,4079.5
YLD005646,CROP021,Tomato,REG005,Haryana,2020,12508.9,304.7,6.54,248.6,Flood,3.78,3342.7
YLD005647,CROP021,Tomato,REG005,Haryana,2021,12518.8,281.3,6.38,254.8,Drip,1.95,3359.9
YLD005648,CROP021,Tomato,REG005,Haryana,2022,12515.7,512.0,6.66,406.2,Drip,4.94,5226.9
YLD005649,CROP021,Tomato,REG005,Haryana,2023,12517.4,524.7,6.62,358.1,Sprinkler,2.31,3980.2
YLD005650,CROP021,Tomato,REG005,Haryana,2024,12512.6,528.0,6.95,144.4,Drip,0.84,4889.9
YLD005651,CROP021,Tomato,REG006,Uttar Pradesh,2015,12516.7,137.8,5.75,295.7,Sprinkler,1.76,2744.5
YLD005652,CROP021,Tomato,REG006,Uttar Pradesh,2016,12512.6,473.8,6.69,216.9,Flood,3.11,4977.6
YLD005653,CROP021,Tomato,REG006,Uttar Pradesh,2017,12511.7,431.7,5.99,277.0,Drip,1.12,6114.4
YLD005654,CROP021,Tomato,REG006,Uttar Pradesh,2018,12515.1,478.7,6.62,309.0,Rainfed,4.09,4346.7
YLD005655,CROP021,Tomato,REG006,Uttar Pradesh,2019,12511.1,293.7,6.34,179.2,Drip,2.9,4636.7
YLD005656,CROP021,Tomato,REG006,Uttar Pradesh,2020,12516.1,324.3,6.33,306.1,Rainfed,0.5,3581.8
YLD005657,CROP021,Tomato,REG006,Uttar Pradesh,2021,12512.9,694.9,6.31,464.5,Drip,2.38,4818.3
YLD005658,CROP021,Tomato,REG006,Uttar Pradesh,2022,12515.3,287.3,6.47,383.4,Rainfed,2.46,3248.7
YLD005659,CROP021,Tomato,REG006,Uttar Pradesh,2023,12513.3,50.0,7.09,283.7,Flood,4.46,2012.3
YLD005660,CROP021,Tomato,REG006,Uttar Pradesh,2024,12515.0,610.7,7.11,226.5,Rainfed,1.27,3777.7
YLD005661,CROP021,Tomato,REG007,Uttar Pradesh,2015,12508.4,365.4,6.59,315.6,Rainfed,3.6,2685.2
YLD005662,CROP021,Tomato,REG007,Uttar Pradesh,2016,12513.0,181.1,6.95,347.0,Rainfed,2.38,2516.3
YLD005663,CROP021,Tomato,REG007,Uttar Pradesh,2017,12512.7,385.2,6.71,190.8,Flood,0.64,4681.8
YLD005664,CROP021,Tomato,REG007,Uttar Pradesh,2018,12515.6,679.0,6.76,195.2,Flood,3.98,3372.0
YLD005665,CROP021,Tomato,REG007,Uttar Pradesh,2019,12510.0,581.5,6.64,314.2,Flood,2.49,3680.2
YLD005666,CROP021,Tomato,REG007,Uttar Pradesh,2020,12510.9,478.5,5.05,245.2,Sprinkler,3.0,4079.5
YLD005667,CROP021,Tomato,REG007,Uttar Pradesh,2021,12520.6,691.2,7.0,346.1,Rainfed,0.83,1096.3
YLD005668,CROP021,Tomato,REG007,Uttar Pradesh,2022,12512.1,510.6,6.53,348.6,Drip,0.87,6244.1
