record_id,crop_id,crop_name,state,year,month,price_lag1_inr,price_lag2_inr,price_lag3_inr,rainfall_anomaly_mm,trade_demand_index,target_price_next_period_inr
PF016776,CROP022,Chili,Uttar Pradesh,2021,9,3066.6,3473.1,3656.3,-14.1,71.4,2897.8
PF016777,CROP022,Chili,Uttar Pradesh,2021,10,2897.8,3066.6,3473.1,4.0,68.4,3227.9
PF016778,CROP022,Chili,Uttar Pradesh,2021,11,3227.9,2897.8,3066.6,-13.1,42.0,3333.0
PF016779,CROP022,Chili,Uttar Pradesh,2021,12,3333.0,3227.9,2897.8,-9.1,35.9,3670.2
PF016780,CROP022,Chili,Uttar Pradesh,2022,1,3670.2,3333.0,3227.9,7.1,50.9,3665.8
PF016781,CROP022,Chili,Uttar Pradesh,2022,2,3665.8,3670.2,3333.0,-16.0,61.0,3978.6
PF016782,CROP022,Chili,Uttar Pradesh,2022,3,3978.6,3665.8,3670.2,-15.2,66.7,4000.2
PF016783,CROP022,Chili,Uttar Pradesh,2022,4,4000.2,3978.6,3665.8,-3.1,24.8,4000.9
PF016784,CROP022,Chili,Uttar Pradesh,2022,5,4000.9,4000.2,3978.6,7.4,44.1,3834.3
PF016785,CROP022,Chili,Uttar Pradesh,2022,6,3834.3,4000.9,4000.2,1.2,42.1,3779.7
PF016786,CROP022,Chili,Uttar Pradesh,2022,7,3779.7,3834.3,4000.9,10.6,49.7,3413.3
PF016787,CROP022,Chili,Uttar Pradesh,2022,8,3413.3,3779.7,3834.3,5.1,67.3,3268.5
PF016788,CROP022,Chili,Uttar Pradesh,2022,9,3268.5,3413.3,3779.7,-0.4,42.9,3099.7
PF016789,CROP022,Chili,Uttar Pradesh,2022,10,3099.7,3268.5,3413.3,-5.5,68.9,3327.5
PF016790,CROP022,Chili,Uttar Pradesh,2022,11,3327.5,3099.7,3268.5,-8.8,49.7,3454.4
PF016791,CROP022,Chili,Uttar Pradesh,2022,12,3454.4,3327.5,3099.7,16.4,60.3,3694.1
PF016792,CROP022,Chili,Uttar Pradesh,2023,1,3694.1,3454.4,3327.5,-6.5,59.3,3775.1
PF016793,CROP022,Chili,Uttar Pradesh,2023,2,3775.1,3694.1,3454.4,-24.0,75.9,4292.5
PF016794,CROP022,Chili,Uttar Pradesh,2023,3,4292.5,3775.1,3694.1,-14.3,27.9,4105.1
PF016795,CROP022,Chili,Uttar Pradesh,2023,4,4105.1,4292.5,3775.1,9.6,37.5,4181.0
PF016796,CROP022,Chili,Uttar Pradesh,2023,5,4181.0,4105.1,4292.5,10.9,62.6,3896.0
PF016797,CROP022,Chili,Uttar Pradesh,2023,6,3896.0,4181.0,4105.1,-24.0,58.0,3705.1
PF016798,CROP022,Chili,Uttar Pradesh,2023,7,3705.1,3896.0,4181.0,-8.3,61.4,3658.7
PF016799,CROP022,Chili,Uttar Pradesh,2023,8,3658.7,3705.1,3896.0,4.8,50.0,3407.4
PF016800,CROP022,Chili,Uttar Pradesh,2023,9,3407.4,3658.7,3705.1,-9.5,48.3,3240.9
PF016801,CROP022,Chili,Uttar Pradesh,2023,10,3240.9,3407.4,3658.7,-0.6,40.8,3209.7
PF016802,CROP022,Chili,Uttar Pradesh,2023,11,3209.7,3240.9,3407.4,12.1,31.0,3605.0
PF016803,CROP022,Chili,Uttar Pradesh,2023,12,3605.0,3209.7,3240.9,-8.1,52.8,3666.9
PF016836,CROP022,Chili,Uttar Pradesh,2021,4,4351.7,4333.1,4254.9,-16.3,44.5,4062.4
PF016837,CROP022,Chili,Uttar Pradesh,2021,5,4062.4,4351.7,4333.1,-17.8,50.6,4246.3
PF016838,CROP022,Chili,Uttar Pradesh,2021,6,4246.3,4062.4,4351.7,3.0,49.1,3571.0
PF016839,CROP022,Chili,Uttar Pradesh,2021,7,3571.0,4246.3,4062.4,5.1,28.2,3815.1
PF016840,CROP022,Chili,Uttar Pradesh,2021,8,3815.1,3571.0,4246.3,-2.0,54.8,3392.9
PF016841,CROP022,Chili,Uttar Pradesh,2021,9,3392.9,3815.1,3571.0,-0.6,46.5,3737.9
PF016842,CROP022,Chili,Uttar Pradesh,2021,10,3737.9,3392.9,3815.1,3.1,51.4,3516.8
PF016843,CROP022,Chili,Uttar Pradesh,2021,11,3516.8,3737.9,3392.9,9.1,47.8,3687.7
PF016844,CROP022,Chili,Uttar Pradesh,2021,12,3687.7,3516.8,3737.9,17.0,50.3,3710.7
PF016845,CROP022,Chili,Uttar Pradesh,2022,1,3710.7,3687.7,3516.8,30.3,55.1,4234.9
PF016846,CROP022,Chili,Uttar Pradesh,2022,2,4234.9,3710.7,3687.7,4.0,54.8,4295.4
PF016847,CROP022,Chili,Uttar Pradesh,2022,3,4295.4,4234.9,3710.7,7.7,23.0,4315.5
PF016848,CROP022,Chili,Uttar Pradesh,2022,4,4315.5,4295.4,4234.9,-0.8,59.8,4295.3
PF016849,CROP022,Chili,Uttar Pradesh,2022,5,4295.3,4315.5,4295.4,10.6,66.4,3996.3
PF016850,CROP022,Chili,Uttar Pradesh,2022,6,3996.3,4295.3,4315.5,2.6,36.0,4214.0
PF016851,CROP022,Chili,Uttar Pradesh,2022,7,4214.0,3996.3,4295.3,1.2,38.4,3803.2
PF016852,CROP022,Chili,Uttar Pradesh,2022,8,3803.2,4214.0,3996.3,-5.9,52.8,3589.3
PF016853,CROP022,Chili,Uttar Pradesh,2022,9,3589.3,3803.2,4214.0,-17.5,65.6,3419.5
PF016854,CROP022,Chili,Uttar Pradesh,2022,10,3419.5,3589.3,3803.2,-15.6,47.5,3713.4
PF016855,CROP022,Chili,Uttar Pradesh,2022,11,3713.4,3419.5,3589.3,4.9,71.1,3741.9
PF016856,CROP022,Chili,Uttar Pradesh,2022,12,3741.9,3713.4,3419.5,-17.5,34.9,3907.2
PF016857,CROP022,Chili,Uttar Pradesh,2023,1,3907.2,3741.9,3713.4,-19.9,45.9,4351.9
PF016858,CROP022,Chili,Uttar Pradesh,2023,2,4351.9,3907.2,3741.9,-21.5,44.7,4385.4
PF016859,CROP022,Chili,Uttar Pradesh,2023,3,4385.4,4351.9,3907.2,3.2,57.2,4416.4
PF016860,CROP022,Chili,Uttar Pradesh,2023,4,4416.4,4385.4,4351.9,1.6,64.4,4218.4
PF016861,CROP022,Chili,Uttar Pradesh,2023,5,4218.4,4416.4,4385.4,-12.0,50.6,4317.6
PF016862,CROP022,Chili,Uttar Pradesh,2023,6,4317.6,4218.4,4416.4,4.2,43.2,3997.5
PF016863,CROP022,Chili,Uttar Pradesh,2023,7,3997.5,4317.6,4218.4,-10.8,54.6,3698.5
PF016864,CROP022,Chili,Uttar Pradesh,2023,8,3698.5,3997.5,4317.6,6.0,43.6,3618.3
PF016865,CROP022,Chili,Uttar Pradesh,2023,9,3618.3,3698.5,3997.5,4.3,50.8,3661.3
PF016866,CROP022,Chili,Uttar Pradesh,2023,10,3661.3,3618.3,3698.5,27.1,51.7,3741.7
PF016867,CROP022,Chili,Uttar Pradesh,2023,11,3741.7,3661.3,3618.3,13.9,58.3,3869.5
PF016868,CROP022,Chili,Uttar Pradesh,2023,12,3869.5,3741.7,3661.3,-22.2,36.1,4314.8
PF016901,CROP022,Chili,Bihar,2021,4,3732.5,3948.0,3480.4,-5.0,44.0,4019.9
PF016902,CROP022,Chili,Bihar,2021,5,4019.9,3732.5,3948.0,-19.4,55.5,3779.3
PF016903,CROP022,Chili,Bihar,2021,6,3779.3,4019.9,3732.5,-3.1,57.0,3632.0
PF016904,CROP022,Chili,Bihar,2021,7,3632.0,3779.3,4019.9,-14.5,39.3,3344.7
PF016905,CROP022,Chili,Bihar,2021,8,3344.7,3632.0,3779.3,6.4,45.5,3285.5
PF016906,CROP022,Chili,Bihar,2021,9,3285.5,3344.7,3632.0,-10.7,42.3,3009.5
PF016907,CROP022,Chili,Bihar,2021,10,3009.5,3285.5,3344.7,-1.2,66.9,3179.5
PF016908,CROP022,Chili,Bihar,2021,11,3179.5,3009.5,3285.5,-14.3,51.1,3370.7
PF016909,CROP022,Chili,Bihar,2021,12,3370.7,3179.5,3009.5,10.6,63.8,3738.8
PF016910,CROP022,Chili,Bihar,2022,1,3738.8,3370.7,3179.5,15.0,38.3,3604.1
PF016911,CROP022,Chili,Bihar,2022,2,3604.1,3738.8,3370.7,14.2,36.2,3716.0
PF016912,CROP022,Chili,Bihar,2022,3,3716.0,3604.1,3738.8,-10.9,54.7,3764.2
PF016913,CROP022,Chili,Bihar,2022,4,3764.2,3716.0,3604.1,12.7,78.1,3796.7
PF016914,CROP022,Chili,Bihar,2022,5,3796.7,3764.2,3716.0,14.6,43.2,3788.5
PF016915,CROP022,Chili,Bihar,2022,6,3788.5,3796.7,3764.2,4.4,73.9,3667.2
PF016916,CROP022,Chili,Bihar,2022,7,3667.2,3788.5,3796.7,-30.6,29.4,3430.3
PF016917,CROP022,Chili,Bihar,2022,8,3430.3,3667.2,3788.5,-6.9,54.1,3317.1
PF016918,CROP022,Chili,Bihar,2022,9,3317.1,3430.3,3667.2,15.4,46.9,2961.5
PF016919,CROP022,Chili,Bihar,2022,10,2961.5,3317.1,3430.3,-4.2,58.2,3248.8
PF016920,CROP022,Chili,Bihar,2022,11,3248.8,2961.5,3317.1,23.4,42.6,3407.3
PF016921,CROP022,Chili,Bihar,2022,12,3407.3,3248.8,2961.5,30.3,47.7,3600.8
PF016922,CROP022,Chili,Bihar,2023,1,3600.8,3407.3,3248.8,20.5,59.7,3461.9
PF016923,CROP022,Chili,Bihar,2023,2,3461.9,3600.8,3407.3,0.9,57.4,3676.6
PF016924,CROP022,Chili,Bihar,2023,3,3676.6,3461.9,3600.8,-7.0,50.9,3817.8
PF016925,CROP022,Chili,Bihar,2023,4,3817.8,3676.6,3461.9,9.0,37.7,3790.7
PF016926,CROP022,Chili,Bihar,2023,5,3790.7,3817.8,3676.6,-20.9,58.8,3538.9
PF016927,CROP022,Chili,Bihar,2023,6,3538.9,3790.7,3817.8,-10.7,61.2,3456.5
PF016928,CROP022,Chili,Bihar,2023,7,3456.5,3538.9,3790.7,-2.8,65.4,3273.4
PF016929,CROP022,Chili,Bihar,2023,8,3273.4,3456.5,3538.9,-0.6,36.1,3050.8
PF016930,CROP022,Chili,Bihar,2023,9,3050.8,3273.4,3456.5,-10.2,45.8,3243.5
PF016931,CROP022,Chili,Bihar,2023,10,3243.5,3050.8,3273.4,-2.2,43.9,3206.6
PF016932,CROP022,Chili,Bihar,2023,11,3206.6,3243.5,3050.8,10.3,42.6,3103.9
PF016933,CROP022,Chili,Bihar,2023,12,3103.9,3206.6,3243.5,14.8,53.4,3375.6
PF016966,CROP022,Chili,Bihar,2021,4,3236.5,3273.8,3278.8,4.3,47.7,3386.8
PF016967,CROP022,Chili,Bihar,2021,5,3386.8,3236.5,3273.8,7.5,31.3,3156.4
PF016968,CROP022,Chili,Bihar,2021,6,3156.4,3386.8,3236.5,-5.3,44.2,3044.6
PF016969,CROP022,Chili,Bihar,2021,7,3044.6,3156.4,3386.8,7.9,70.9,2942.3
PF016970,CROP022,Chili,Bihar,2021,8,2942.3,3044.6,3156.4,-3.4,36.6,2738.8
PF016971,CROP022,Chili,Bihar,2021,9,2738.8,2942.3,3044.6,0.6,62.0,2687.1
PF016972,CROP022,Chili,Bihar,2021,10,2687.1,2738.8,2942.3,-6.3,42.8,2830.3
PF016973,CROP022,Chili,Bihar,2021,11,2830.3,2687.1,2738.8,-13.6,49.1,2994.8
PF016974,CROP022,Chili,Bihar,2021,12,2994.8,2830.3,2687.1,2.4,39.2,3185.3
PF016975,CROP022,Chili,Bihar,2022,1,3185.3,2994.8,2830.3,11.7,50.5,3139.5
PF016976,CROP022,Chili,Bihar,2022,2,3139.5,3185.3,2994.8,-6.5,48.5,3517.3
PF016977,CROP022,Chili,Bihar,2022,3,3517.3,3139.5,3185.3,-11.6,50.5,3433.3
PF016978,CROP022,Chili,Bihar,2022,4,3433.3,3517.3,3139.5,-0.7,39.1,3188.8
PF016979,CROP022,Chili,Bihar,2022,5,3188.8,3433.3,3517.3,13.0,38.5,3032.1
PF016980,CROP022,Chili,Bihar,2022,6,3032.1,3188.8,3433.3,-11.5,40.4,3248.6
PF016981,CROP022,Chili,Bihar,2022,7,3248.6,3032.1,3188.8,12.2,46.2,3037.8
PF016982,CROP022,Chili,Bihar,2022,8,3037.8,3248.6,3032.1,-0.8,48.5,2755.1
PF016983,CROP022,Chili,Bihar,2022,9,2755.1,3037.8,3248.6,7.5,29.1,2930.5
PF016984,CROP022,Chili,Bihar,2022,10,2930.5,2755.1,3037.8,23.5,36.4,2845.8
PF016985,CROP022,Chili,Bihar,2022,11,2845.8,2930.5,2755.1,0.6,63.9,2640.4
PF016986,CROP022,Chili,Bihar,2022,12,2640.4,2845.8,2930.5,1.7,58.5,3126.6
PF016987,CROP022,Chili,Bihar,2023,1,3126.6,2640.4,2845.8,16.8,56.3,3287.8
PF016988,CROP022,Chili,Bihar,2023,2,3287.8,3126.6,2640.4,-30.6,31.9,3742.6
PF016989,CROP022,Chili,Bihar,2023,3,3742.6,3287.8,3126.6,10.3,60.8,3328.3
PF016990,CROP022,Chili,Bihar,2023,4,3328.3,3742.6,3287.8,24.3,54.1,3264.5
PF016991,CROP022,Chili,Bihar,2023,5,3264.5,3328.3,3742.6,16.8,53.4,3409.5
PF016992,CROP022,Chili,Bihar,2023,6,3409.5,3264.5,3328.3,-11.0,31.5,3154.5
PF016993,CROP022,Chili,Bihar,2023,7,3154.5,3409.5,3264.5,-14.7,46.8,2813.9
PF016994,CROP022,Chili,Bihar,2023,8,2813.9,3154.5,3409.5,10.2,51.7,2849.9
PF016995,CROP022,Chili,Bihar,2023,9,2849.9,2813.9,3154.5,8.6,31.4,2891.7
PF016996,CROP022,Chili,Bihar,2023,10,2891.7,2849.9,2813.9,-6.7,48.6,2889.1
PF016997,CROP022,Chili,Bihar,2023,11,2889.1,2891.7,2849.9,37.2,59.1,3003.7
PF016998,CROP022,Chili,Bihar,2023,12,3003.7,2889.1,2891.7,-10.2,65.1,2988.9
PF017031,CROP022,Chili,West Bengal,2021,4,3608.2,3531.7,3549.1,-9.8,43.2,3730.2
PF017032,CROP022,Chili,West Bengal,2021,5,3730.2,3608.2,3531.7,11.7,59.3,3664.4
PF017033,CROP022,Chili,West Bengal,2021,6,3664.4,3730.2,3608.2,-5.4,69.8,3290.1
PF017034,CROP022,Chili,West Bengal,2021,7,3290.1,3664.4,3730.2,16.2,30.3,3112.1
PF017035,CROP022,Chili,West Bengal,2021,8,3112.1,3290.1,3664.4,10.5,46.8,2887.8
PF017036,CROP022,Chili,West Bengal,2021,9,2887.8,3112.1,3290.1,-8.2,42.3,2905.7
PF017037,CROP022,Chili,West Bengal,2021,10,2905.7,2887.8,3112.1,-14.4,63.2,3072.8
PF017038,CROP022,Chili,West Bengal,2021,11,3072.8,2905.7,2887.8,2.2,66.4,3078.9
PF017039,CROP022,Chili,West Bengal,2021,12,3078.9,3072.8,2905.7,-35.3,62.6,3390.4
PF017040,CROP022,Chili,West Bengal,2022,1,3390.4,3078.9,3072.8,7.8,45.5,3443.3
PF017041,CROP022,Chili,West Bengal,2022,2,3443.3,3390.4,3078.9,-7.1,54.8,3862.5
PF017042,CROP022,Chili,West Bengal,2022,3,3862.5,3443.3,3390.4,-19.9,38.2,3596.0
PF017043,CROP022,Chili,West Bengal,2022,4,3596.0,3862.5,3443.3,36.1,78.1,3593.3
PF017044,CROP022,Chili,West Bengal,2022,5,3593.3,3596.0,3862.5,2.5,38.8,3580.1
PF017045,CROP022,Chili,West Bengal,2022,6,3580.1,3593.3,3596.0,6.7,46.4,3372.2
PF017046,CROP022,Chili,West Bengal,2022,7,3372.2,3580.1,3593.3,-9.0,51.1,3277.5
PF017047,CROP022,Chili,West Bengal,2022,8,3277.5,3372.2,3580.1,24.2,40.6,3089.8
PF017048,CROP022,Chili,West Bengal,2022,9,3089.8,3277.5,3372.2,-21.4,54.0,2915.4
PF017049,CROP022,Chili,West Bengal,2022,10,2915.4,3089.8,3277.5,-19.7,30.6,3305.4
PF017050,CROP022,Chili,West Bengal,2022,11,3305.4,2915.4,3089.8,-15.5,39.0,3303.5
PF017051,CROP022,Chili,West Bengal,2022,12,3303.5,3305.4,2915.4,-12.0,53.2,3225.8
PF017052,CROP022,Chili,West Bengal,2023,1,3225.8,3303.5,3305.4,21.0,53.7,3618.1
PF017053,CROP022,Chili,West Bengal,2023,2,3618.1,3225.8,3303.5,-6.8,40.8,3806.3
PF017054,CROP022,Chili,West Bengal,2023,3,3806.3,3618.1,3225.8,4.6,55.0,3599.7
PF017055,CROP022,Chili,West Bengal,2023,4,3599.7,3806.3,3618.1,-26.5,36.9,3638.8
PF017056,CROP022,Chili,West Bengal,2023,5,3638.8,3599.7,3806.3,-2.7,51.7,3824.8
PF017057,CROP022,Chili,West Bengal,2023,6,3824.8,3638.8,3599.7,5.7,70.7,3373.8
PF017058,CROP022,Chili,West Bengal,2023,7,3373.8,3824.8,3638.8,-3.3,84.0,3133.6
PF017059,CROP022,Chili,West Bengal,2023,8,3133.6,3373.8,3824.8,9.7,52.3,2967.8
PF017060,CROP022,Chili,West Bengal,2023,9,2967.8,3133.6,3373.8,-7.8,61.2,3011.8
PF017061,CROP022,Chili,West Bengal,2023,10,3011.8,2967.8,3133.6,-9.4,38.5,3084.7
PF017062,CROP022,Chili,West Bengal,2023,11,3084.7,3011.8,2967.8,-23.3,42.4,3194.7
PF017063,CROP022,Chili,West Bengal,2023,12,3194.7,3084.7,3011.8,15.5,26.3,3171.2
PF017096,CROP022,Chili,West Bengal,2021,4,3863.6,3587.3,3594.1,-12.6,34.6,3634.5
PF017097,CROP022,Chili,West Bengal,2021,5,3634.5,3863.6,3587.3,10.8,66.9,3467.3
PF017098,CROP022,Chili,West Bengal,2021,6,3467.3,3634.5,3863.6,35.9,77.6,3188.0
PF017099,CROP022,Chili,West Bengal,2021,7,3188.0,3467.3,3634.5,4.5,37.4,3173.9
PF017100,CROP022,Chili,West Bengal,2021,8,3173.9,3188.0,3467.3,-10.5,43.2,2980.9
PF017101,CROP022,Chili,West Bengal,2021,9,2980.9,3173.9,3188.0,-11.7,52.5,3107.2
PF017102,CROP022,Chili,West Bengal,2021,10,3107.2,2980.9,3173.9,-44.6,41.1,3145.3
PF017103,CROP022,Chili,West Bengal,2021,11,3145.3,3107.2,2980.9,-1.1,37.3,3165.5
PF017104,CROP022,Chili,West Bengal,2021,12,3165.5,3145.3,3107.2,14.2,48.6,3240.8
PF017105,CROP022,Chili,West Bengal,2022,1,3240.8,3165.5,3145.3,5.1,65.3,3566.5
PF017106,CROP022,Chili,West Bengal,2022,2,3566.5,3240.8,3165.5,-4.9,42.9,3530.2
PF017107,CROP022,Chili,West Bengal,2022,3,3530.2,3566.5,3240.8,6.8,50.5,3607.3
PF017108,CROP022,Chili,West Bengal,2022,4,3607.3,3530.2,3566.5,-24.5,43.5,3656.7
PF017109,CROP022,Chili,West Bengal,2022,5,3656.7,3607.3,3530.2,-8.8,47.9,3472.2
PF017110,CROP022,Chili,West Bengal,2022,6,3472.2,3656.7,3607.3,-20.5,56.1,3345.8
PF017111,CROP022,Chili,West Bengal,2022,7,3345.8,3472.2,3656.7,36.8,41.7,3289.3
PF017112,CROP022,Chili,West Bengal,2022,8,3289.3,3345.8,3472.2,-11.1,39.7,2954.9
PF017113,CROP022,Chili,West Bengal,2022,9,2954.9,3289.3,3345.8,-9.9,63.2,2928.3
PF017114,CROP022,Chili,West Bengal,2022,10,2928.3,2954.9,3289.3,9.0,20.8,3123.1
PF017115,CROP022,Chili,West Bengal,2022,11,3123.1,2928.3,2954.9,-13.8,76.1,3069.6
PF017116,CROP022,Chili,West Bengal,2022,12,3069.6,3123.1,2928.3,8.0,44.2,3299.5
PF017117,CROP022,Chili,West Bengal,2023,1,3299.5,3069.6,3123.1,-10.7,58.9,3435.2
PF017118,CROP022,Chili,West Bengal,2023,2,3435.2,3299.5,3069.6,12.0,42.9,3773.4
PF017119,CROP022,Chili,West Bengal,2023,3,3773.4,3435.2,3299.5,18.6,51.0,3440.3
PF017120,CROP022,Chili,West Bengal,2023,4,3440.3,3773.4,3435.2,-8.8,55.0,3820.9
PF017121,CROP022,Chili,West Bengal,2023,5,3820.9,3440.3,3773.4,12.8,60.2,3544.3
PF017122,CROP022,Chili,West Bengal,2023,6,3544.3,3820.9,3440.3,-14.5,67.6,3342.9
PF017123,CROP022,Chili,West Bengal,2023,7,3342.9,3544.3,3820.9,2.9,56.1,3271.4
PF017124,CROP022,Chili,West Bengal,2023,8,3271.4,3342.9,3544.3,22.4,29.3,3285.2
PF017125,CROP022,Chili,West Bengal,2023,9,3285.2,3271.4,3342.9,10.5,49.1,2980.1
PF017126,CROP022,Chili,West Bengal,2023,10,2980.1,3285.2,3271.4,27.6,45.0,3129.3
PF017127,CROP022,Chili,West Bengal,2023,11,3129.3,2980.1,3285.2,-34.4,49.9,3372.2
PF017128,CROP022,Chili,West Bengal,2023,12,3372.2,3129.3,2980.1,-2.1,37.0,3548.7
PF017161,CROP023,Turmeric,Punjab,2021,4,5027.1,4983.9,4878.5,-12.1,17.8,4904.8
PF017162,CROP023,Turmeric,Punjab,2021,5,4904.8,5027.1,4983.9,-7.7,53.9,5080.7
PF017163,CROP023,Turmeric,Punjab,2021,6,5080.7,4904.8,5027.1,6.9,42.5,4915.6
PF017164,CROP023,Turmeric,Punjab,2021,7,4915.6,5080.7,4904.8,-0.3,43.6,4518.3
PF017165,CROP023,Turmeric,Punjab,2021,8,4518.3,4915.6,5080.7,-2.7,39.5,4486.4
PF017166,CROP023,Turmeric,Punjab,2021,9,4486.4,4518.3,4915.6,11.7,65.2,4349.8
PF017167,CROP023,Turmeric,Punjab,2021,10,4349.8,4486.4,4518.3,-20.1,50.9,4005.6
PF017168,CROP023,Turmeric,Punjab,2021,11,4005.6,4349.8,4486.4,5.2,52.4,4477.4
PF017169,CROP023,Turmeric,Punjab,2021,12,4477.4,4005.6,4349.8,6.6,51.1,4566.4
PF017170,CROP023,Turmeric,Punjab,2022,1,4566.4,4477.4,4005.6,-35.7,54.3,5069.9
PF017171,CROP023,Turmeric,Punjab,2022,2,5069.9,4566.4,4477.4,0.2,54.6,5013.7
PF017172,CROP023,Turmeric,Punjab,2022,3,5013.7,5069.9,4566.4,-2.1,55.0,5415.0
PF017173,CROP023,Turmeric,Punjab,2022,4,5415.0,5013.7,5069.9,14.8,56.5,4920.1
PF017174,CROP023,Turmeric,Punjab,2022,5,4920.1,5415.0,5013.7,15.6,68.9,4526.8
PF017175,CROP023,Turmeric,Punjab,2022,6,4526.8,4920.1,5415.0,4.7,65.9,4528.2
PF017176,CROP023,Turmeric,Punjab,2022,7,4528.2,4526.8,4920.1,2.2,43.3,4334.6
PF017177,CROP023,Turmeric,Punjab,2022,8,4334.6,4528.2,4526.8,-9.1,71.8,4121.7
PF017178,CROP023,Turmeric,Punjab,2022,9,4121.7,4334.6,4528.2,11.5,42.4,4176.4
PF017179,CROP023,Turmeric,Punjab,2022,10,4176.4,4121.7,4334.6,-17.4,61.2,4256.2
PF017180,CROP023,Turmeric,Punjab,2022,11,4256.2,4176.4,4121.7,0.5,62.4,4562.4
PF017181,CROP023,Turmeric,Punjab,2022,12,4562.4,4256.2,4176.4,-26.0,76.1,4947.7
PF017182,CROP023,Turmeric,Punjab,2023,1,4947.7,4562.4,4256.2,6.5,33.9,4712.7
PF017183,CROP023,Turmeric,Punjab,2023,2,4712.7,4947.7,4562.4,-3.9,72.7,5136.0
PF017184,CROP023,Turmeric,Punjab,2023,3,5136.0,4712.7,4947.7,10.5,43.3,5350.7
PF017185,CROP023,Turmeric,Punjab,2023,4,5350.7,5136.0,4712.7,-10.5,34.6,5501.3
PF017186,CROP023,Turmeric,Punjab,2023,5,5501.3,5350.7,5136.0,-16.1,51.2,4972.5
PF017187,CROP023,Turmeric,Punjab,2023,6,4972.5,5501.3,5350.7,-5.8,42.6,4431.8
PF017188,CROP023,Turmeric,Punjab,2023,7,4431.8,4972.5,5501.3,3.9,67.3,4452.1
PF017189,CROP023,Turmeric,Punjab,2023,8,4452.1,4431.8,4972.5,11.5,63.7,4186.1
PF017190,CROP023,Turmeric,Punjab,2023,9,4186.1,4452.1,4431.8,10.4,54.6,4362.6
PF017191,CROP023,Turmeric,Punjab,2023,10,4362.6,4186.1,4452.1,4.7,21.2,4148.7
PF017192,CROP023,Turmeric,Punjab,2023,11,4148.7,4362.6,4186.1,-10.6,39.3,4851.6
PF017193,CROP023,Turmeric,Punjab,2023,12,4851.6,4148.7,4362.6,13.2,70.0,4701.8
PF017226,CROP023,Turmeric,Punjab,2021,4,4898.0,5043.6,4829.4,-24.7,54.5,5303.0
PF017227,CROP023,Turmeric,Punjab,2021,5,5303.0,4898.0,5043.6,-13.4,62.4,4824.9
PF017228,CROP023,Turmeric,Punjab,2021,6,4824.9,5303.0,4898.0,7.4,46.4,4968.3
PF017229,CROP023,Turmeric,Punjab,2021,7,4968.3,4824.9,5303.0,-24.9,33.9,4260.0
PF017230,CROP023,Turmeric,Punjab,2021,8,4260.0,4968.3,4824.9,-6.1,36.8,4198.7
PF017231,CROP023,Turmeric,Punjab,2021,9,4198.7,4260.0,4968.3,-17.4,63.6,4056.6
PF017232,CROP023,Turmeric,Punjab,2021,10,4056.6,4198.7,4260.0,-6.2,45.1,4306.5
PF017233,CROP023,Turmeric,Punjab,2021,11,4306.5,4056.6,4198.7,3.2,43.7,4585.2
PF017234,CROP023,Turmeric,Punjab,2021,12,4585.2,4306.5,4056.6,2.3,56.8,5089.1
PF017235,CROP023,Turmeric,Punjab,2022,1,5089.1,4585.2,4306.5,-5.5,34.7,5044.7
PF017236,CROP023,Turmeric,Punjab,2022,2,5044.7,5089.1,4585.2,21.6,29.6,5110.3
PF017237,CROP023,Turmeric,Punjab,2022,3,5110.3,5044.7,5089.1,-3.4,43.4,4945.2
PF017238,CROP023,Turmeric,Punjab,2022,4,4945.2,5110.3,5044.7,16.4,51.9,4952.7
PF017239,CROP023,Turmeric,Punjab,2022,5,4952.7,4945.2,5110.3,6.1,48.3,4797.6
PF017240,CROP023,Turmeric,Punjab,2022,6,4797.6,4952.7,4945.2,-1.6,60.9,4619.9
PF017241,CROP023,Turmeric,Punjab,2022,7,4619.9,4797.6,4952.7,-41.2,61.1,4236.8
PF017242,CROP023,Turmeric,Punjab,2022,8,4236.8,4619.9,4797.6,-2.6,38.9,4544.0
PF017243,CROP023,Turmeric,Punjab,2022,9,4544.0,4236.8,4619.9,5.2,29.0,4304.2
PF017244,CROP023,Turmeric,Punjab,2022,10,4304.2,4544.0,4236.8,10.4,55.2,4247.2
PF017245,CROP023,Turmeric,Punjab,2022,11,4247.2,4304.2,4544.0,-14.4,42.8,4424.4
PF017246,CROP023,Turmeric,Punjab,2022,12,4424.4,4247.2,4304.2,26.6,53.1,4991.9
PF017247,CROP023,Turmeric,Punjab,2023,1,4991.9,4424.4,4247.2,-16.2,53.1,5176.8
PF017248,CROP023,Turmeric,Punjab,2023,2,5176.8,4991.9,4424.4,29.5,47.6,5547.2
PF017249,CROP023,Turmeric,Punjab,2023,3,5547.2,5176.8,4991.9,-11.7,60.3,5055.3
PF017250,CROP023,Turmeric,Punjab,2023,4,5055.3,5547.2,5176.8,-14.5,68.4,5100.1
PF017251,CROP023,Turmeric,Punjab,2023,5,5100.1,5055.3,5547.2,-14.7,62.3,5166.7
PF017252,CROP023,Turmeric,Punjab,2023,6,5166.7,5100.1,5055.3,9.2,47.8,4877.8
PF017253,CROP023,Turmeric,Punjab,2023,7,4877.8,5166.7,5100.1,9.3,49.0,4610.2
PF017254,CROP023,Turmeric,Punjab,2023,8,4610.2,4877.8,5166.7,-1.1,65.2,4353.9
