record_id,crop_id,crop_name,region_id,state,year,avg_temp_c,total_rainfall_mm,soil_ph,nitrogen_kg_per_ha,irrigation_type,area_hectares,actual_yield_kg_per_ha
YLD005652,CROP021,Tomato,REG006,Uttar Pradesh,2016,12512.6,473.8,6.69,216.9,Flood,3.11,4977.6
YLD005653,CROP021,Tomato,REG006,Uttar Pradesh,2017,12511.7,431.7,5.99,277.0,Drip,1.12,6114.4
YLD005654,CROP021,Tomato,REG006,Uttar Pradesh,2018,12515.1,478.7,6.62,309.0,Rainfed,4.09,4346.7
YLD005655,CROP021,Tomato,REG006,Uttar Pradesh,2019,12511.1,293.7,6.34,179.2,Drip,2.9,4636.7
YLD005656,CROP021,Tomato,REG006,Uttar Pradesh,2020,12516.1,324.3,6.33,306.1,Rainfed,0.5,3581.8
YLD005657,CROP021,Tomato,REG006,Uttar Pradesh,2021,12512.9,694.9,6.31,464.5,Drip,2.38,4818.3
YLD005661,CROP021,Tomato,REG007,Uttar Pradesh,2015,12508.4,365.4,6.59,315.6,Rainfed,3.6,2685.2
YLD005662,CROP021,Tomato,REG007,Uttar Pradesh,2016,12513.0,181.1,6.95,347.0,Rainfed,2.38,2516.3
YLD005663,CROP021,Tomato,REG007,Uttar Pradesh,2017,12512.7,385.2,6.71,190.8,Flood,0.64,4681.8
YLD005664,CROP021,Tomato,REG007,Uttar Pradesh,2018,12515.6,679.0,6.76,195.2,Flood,3.98,3372.0
YLD005665,CROP021,Tomato,REG007,Uttar Pradesh,2019,12510.0,581.5,6.64,314.2,Flood,2.49,3680.2
YLD005666,CROP021,Tomato,REG007,Uttar Pradesh,2020,12510.9,478.5,5.05,245.2,Sprinkler,3.0,4079.5
YLD005667,CROP021,Tomato,REG007,Uttar Pradesh,2021,12520.6,691.2,7.0,346.1,Rainfed,0.83,1096.3
YLD005671,CROP021,Tomato,REG008,Uttar Pradesh,2015,12514.6,371.6,6.8,283.2,Drip,1.57,5609.7
YLD005672,CROP021,Tomato,REG008,Uttar Pradesh,2016,12508.1,590.4,7.01,304.9,Rainfed,2.58,2032.1
YLD005673,CROP021,Tomato,REG008,Uttar Pradesh,2017,12511.0,337.2,6.19,353.8,Drip,1.13,5012.8
YLD005674,CROP021,Tomato,REG008,Uttar Pradesh,2018,12510.2,440.5,6.15,291.1,Drip,4.77,6088.1
YLD005675,CROP021,Tomato,REG008,Uttar Pradesh,2019,12513.6,557.1,7.54,159.9,Sprinkler,1.28,5294.0
YLD005676,CROP021,Tomato,REG008,Uttar Pradesh,2020,12515.3,425.7,6.56,276.5,Rainfed,4.29,4334.6
YLD005677,CROP021,Tomato,REG008,Uttar Pradesh,2021,12513.8,402.6,6.67,390.3,Sprinkler,1.21,6073.1
YLD005681,CROP021,Tomato,REG009,Bihar,2015,12516.3,496.9,7.37,213.0,Rainfed,4.51,3494.8
YLD005682,CROP021,Tomato,REG009,Bihar,2016,12513.6,695.2,7.46,325.7,Drip,1.79,4165.1
YLD005683,CROP021,Tomato,REG009,Bihar,2017,12516.0,607.2,7.34,302.7,Drip,2.43,3798.8
YLD005684,CROP021,Tomato,REG009,Bihar,2018,12511.2,384.7,7.26,234.8,Rainfed,3.18,3394.2
YLD005685,CROP021,Tomato,REG009,Bihar,2019,12513.5,283.6,6.79,321.6,Flood,1.83,4861.4
YLD005686,CROP021,Tomato,REG009,Bihar,2020,12513.8,420.9,5.97,341.5,Drip,3.19,6468.2
YLD005687,CROP021,Tomato,REG009,Bihar,2021,12516.7,455.4,6.37,223.8,Rainfed,3.58,3838.2
YLD005691,CROP021,Tomato,REG010,Bihar,2015,12518.3,539.9,6.93,200.6,Flood,3.67,3707.2
YLD005692,CROP021,Tomato,REG010,Bihar,2016,12513.3,437.4,7.41,334.8,Rainfed,4.35,4759.8
YLD005693,CROP021,Tomato,REG010,Bihar,2017,12512.9,510.4,6.67,273.3,Sprinkler,1.06,6703.7
YLD005694,CROP021,Tomato,REG010,Bihar,2018,12513.1,576.9,6.85,258.4,Sprinkler,3.6,4727.7
YLD005695,CROP021,Tomato,REG010,Bihar,2019,12516.0,544.2,7.44,214.0,Drip,2.31,5310.6
YLD005696,CROP021,Tomato,REG010,Bihar,2020,12517.2,485.6,6.71,362.2,Drip,3.6,5217.9
YLD005697,CROP021,Tomato,REG010,Bihar,2021,12509.0,306.9,5.67,250.1,Flood,1.22,3184.0
YLD005701,CROP021,Tomato,REG011,West Bengal,2015,12510.2,456.8,5.97,291.0,Sprinkler,3.15,5591.1
YLD005702,CROP021,Tomato,REG011,West Bengal,2016,12509.8,394.8,6.59,142.8,Drip,2.94,5334.7
YLD005703,CROP021,Tomato,REG011,West Bengal,2017,12518.4,377.9,6.18,368.4,Flood,2.12,3464.5
YLD005704,CROP021,Tomato,REG011,West Bengal,2018,12509.9,384.5,6.32,366.7,Rainfed,2.48,3531.1
YLD005705,CROP021,Tomato,REG011,West Bengal,2019,12519.6,658.0,6.9,343.5,Rainfed,1.19,1666.9
YLD005706,CROP021,Tomato,REG011,West Bengal,2020,12517.3,496.7,7.73,390.2,Flood,4.4,3906.9
YLD005707,CROP021,Tomato,REG011,West Bengal,2021,12516.4,590.2,6.61,238.9,Sprinkler,4.08,4778.9
YLD005711,CROP021,Tomato,REG012,West Bengal,2015,12513.4,312.5,6.76,270.8,Sprinkler,3.56,5525.3
YLD005712,CROP021,Tomato,REG012,West Bengal,2016,12510.7,534.6,6.89,295.9,Flood,2.56,4201.8
YLD005713,CROP021,Tomato,REG012,West Bengal,2017,12512.5,709.5,6.24,265.8,Sprinkler,1.65,3376.9
YLD005714,CROP021,Tomato,REG012,West Bengal,2018,12506.9,420.4,6.42,301.3,Rainfed,0.89,2644.9
YLD005715,CROP021,Tomato,REG012,West Bengal,2019,12510.1,272.7,6.76,384.7,Rainfed,4.89,3060.6
YLD005716,CROP021,Tomato,REG012,West Bengal,2020,12513.8,423.9,6.03,325.8,Flood,3.33,6191.6
YLD005717,CROP021,Tomato,REG012,West Bengal,2021,12512.0,584.4,6.38,222.6,Flood,0.7,4061.0
YLD005721,CROP021,Tomato,REG013,Madhya Pradesh,2015,12516.6,459.0,6.54,312.9,Flood,1.88,4327.0
YLD005722,CROP021,Tomato,REG013,Madhya Pradesh,2016,12510.2,242.1,7.26,286.6,Sprinkler,2.38,3433.9
YLD005723,CROP021,Tomato,REG013,Madhya Pradesh,2017,12514.3,462.5,6.95,278.1,Flood,4.18,6118.9
YLD005724,CROP021,Tomato,REG013,Madhya Pradesh,2018,12512.5,383.5,6.81,319.0,Rainfed,1.22,4599.2
YLD005725,CROP021,Tomato,REG013,Madhya Pradesh,2019,12508.8,280.2,5.2,287.6,Flood,3.02,2009.4
YLD005726,CROP021,Tomato,REG013,Madhya Pradesh,2020,12509.7,488.4,6.64,247.2,Rainfed,4.17,3598.4
YLD005727,CROP021,Tomato,REG013,Madhya Pradesh,2021,12508.0,429.9,6.33,218.9,Drip,3.48,4650.7
YLD005731,CROP021,Tomato,REG014,Madhya Pradesh,2015,12516.3,322.1,6.59,264.5,Drip,3.5,4926.8
YLD005732,CROP021,Tomato,REG014,Madhya Pradesh,2016,12508.5,283.1,6.75,249.7,Drip,3.2,3382.9
YLD005733,CROP021,Tomato,REG014,Madhya Pradesh,2017,12511.4,383.5,6.29,325.3,Sprinkler,3.42,5005.9
YLD005734,CROP021,Tomato,REG014,Madhya Pradesh,2018,12512.6,378.7,6.41,210.6,Drip,4.21,5649.8
YLD005735,CROP021,Tomato,REG014,Madhya Pradesh,2019,12515.7,484.1,6.69,377.9,Rainfed,2.51,4325.7
YLD005736,CROP021,Tomato,REG014,Madhya Pradesh,2020,12512.5,444.1,6.64,296.6,Drip,3.45,5425.8
YLD005737,CROP021,Tomato,REG014,Madhya Pradesh,2021,12515.0,569.3,7.11,394.9,Sprinkler,1.23,4931.7
YLD005741,CROP021,Tomato,REG015,Madhya Pradesh,2015,12514.7,348.1,6.81,285.6,Rainfed,4.09,4269.7
YLD005742,CROP021,Tomato,REG015,Madhya Pradesh,2016,12514.9,467.5,6.78,316.1,Flood,1.35,4453.1
YLD005743,CROP021,Tomato,REG015,Madhya Pradesh,2017,12514.6,325.4,6.27,311.0,Flood,3.48,4751.6
YLD005744,CROP021,Tomato,REG015,Madhya Pradesh,2018,12511.4,351.1,7.34,298.5,Flood,4.32,4540.3
YLD005745,CROP021,Tomato,REG015,Madhya Pradesh,2019,12511.4,526.8,6.87,382.1,Sprinkler,2.8,4900.1
YLD005746,CROP021,Tomato,REG015,Madhya Pradesh,2020,12511.3,293.0,5.93,262.3,Rainfed,2.51,2630.2
YLD005747,CROP021,Tomato,REG015,Madhya Pradesh,2021,12518.2,368.2,6.76,297.5,Rainfed,4.02,3863.3
YLD005751,CROP021,Tomato,REG016,Maharashtra,2015,12514.5,412.0,6.05,318.7,Flood,2.19,6085.3
YLD005752,CROP021,Tomato,REG016,Maharashtra,2016,12510.8,645.1,6.1,274.8,Rainfed,1.86,3424.2
YLD005753,CROP021,Tomato,REG016,Maharashtra,2017,12512.9,441.9,5.45,249.7,Rainfed,2.69,4048.5
YLD005754,CROP021,Tomato,REG016,Maharashtra,2018,12509.7,450.1,6.68,327.2,Flood,1.42,4401.0
YLD005755,CROP021,Tomato,REG016,Maharashtra,2019,12515.4,509.6,7.22,253.9,Rainfed,4.56,3552.6
YLD005756,CROP021,Tomato,REG016,Maharashtra,2020,12511.3,223.0,7.72,262.0,Sprinkler,4.81,3681.3
YLD005757,CROP021,Tomato,REG016,Maharashtra,2021,12517.0,359.0,6.86,235.5,Rainfed,1.47,3465.2
YLD005761,CROP021,Tomato,REG017,Maharashtra,2015,12517.9,303.6,6.61,219.6,Flood,3.06,3129.1
YLD005762,CROP021,Tomato,REG017,Maharashtra,2016,12518.1,483.7,5.6,239.3,Rainfed,3.14,3431.5
YLD005763,CROP021,Tomato,REG017,Maharashtra,2017,12515.4,708.0,6.61,341.6,Flood,3.99,3429.4
YLD005764,CROP021,Tomato,REG017,Maharashtra,2018,12508.7,579.9,6.75,219.6,Sprinkler,1.43,4444.0
YLD005765,CROP021,Tomato,REG017,Maharashtra,2019,12512.8,522.6,6.32,255.0,Sprinkler,0.5,4881.5
YLD005766,CROP021,Tomato,REG017,Maharashtra,2020,12510.7,468.1,6.91,276.6,Sprinkler,4.04,5150.2
YLD005767,CROP021,Tomato,REG017,Maharashtra,2021,12513.3,496.8,7.26,406.4,Rainfed,4.45,4541.9
YLD005771,CROP021,Tomato,REG018,Maharashtra,2015,12509.4,322.2,6.59,195.9,Rainfed,4.72,3060.0
YLD005772,CROP021,Tomato,REG018,Maharashtra,2016,12513.7,604.7,7.2,232.0,Flood,0.91,4578.2
YLD005773,CROP021,Tomato,REG018,Maharashtra,2017,12514.3,402.0,6.78,298.0,Drip,0.96,6611.2
YLD005774,CROP021,Tomato,REG018,Maharashtra,2018,12513.9,380.8,6.75,265.9,Flood,2.15,5177.0
YLD005775,CROP021,Tomato,REG018,Maharashtra,2019,12510.4,544.7,7.28,216.8,Sprinkler,1.48,4836.8
YLD005776,CROP021,Tomato,REG018,Maharashtra,2020,12513.2,175.3,6.5,202.4,Rainfed,0.54,2485.6
YLD005777,CROP021,Tomato,REG018,Maharashtra,2021,12512.7,476.8,6.91,203.4,Flood,2.4,5257.3
YLD005781,CROP021,Tomato,REG019,Gujarat,2015,12510.2,341.7,6.82,257.3,Sprinkler,2.44,4347.3
YLD005782,CROP021,Tomato,REG019,Gujarat,2016,12512.7,523.7,6.74,320.3,Drip,1.96,5314.3
YLD005783,CROP021,Tomato,REG019,Gujarat,2017,12509.5,629.3,5.99,292.1,Drip,3.34,4085.8
YLD005784,CROP021,Tomato,REG019,Gujarat,2018,12511.5,420.5,6.53,302.2,Sprinkler,1.3,6168.5
YLD005785,CROP021,Tomato,REG019,Gujarat,2019,12512.5,482.1,5.94,212.3,Drip,2.62,6043.5
YLD005786,CROP021,Tomato,REG019,Gujarat,2020,12510.6,137.8,6.55,272.4,Drip,3.92,2538.7
YLD005787,CROP021,Tomato,REG019,Gujarat,2021,12508.6,337.4,6.69,253.5,Sprinkler,1.96,4476.7
YLD005791,CROP021,Tomato,REG020,Gujarat,2015,12512.2,50.0,7.67,352.0,Rainfed,3.37,900.0
YLD005792,CROP021,Tomato,REG020,Gujarat,2016,12514.2,603.0,5.97,335.2,Sprinkler,3.97,4184.3
YLD005793,CROP021,Tomato,REG020,Gujarat,2017,12513.3,396.5,6.34,227.6,Drip,3.48,6869.7
YLD005794,CROP021,Tomato,REG020,Gujarat,2018,12512.5,436.9,6.94,357.3,Flood,0.55,5199.7
YLD005795,CROP021,Tomato,REG020,Gujarat,2019,12515.0,182.6,7.15,250.6,Rainfed,3.18,2166.0
YLD005796,CROP021,Tomato,REG020,Gujarat,2020,12517.3,462.5,6.34,267.2,Drip,4.36,6278.9
YLD005797,CROP021,Tomato,REG020,Gujarat,2021,12510.6,344.2,7.05,334.6,Flood,1.68,4544.9
YLD005801,CROP021,Tomato,REG021,Rajasthan,2015,12511.2,438.7,6.53,218.7,Rainfed,3.38,4901.0
YLD005802,CROP021,Tomato,REG021,Rajasthan,2016,12513.2,471.8,6.89,248.7,Rainfed,1.54,4585.1
YLD005803,CROP021,Tomato,REG021,Rajasthan,2017,12514.8,368.9,7.21,350.5,Flood,4.52,4382.8
YLD005804,CROP021,Tomato,REG021,Rajasthan,2018,12513.8,487.6,6.77,300.3,Drip,1.7,6521.4
YLD005805,CROP021,Tomato,REG021,Rajasthan,2019,12518.3,573.4,7.56,278.7,Drip,1.56,3464.4
YLD005806,CROP021,Tomato,REG021,Rajasthan,2020,12513.5,547.1,6.75,247.9,Sprinkler,2.55,5314.6
YLD005807,CROP021,Tomato,REG021,Rajasthan,2021,12522.2,581.8,5.47,282.2,Rainfed,3.55,1242.7
YLD005811,CROP021,Tomato,REG022,Rajasthan,2015,12516.9,556.3,7.71,224.7,Rainfed,1.56,2756.6
YLD005812,CROP021,Tomato,REG022,Rajasthan,2016,12512.1,348.6,7.08,354.3,Drip,2.67,4907.9
YLD005813,CROP021,Tomato,REG022,Rajasthan,2017,12515.5,436.9,7.15,313.8,Flood,2.56,5359.1
YLD005814,CROP021,Tomato,REG022,Rajasthan,2018,12511.1,369.1,6.93,261.2,Sprinkler,3.03,4093.8
YLD005815,CROP021,Tomato,REG022,Rajasthan,2019,12511.7,634.1,7.63,321.3,Drip,0.58,4628.8
YLD005816,CROP021,Tomato,REG022,Rajasthan,2020,12513.9,491.4,6.44,303.4,Sprinkler,4.41,6226.4
YLD005817,CROP021,Tomato,REG022,Rajasthan,2021,12511.4,344.7,6.11,225.8,Sprinkler,3.51,5525.3
YLD005821,CROP021,Tomato,REG023,Karnataka,2015,12512.5,444.9,7.42,229.3,Drip,0.61,6245.0
YLD005822,CROP021,Tomato,REG023,Karnataka,2016,12513.8,365.8,6.87,141.8,Sprinkler,3.32,4812.6
YLD005823,CROP021,Tomato,REG023,Karnataka,2017,12515.2,444.2,6.26,278.8,Flood,3.98,5103.9
YLD005824,CROP021,Tomato,REG023,Karnataka,2018,12512.8,419.4,6.59,414.8,Rainfed,2.97,5316.4
YLD005825,CROP021,Tomato,REG023,Karnataka,2019,12518.9,440.9,6.6,295.2,Sprinkler,1.02,4825.6
YLD005826,CROP021,Tomato,REG023,Karnataka,2020,12513.9,436.6,6.52,318.9,Sprinkler,1.88,6382.4
YLD005827,CROP021,Tomato,REG023,Karnataka,2021,12514.9,659.5,6.71,376.8,Rainfed,4.94,3182.8
YLD005831,CROP021,Tomato,REG024,Karnataka,2015,12513.1,331.3,6.31,135.0,Rainfed,1.79,4498.8
YLD005832,CROP021,Tomato,REG024,Karnataka,2016,12516.6,337.3,6.91,294.1,Flood,4.97,4753.3
YLD005833,CROP021,Tomato,REG024,Karnataka,2017,12507.9,563.7,7.07,203.5,Drip,1.09,4524.7
YLD005834,CROP021,Tomato,REG024,Karnataka,2018,12518.5,374.5,6.67,240.3,Drip,3.86,4673.3
YLD005835,CROP021,Tomato,REG024,Karnataka,2019,12512.0,410.5,6.97,344.6,Sprinkler,1.88,5302.9
YLD005836,CROP021,Tomato,REG024,Karnataka,2020,12514.4,319.0,7.22,253.0,Rainfed,2.82,3247.5
YLD005837,CROP021,Tomato,REG024,Karnataka,2021,12511.3,373.5,6.78,271.9,Rainfed,2.06,3477.5
YLD005841,CROP021,Tomato,REG025,Andhra Pradesh,2015,12507.2,516.8,6.83,294.7,Drip,1.37,4189.2
YLD005842,CROP021,Tomato,REG025,Andhra Pradesh,2016,12515.0,455.0,7.31,248.6,Flood,1.24,5218.0
YLD005843,CROP021,Tomato,REG025,Andhra Pradesh,2017,12513.8,646.5,6.52,242.1,Rainfed,3.77,3205.6
YLD005844,CROP021,Tomato,REG025,Andhra Pradesh,2018,12516.4,388.2,6.41,196.6,Flood,0.64,4201.4
YLD005845,CROP021,Tomato,REG025,Andhra Pradesh,2019,12513.4,364.2,6.79,251.3,Sprinkler,2.62,5787.6
YLD005846,CROP021,Tomato,REG025,Andhra Pradesh,2020,12512.0,305.8,5.82,449.4,Sprinkler,2.52,5033.8
YLD005847,CROP021,Tomato,REG025,Andhra Pradesh,2021,12508.7,517.1,7.2,310.0,Flood,4.14,4467.1
YLD005851,CROP021,Tomato,REG026,Andhra Pradesh,2015,12512.5,463.3,7.32,281.0,Drip,1.67,5561.1
YLD005852,CROP021,Tomato,REG026,Andhra Pradesh,2016,12511.7,512.2,6.38,166.7,Flood,3.84,4693.8
YLD005853,CROP021,Tomato,REG026,Andhra Pradesh,2017,12516.7,591.0,7.22,345.8,Drip,1.15,5125.2
YLD005854,CROP021,Tomato,REG026,Andhra Pradesh,2018,12518.9,566.5,6.86,286.3,Sprinkler,1.76,3405.2
YLD005855,CROP021,Tomato,REG026,Andhra Pradesh,2019,12518.0,486.8,6.5,284.0,Flood,2.19,3667.3
YLD005856,CROP021,Tomato,REG026,Andhra Pradesh,2020,12510.1,223.2,6.46,371.7,Flood,3.18,3225.7
YLD005857,CROP021,Tomato,REG026,Andhra Pradesh,2021,12508.7,278.4,6.43,215.2,Rainfed,1.39,2077.1
YLD005861,CROP021,Tomato,REG027,Tamil Nadu,2015,12515.3,586.4,7.41,293.6,Rainfed,1.18,4332.4
YLD005862,CROP021,Tomato,REG027,Tamil Nadu,2016,12511.6,407.6,5.2,355.0,Drip,3.36,5322.5
YLD005863,CROP021,Tomato,REG027,Tamil Nadu,2017,12513.7,517.2,6.01,365.3,Drip,3.82,6301.9
YLD005864,CROP021,Tomato,REG027,Tamil Nadu,2018,12517.1,597.6,6.72,308.3,Flood,2.16,4915.9
YLD005865,CROP021,Tomato,REG027,Tamil Nadu,2019,12511.3,308.0,6.71,365.3,Flood,3.72,4422.2
YLD005866,CROP021,Tomato,REG027,Tamil Nadu,2020,12515.1,418.0,6.31,341.1,Drip,4.52,5721.0
YLD005867,CROP021,Tomato,REG027,Tamil Nadu,2021,12508.7,369.9,6.57,169.1,Rainfed,2.48,2861.7
YLD005871,CROP021,Tomato,REG028,Tamil Nadu,2015,12514.3,274.4,6.81,305.3,Drip,0.68,5052.9
YLD005872,CROP021,Tomato,REG028,Tamil Nadu,2016,12515.8,504.8,6.85,203.4,Rainfed,2.51,3002.8
YLD005873,CROP021,Tomato,REG028,Tamil Nadu,2017,12512.8,469.3,6.72,198.8,Rainfed,0.98,5248.8
YLD005874,CROP021,Tomato,REG028,Tamil Nadu,2018,12512.4,466.1,6.26,189.5,Drip,3.18,5131.5
YLD005875,CROP021,Tomato,REG028,Tamil Nadu,2019,12509.9,545.8,6.48,310.7,Drip,0.81,5313.2
YLD005876,CROP021,Tomato,REG028,Tamil Nadu,2020,12515.9,458.9,6.65,384.4,Drip,4.31,5985.3
YLD005877,CROP021,Tomato,REG028,Tamil Nadu,2021,12516.9,358.5,6.63,250.7,Flood,1.08,3786.1
YLD005881,CROP022,Chili,REG001,Punjab,2015,915.3,755.1,7.19,233.4,Drip,1.09,6535.3
YLD005882,CROP022,Chili,REG001,Punjab,2016,917.4,503.1,6.1,372.5,Sprinkler,1.25,5141.5
YLD005883,CROP022,Chili,REG001,Punjab,2017,918.2,565.9,6.71,243.8,Sprinkler,3.63,5592.3
YLD005884,CROP022,Chili,REG001,Punjab,2018,913.7,499.0,5.83,289.4,Drip,0.97,6673.1
YLD005885,CROP022,Chili,REG001,Punjab,2019,912.8,835.8,6.55,266.1,Sprinkler,2.66,5545.5
YLD005886,CROP022,Chili,REG001,Punjab,2020,912.5,545.8,6.77,320.5,Drip,2.52,7381.6
YLD005887,CROP022,Chili,REG001,Punjab,2021,909.3,605.9,6.39,231.0,Rainfed,2.02,5019.5
YLD005891,CROP022,Chili,REG002,Punjab,2015,915.8,626.0,6.1,174.7,Sprinkler,1.8,6773.8
YLD005892,CROP022,Chili,REG002,Punjab,2016,914.4,668.9,7.32,271.0,Flood,1.35,5763.1
YLD005893,CROP022,Chili,REG002,Punjab,2017,913.2,547.1,6.44,235.7,Sprinkler,2.04,7933.1
YLD005894,CROP022,Chili,REG002,Punjab,2018,909.8,624.9,7.77,301.6,Flood,4.46,4688.8
YLD005895,CROP022,Chili,REG002,Punjab,2019,916.1,538.1,6.77,290.9,Drip,2.35,7622.4
YLD005896,CROP022,Chili,REG002,Punjab,2020,909.6,260.6,7.3,358.2,Flood,2.35,1901.4
YLD005897,CROP022,Chili,REG002,Punjab,2021,913.0,877.6,7.41,279.1,Drip,2.5,5974.9
YLD005901,CROP022,Chili,REG003,Punjab,2015,909.6,656.9,6.67,474.1,Flood,4.76,4376.7
YLD005902,CROP022,Chili,REG003,Punjab,2016,917.8,462.6,6.38,239.4,Rainfed,0.92,3577.1
YLD005903,CROP022,Chili,REG003,Punjab,2017,909.8,593.7,7.17,371.4,Flood,2.56,4730.5
YLD005904,CROP022,Chili,REG003,Punjab,2018,912.0,589.8,5.0,343.0,Rainfed,2.17,3831.8
YLD005905,CROP022,Chili,REG003,Punjab,2019,919.1,569.1,6.7,307.6,Rainfed,1.2,3705.4
YLD005906,CROP022,Chili,REG003,Punjab,2020,914.2,680.1,6.0,218.4,Flood,3.25,5665.3
YLD005907,CROP022,Chili,REG003,Punjab,2021,920.0,533.2,7.03,294.2,Flood,0.81,3928.5
YLD005911,CROP022,Chili,REG004,Haryana,2015,915.4,334.6,5.59,309.7,Rainfed,3.61,2875.7
YLD005912,CROP022,Chili,REG004,Haryana,2016,917.2,220.2,6.85,237.5,Rainfed,2.58,1289.0
YLD005913,CROP022,Chili,REG004,Haryana,2017,917.5,608.8,6.12,305.9,Sprinkler,1.81,5895.3
YLD005914,CROP022,Chili,REG004,Haryana,2018,915.4,441.6,6.21,287.8,Rainfed,0.68,4143.2
YLD005915,CROP022,Chili,REG004,Haryana,2019,913.1,888.8,6.88,381.4,Flood,1.8,4972.8
YLD005916,CROP022,Chili,REG004,Haryana,2020,911.5,650.2,6.34,402.6,Rainfed,4.39,5260.0
YLD005917,CROP022,Chili,REG004,Haryana,2021,915.7,684.8,7.02,350.0,Sprinkler,0.91,6342.0
YLD005921,CROP022,Chili,REG005,Haryana,2015,917.2,661.6,7.29,240.1,Sprinkler,3.2,5014.1
YLD005922,CROP022,Chili,REG005,Haryana,2016,918.2,761.1,7.26,356.9,Sprinkler,0.99,4793.8
YLD005923,CROP022,Chili,REG005,Haryana,2017,912.6,432.0,6.47,271.7,Rainfed,4.96,5027.9
YLD005924,CROP022,Chili,REG005,Haryana,2018,915.9,900.4,6.18,131.9,Sprinkler,0.88,3618.6
YLD005925,CROP022,Chili,REG005,Haryana,2019,911.4,388.4,6.74,324.4,Sprinkler,4.92,5357.0
YLD005926,CROP022,Chili,REG005,Haryana,2020,911.6,366.5,6.43,315.3,Flood,2.73,4767.2
YLD005927,CROP022,Chili,REG005,Haryana,2021,915.2,679.7,6.95,321.3,Rainfed,1.84,4977.5
YLD005931,CROP022,Chili,REG006,Uttar Pradesh,2015,916.4,421.7,6.44,250.0,Drip,0.53,4945.1
YLD005932,CROP022,Chili,REG006,Uttar Pradesh,2016,913.3,494.9,7.77,257.3,Flood,2.81,5062.4
YLD005933,CROP022,Chili,REG006,Uttar Pradesh,2017,908.6,599.7,6.04,318.7,Flood,3.6,5929.9
YLD005934,CROP022,Chili,REG006,Uttar Pradesh,2018,912.4,535.9,6.68,171.7,Sprinkler,2.81,5903.0
YLD005935,CROP022,Chili,REG006,Uttar Pradesh,2019,911.5,859.5,6.12,158.8,Sprinkler,0.51,4423.6
YLD005936,CROP022,Chili,REG006,Uttar Pradesh,2020,913.4,454.3,7.15,206.6,Sprinkler,2.67,7014.3
YLD005937,CROP022,Chili,REG006,Uttar Pradesh,2021,911.8,552.2,7.41,319.2,Drip,3.52,6568.8
YLD005941,CROP022,Chili,REG007,Uttar Pradesh,2015,908.2,913.5,5.93,265.3,Flood,1.95,2733.6
YLD005942,CROP022,Chili,REG007,Uttar Pradesh,2016,914.1,369.2,6.69,358.9,Flood,3.99,5424.1
YLD005943,CROP022,Chili,REG007,Uttar Pradesh,2017,910.9,785.3,6.67,286.7,Sprinkler,3.01,5060.6
YLD005944,CROP022,Chili,REG007,Uttar Pradesh,2018,916.6,370.7,7.69,303.9,Drip,3.0,5296.2
YLD005945,CROP022,Chili,REG007,Uttar Pradesh,2019,912.2,432.9,7.37,263.0,Flood,0.58,5316.5
YLD005946,CROP022,Chili,REG007,Uttar Pradesh,2020,915.4,675.9,6.38,204.7,Rainfed,3.88,4878.9
YLD005947,CROP022,Chili,REG007,Uttar Pradesh,2021,914.6,542.4,7.16,233.1,Drip,3.08,7246.9
YLD005951,CROP022,Chili,REG008,Uttar Pradesh,2015,908.0,758.8,6.49,234.2,Flood,4.26,3711.6
YLD005952,CROP022,Chili,REG008,Uttar Pradesh,2016,907.1,772.8,6.94,210.3,Drip,1.35,4320.8
YLD005953,CROP022,Chili,REG008,Uttar Pradesh,2017,911.0,798.5,7.18,223.5,Drip,3.67,5845.7
YLD005954,CROP022,Chili,REG008,Uttar Pradesh,2018,910.5,815.5,6.61,420.8,Flood,1.07,5152.8
YLD005955,CROP022,Chili,REG008,Uttar Pradesh,2019,919.4,793.4,6.05,245.0,Rainfed,3.38,2907.4
YLD005956,CROP022,Chili,REG008,Uttar Pradesh,2020,915.5,471.7,7.25,257.1,Flood,3.77,4606.5
YLD005957,CROP022,Chili,REG008,Uttar Pradesh,2021,916.1,506.2,6.45,295.1,Flood,1.75,5600.0
YLD005961,CROP022,Chili,REG009,Bihar,2015,913.2,209.4,6.59,305.4,Sprinkler,4.75,3923.2
YLD005962,CROP022,Chili,REG009,Bihar,2016,916.1,744.0,6.74,354.6,Sprinkler,4.78,5435.2
YLD005963,CROP022,Chili,REG009,Bihar,2017,915.7,814.4,7.37,361.9,Flood,3.95,5921.5
YLD005964,CROP022,Chili,REG009,Bihar,2018,912.8,701.6,5.97,251.9,Flood,1.09,6223.4
YLD005965,CROP022,Chili,REG009,Bihar,2019,919.8,503.9,6.75,366.4,Flood,2.25,4539.1
YLD005966,CROP022,Chili,REG009,Bihar,2020,911.4,605.8,6.5,387.6,Sprinkler,1.64,6338.5
YLD005967,CROP022,Chili,REG009,Bihar,2021,920.4,441.0,6.91,147.8,Rainfed,4.37,1937.8
YLD005971,CROP022,Chili,REG010,Bihar,2015,915.2,431.8,6.36,254.1,Flood,2.25,5374.0
YLD005972,CROP022,Chili,REG010,Bihar,2016,916.9,324.2,7.38,400.7,Sprinkler,3.68,3435.8
YLD005973,CROP022,Chili,REG010,Bihar,2017,914.8,497.4,6.84,197.6,Rainfed,2.5,5445.2
YLD005974,CROP022,Chili,REG010,Bihar,2018,910.7,364.5,7.17,172.2,Drip,1.91,5067.9
YLD005975,CROP022,Chili,REG010,Bihar,2019,913.9,642.8,6.41,320.0,Drip,3.84,7225.9
