record_id,crop_id,crop_name,state,year,month,price_lag1_inr,price_lag2_inr,price_lag3_inr,rainfall_anomaly_mm,trade_demand_index,target_price_next_period_inr
PF016656,CROP022,Chili,Haryana,2022,7,2980.8,3176.6,3684.1,-17.1,49.2,3072.0
PF016657,CROP022,Chili,Haryana,2022,8,3072.0,2980.8,3176.6,-16.8,46.2,3066.4
PF016658,CROP022,Chili,Haryana,2022,9,3066.4,3072.0,2980.8,27.9,46.8,2678.3
PF016659,CROP022,Chili,Haryana,2022,10,2678.3,3066.4,3072.0,28.0,41.8,2892.1
PF016660,CROP022,Chili,Haryana,2022,11,2892.1,2678.3,3066.4,-6.5,53.0,3089.5
PF016661,CROP022,Chili,Haryana,2022,12,3089.5,2892.1,2678.3,-30.6,53.8,3122.3
PF016662,CROP022,Chili,Haryana,2023,1,3122.3,3089.5,2892.1,-3.7,55.7,3304.4
PF016663,CROP022,Chili,Haryana,2023,2,3304.4,3122.3,3089.5,4.0,57.0,3654.7
PF016664,CROP022,Chili,Haryana,2023,3,3654.7,3304.4,3122.3,21.8,43.3,3676.3
PF016665,CROP022,Chili,Haryana,2023,4,3676.3,3654.7,3304.4,-6.9,32.4,3581.5
PF016666,CROP022,Chili,Haryana,2023,5,3581.5,3676.3,3654.7,15.5,49.5,3299.3
PF016667,CROP022,Chili,Haryana,2023,6,3299.3,3581.5,3676.3,-10.3,52.6,3033.6
PF016668,CROP022,Chili,Haryana,2023,7,3033.6,3299.3,3581.5,10.7,30.4,2992.3
PF016669,CROP022,Chili,Haryana,2023,8,2992.3,3033.6,3299.3,20.6,46.7,3091.9
PF016670,CROP022,Chili,Haryana,2023,9,3091.9,2992.3,3033.6,0.5,43.5,2876.7
PF016671,CROP022,Chili,Haryana,2023,10,2876.7,3091.9,2992.3,9.7,35.4,3027.8
PF016672,CROP022,Chili,Haryana,2023,11,3027.8,2876.7,3091.9,3.8,36.7,2952.1
PF016673,CROP022,Chili,Haryana,2023,12,2952.1,3027.8,2876.7,12.0,55.7,3172.0
PF016674,CROP022,Chili,Haryana,2024,1,3172.0,2952.1,3027.8,14.5,55.1,3309.7
PF016675,CROP022,Chili,Haryana,2024,2,3309.7,3172.0,2952.1,7.0,46.1,3571.9
PF016676,CROP022,Chili,Haryana,2024,3,3571.9,3309.7,3172.0,-10.7,44.8,3536.7
PF016677,CROP022,Chili,Haryana,2024,4,3536.7,3571.9,3309.7,4.0,47.0,3678.0
PF016678,CROP022,Chili,Haryana,2024,5,3678.0,3536.7,3571.9,2.7,29.6,3365.3
PF016679,CROP022,Chili,Haryana,2024,6,3365.3,3678.0,3536.7,4.2,30.9,3290.3
PF016680,CROP022,Chili,Haryana,2024,7,3290.3,3365.3,3678.0,14.0,39.7,3137.2
PF016681,CROP022,Chili,Haryana,2024,8,3137.2,3290.3,3365.3,6.7,63.0,2854.0
PF016682,CROP022,Chili,Haryana,2024,9,2854.0,3137.2,3290.3,12.4,47.2,2764.7
PF016683,CROP022,Chili,Haryana,2024,10,2764.7,2854.0,3137.2,14.8,54.4,2789.5
PF016684,CROP022,Chili,Haryana,2024,11,2789.5,2764.7,2854.0,-10.2,46.9,3100.0
PF016685,CROP022,Chili,Haryana,2024,12,3100.0,2789.5,2764.7,-4.9,68.4,3305.0
PF016686,CROP022,Chili,Haryana,2025,1,3305.0,3100.0,2789.5,-8.8,33.4,3473.0
PF016687,CROP022,Chili,Haryana,2025,2,3473.0,3305.0,3100.0,7.3,34.2,3556.1
PF016688,CROP022,Chili,Haryana,2025,3,3556.1,3473.0,3305.0,5.6,30.3,3724.1
PF016689,CROP022,Chili,Haryana,2025,4,3724.1,3556.1,3473.0,-12.1,53.7,3639.2
PF016690,CROP022,Chili,Haryana,2025,5,3639.2,3724.1,3556.1,19.5,61.9,3208.3
PF016691,CROP022,Chili,Haryana,2025,6,3208.3,3639.2,3724.1,14.3,45.0,3367.4
PF016692,CROP022,Chili,Haryana,2025,7,3367.4,3208.3,3639.2,-2.0,54.3,3111.9
PF016693,CROP022,Chili,Haryana,2025,8,3111.9,3367.4,3208.3,19.1,71.6,2753.7
PF016694,CROP022,Chili,Haryana,2025,9,2753.7,3111.9,3367.4,8.3,26.2,2942.3
PF016695,CROP022,Chili,Haryana,2025,10,2942.3,2753.7,3111.9,21.6,66.1,2988.1
PF016696,CROP022,Chili,Haryana,2025,11,2988.1,2942.3,2753.7,-15.4,63.7,3094.8
PF016697,CROP022,Chili,Haryana,2025,12,3094.8,2988.1,2942.3,-10.4,74.3,3319.9
PF016698,CROP022,Chili,Haryana,2026,1,3319.9,3094.8,2988.1,18.9,34.7,3631.3
PF016699,CROP022,Chili,Haryana,2026,2,3631.3,3319.9,3094.8,9.1,36.8,3585.6
PF016700,CROP022,Chili,Haryana,2026,3,3585.6,3631.3,3319.9,-2.3,29.2,3739.1
PF016701,CROP022,Chili,Haryana,2026,4,3739.1,3585.6,3631.3,6.0,76.6,3602.7
PF016702,CROP022,Chili,Haryana,2026,5,3602.7,3739.1,3585.6,12.9,53.2,3486.9
PF016703,CROP022,Chili,Haryana,2026,6,3486.9,3602.7,3739.1,8.9,35.4,3172.7
PF016704,CROP022,Chili,Haryana,2026,7,3172.7,3486.9,3602.7,15.3,61.3,3229.2
PF016705,CROP022,Chili,Haryana,2026,8,3229.2,3172.7,3486.9,-2.6,31.0,3107.8
PF016706,CROP022,Chili,Uttar Pradesh,2021,4,3880.5,3741.1,3305.2,2.8,59.5,3766.7
PF016707,CROP022,Chili,Uttar Pradesh,2021,5,3766.7,3880.5,3741.1,16.4,50.8,3788.7
PF016708,CROP022,Chili,Uttar Pradesh,2021,6,3788.7,3766.7,3880.5,12.9,58.0,3455.6
PF016709,CROP022,Chili,Uttar Pradesh,2021,7,3455.6,3788.7,3766.7,-17.7,58.3,3087.6
PF016710,CROP022,Chili,Uttar Pradesh,2021,8,3087.6,3455.6,3788.7,-4.1,39.7,3159.1
PF016711,CROP022,Chili,Uttar Pradesh,2021,9,3159.1,3087.6,3455.6,1.7,53.7,3092.5
PF016712,CROP022,Chili,Uttar Pradesh,2021,10,3092.5,3159.1,3087.6,-17.5,41.1,2983.1
PF016713,CROP022,Chili,Uttar Pradesh,2021,11,2983.1,3092.5,3159.1,-0.0,70.0,3084.9
PF016714,CROP022,Chili,Uttar Pradesh,2021,12,3084.9,2983.1,3092.5,6.1,61.3,3565.2
PF016715,CROP022,Chili,Uttar Pradesh,2022,1,3565.2,3084.9,2983.1,-6.6,25.9,3759.2
PF016716,CROP022,Chili,Uttar Pradesh,2022,2,3759.2,3565.2,3084.9,-11.1,42.5,3754.0
PF016717,CROP022,Chili,Uttar Pradesh,2022,3,3754.0,3759.2,3565.2,8.0,49.7,3485.4
PF016718,CROP022,Chili,Uttar Pradesh,2022,4,3485.4,3754.0,3759.2,-1.0,32.6,3343.7
PF016719,CROP022,Chili,Uttar Pradesh,2022,5,3343.7,3485.4,3754.0,16.2,43.7,3677.9
PF016720,CROP022,Chili,Uttar Pradesh,2022,6,3677.9,3343.7,3485.4,-11.3,63.6,3358.9
PF016721,CROP022,Chili,Uttar Pradesh,2022,7,3358.9,3677.9,3343.7,9.1,47.4,3319.2
PF016722,CROP022,Chili,Uttar Pradesh,2022,8,3319.2,3358.9,3677.9,6.1,39.0,3171.8
PF016723,CROP022,Chili,Uttar Pradesh,2022,9,3171.8,3319.2,3358.9,18.4,62.4,3004.5
PF016724,CROP022,Chili,Uttar Pradesh,2022,10,3004.5,3171.8,3319.2,6.3,39.0,3284.7
PF016725,CROP022,Chili,Uttar Pradesh,2022,11,3284.7,3004.5,3171.8,-5.6,53.1,3231.7
PF016726,CROP022,Chili,Uttar Pradesh,2022,12,3231.7,3284.7,3004.5,11.0,59.8,3466.2
PF016727,CROP022,Chili,Uttar Pradesh,2023,1,3466.2,3231.7,3284.7,-12.3,35.7,3777.0
PF016728,CROP022,Chili,Uttar Pradesh,2023,2,3777.0,3466.2,3231.7,-17.7,56.9,3533.0
PF016729,CROP022,Chili,Uttar Pradesh,2023,3,3533.0,3777.0,3466.2,1.9,61.2,3768.4
PF016730,CROP022,Chili,Uttar Pradesh,2023,4,3768.4,3533.0,3777.0,-24.7,43.2,3877.6
PF016731,CROP022,Chili,Uttar Pradesh,2023,5,3877.6,3768.4,3533.0,-10.0,55.3,3765.5
PF016732,CROP022,Chili,Uttar Pradesh,2023,6,3765.5,3877.6,3768.4,21.4,54.7,3504.8
PF016733,CROP022,Chili,Uttar Pradesh,2023,7,3504.8,3765.5,3877.6,23.0,28.7,3179.9
PF016734,CROP022,Chili,Uttar Pradesh,2023,8,3179.9,3504.8,3765.5,1.7,65.9,3108.6
PF016735,CROP022,Chili,Uttar Pradesh,2023,9,3108.6,3179.9,3504.8,-11.5,23.0,2984.8
PF016736,CROP022,Chili,Uttar Pradesh,2023,10,2984.8,3108.6,3179.9,-17.8,49.6,3271.7
PF016737,CROP022,Chili,Uttar Pradesh,2023,11,3271.7,2984.8,3108.6,-3.5,46.3,3506.4
PF016738,CROP022,Chili,Uttar Pradesh,2023,12,3506.4,3271.7,2984.8,0.0,57.9,3513.9
PF016739,CROP022,Chili,Uttar Pradesh,2024,1,3513.9,3506.4,3271.7,-55.0,59.7,3447.6
PF016740,CROP022,Chili,Uttar Pradesh,2024,2,3447.6,3513.9,3506.4,20.5,56.4,3763.2
PF016741,CROP022,Chili,Uttar Pradesh,2024,3,3763.2,3447.6,3513.9,3.8,43.3,3973.4
PF016742,CROP022,Chili,Uttar Pradesh,2024,4,3973.4,3763.2,3447.6,-26.7,33.1,3645.6
PF016743,CROP022,Chili,Uttar Pradesh,2024,5,3645.6,3973.4,3763.2,13.4,62.5,3985.1
PF016744,CROP022,Chili,Uttar Pradesh,2024,6,3985.1,3645.6,3973.4,3.6,54.5,3594.2
PF016745,CROP022,Chili,Uttar Pradesh,2024,7,3594.2,3985.1,3645.6,23.0,62.2,3527.0
PF016746,CROP022,Chili,Uttar Pradesh,2024,8,3527.0,3594.2,3985.1,7.2,57.5,3146.4
PF016747,CROP022,Chili,Uttar Pradesh,2024,9,3146.4,3527.0,3594.2,-5.3,69.0,3363.5
PF016748,CROP022,Chili,Uttar Pradesh,2024,10,3363.5,3146.4,3527.0,2.3,47.8,3258.1
PF016749,CROP022,Chili,Uttar Pradesh,2024,11,3258.1,3363.5,3146.4,7.2,40.4,3252.8
PF016750,CROP022,Chili,Uttar Pradesh,2024,12,3252.8,3258.1,3363.5,1.5,42.1,3386.9
PF016751,CROP022,Chili,Uttar Pradesh,2025,1,3386.9,3252.8,3258.1,-8.6,42.3,3697.6
PF016752,CROP022,Chili,Uttar Pradesh,2025,2,3697.6,3386.9,3252.8,-7.3,55.5,4080.0
PF016753,CROP022,Chili,Uttar Pradesh,2025,3,4080.0,3697.6,3386.9,7.6,58.9,4082.3
PF016754,CROP022,Chili,Uttar Pradesh,2025,4,4082.3,4080.0,3697.6,-13.9,30.4,4070.1
PF016755,CROP022,Chili,Uttar Pradesh,2025,5,4070.1,4082.3,4080.0,28.5,27.3,3772.0
PF016756,CROP022,Chili,Uttar Pradesh,2025,6,3772.0,4070.1,4082.3,20.7,56.9,3454.3
PF016757,CROP022,Chili,Uttar Pradesh,2025,7,3454.3,3772.0,4070.1,-8.6,61.8,3285.1
PF016758,CROP022,Chili,Uttar Pradesh,2025,8,3285.1,3454.3,3772.0,-20.1,43.8,3145.8
PF016759,CROP022,Chili,Uttar Pradesh,2025,9,3145.8,3285.1,3454.3,-19.5,38.2,2985.5
PF016760,CROP022,Chili,Uttar Pradesh,2025,10,2985.5,3145.8,3285.1,3.7,52.3,3243.3
PF016761,CROP022,Chili,Uttar Pradesh,2025,11,3243.3,2985.5,3145.8,23.7,60.7,3226.1
PF016762,CROP022,Chili,Uttar Pradesh,2025,12,3226.1,3243.3,2985.5,3.6,48.2,3718.4
PF016763,CROP022,Chili,Uttar Pradesh,2026,1,3718.4,3226.1,3243.3,-11.9,46.2,3813.1
PF016764,CROP022,Chili,Uttar Pradesh,2026,2,3813.1,3718.4,3226.1,5.2,47.4,3932.8
PF016765,CROP022,Chili,Uttar Pradesh,2026,3,3932.8,3813.1,3718.4,-7.5,56.0,3783.2
PF016766,CROP022,Chili,Uttar Pradesh,2026,4,3783.2,3932.8,3813.1,-4.1,40.4,3874.3
PF016767,CROP022,Chili,Uttar Pradesh,2026,5,3874.3,3783.2,3932.8,22.3,21.2,3851.1
PF016768,CROP022,Chili,Uttar Pradesh,2026,6,3851.1,3874.3,3783.2,-0.5,64.7,3493.1
PF016769,CROP022,Chili,Uttar Pradesh,2026,7,3493.1,3851.1,3874.3,-20.9,49.0,3305.5
PF016770,CROP022,Chili,Uttar Pradesh,2026,8,3305.5,3493.1,3851.1,-28.0,40.0,3230.4
PF016771,CROP022,Chili,Uttar Pradesh,2021,4,4134.0,3837.4,3949.0,17.4,56.6,4184.0
PF016772,CROP022,Chili,Uttar Pradesh,2021,5,4184.0,4134.0,3837.4,3.9,40.6,3664.3
PF016773,CROP022,Chili,Uttar Pradesh,2021,6,3664.3,4184.0,4134.0,24.0,63.6,3656.3
PF016774,CROP022,Chili,Uttar Pradesh,2021,7,3656.3,3664.3,4184.0,14.7,46.2,3473.1
PF016775,CROP022,Chili,Uttar Pradesh,2021,8,3473.1,3656.3,3664.3,-16.9,32.9,3066.6
PF016776,CROP022,Chili,Uttar Pradesh,2021,9,3066.6,3473.1,3656.3,-14.1,71.4,2897.8
PF016777,CROP022,Chili,Uttar Pradesh,2021,10,2897.8,3066.6,3473.1,4.0,68.4,3227.9
PF016778,CROP022,Chili,Uttar Pradesh,2021,11,3227.9,2897.8,3066.6,-13.1,42.0,3333.0
PF016779,CROP022,Chili,Uttar Pradesh,2021,12,3333.0,3227.9,2897.8,-9.1,35.9,3670.2
PF016780,CROP022,Chili,Uttar Pradesh,2022,1,3670.2,3333.0,3227.9,7.1,50.9,3665.8
PF016781,CROP022,Chili,Uttar Pradesh,2022,2,3665.8,3670.2,3333.0,-16.0,61.0,3978.6
PF016782,CROP022,Chili,Uttar Pradesh,2022,3,3978.6,3665.8,3670.2,-15.2,66.7,4000.2
PF016783,CROP022,Chili,Uttar Pradesh,2022,4,4000.2,3978.6,3665.8,-3.1,24.8,4000.9
PF016784,CROP022,Chili,Uttar Pradesh,2022,5,4000.9,4000.2,3978.6,7.4,44.1,3834.3
PF016785,CROP022,Chili,Uttar Pradesh,2022,6,3834.3,4000.9,4000.2,1.2,42.1,3779.7
PF016786,CROP022,Chili,Uttar Pradesh,2022,7,3779.7,3834.3,4000.9,10.6,49.7,3413.3
PF016787,CROP022,Chili,Uttar Pradesh,2022,8,3413.3,3779.7,3834.3,5.1,67.3,3268.5
PF016788,CROP022,Chili,Uttar Pradesh,2022,9,3268.5,3413.3,3779.7,-0.4,42.9,3099.7
PF016789,CROP022,Chili,Uttar Pradesh,2022,10,3099.7,3268.5,3413.3,-5.5,68.9,3327.5
PF016790,CROP022,Chili,Uttar Pradesh,2022,11,3327.5,3099.7,3268.5,-8.8,49.7,3454.4
PF016791,CROP022,Chili,Uttar Pradesh,2022,12,3454.4,3327.5,3099.7,16.4,60.3,3694.1
PF016792,CROP022,Chili,Uttar Pradesh,2023,1,3694.1,3454.4,3327.5,-6.5,59.3,3775.1
PF016793,CROP022,Chili,Uttar Pradesh,2023,2,3775.1,3694.1,3454.4,-24.0,75.9,4292.5
PF016794,CROP022,Chili,Uttar Pradesh,2023,3,4292.5,3775.1,3694.1,-14.3,27.9,4105.1
PF016795,CROP022,Chili,Uttar Pradesh,2023,4,4105.1,4292.5,3775.1,9.6,37.5,4181.0
PF016796,CROP022,Chili,Uttar Pradesh,2023,5,4181.0,4105.1,4292.5,10.9,62.6,3896.0
PF016797,CROP022,Chili,Uttar Pradesh,2023,6,3896.0,4181.0,4105.1,-24.0,58.0,3705.1
PF016798,CROP022,Chili,Uttar Pradesh,2023,7,3705.1,3896.0,4181.0,-8.3,61.4,3658.7
PF016799,CROP022,Chili,Uttar Pradesh,2023,8,3658.7,3705.1,3896.0,4.8,50.0,3407.4
PF016800,CROP022,Chili,Uttar Pradesh,2023,9,3407.4,3658.7,3705.1,-9.5,48.3,3240.9
PF016801,CROP022,Chili,Uttar Pradesh,2023,10,3240.9,3407.4,3658.7,-0.6,40.8,3209.7
PF016802,CROP022,Chili,Uttar Pradesh,2023,11,3209.7,3240.9,3407.4,12.1,31.0,3605.0
PF016803,CROP022,Chili,Uttar Pradesh,2023,12,3605.0,3209.7,3240.9,-8.1,52.8,3666.9
PF016804,CROP022,Chili,Uttar Pradesh,2024,1,3666.9,3605.0,3209.7,20.6,55.0,3942.3
PF016805,CROP022,Chili,Uttar Pradesh,2024,2,3942.3,3666.9,3605.0,15.5,31.7,4176.8
PF016806,CROP022,Chili,Uttar Pradesh,2024,3,4176.8,3942.3,3666.9,25.6,35.8,3880.8
PF016807,CROP022,Chili,Uttar Pradesh,2024,4,3880.8,4176.8,3942.3,19.7,52.2,4268.6
PF016808,CROP022,Chili,Uttar Pradesh,2024,5,4268.6,3880.8,4176.8,-0.9,34.8,3937.9
PF016809,CROP022,Chili,Uttar Pradesh,2024,6,3937.9,4268.6,3880.8,14.0,49.1,3736.3
PF016810,CROP022,Chili,Uttar Pradesh,2024,7,3736.3,3937.9,4268.6,-17.2,30.4,3435.7
PF016811,CROP022,Chili,Uttar Pradesh,2024,8,3435.7,3736.3,3937.9,-9.9,72.0,3544.7
PF016812,CROP022,Chili,Uttar Pradesh,2024,9,3544.7,3435.7,3736.3,-17.0,51.0,3439.3
PF016813,CROP022,Chili,Uttar Pradesh,2024,10,3439.3,3544.7,3435.7,33.0,48.3,3443.3
PF016814,CROP022,Chili,Uttar Pradesh,2024,11,3443.3,3439.3,3544.7,-14.6,64.0,3500.5
PF016815,CROP022,Chili,Uttar Pradesh,2024,12,3500.5,3443.3,3439.3,9.6,75.1,3667.6
PF016816,CROP022,Chili,Uttar Pradesh,2025,1,3667.6,3500.5,3443.3,-5.0,61.6,4071.9
PF016817,CROP022,Chili,Uttar Pradesh,2025,2,4071.9,3667.6,3500.5,5.0,71.7,3991.2
PF016818,CROP022,Chili,Uttar Pradesh,2025,3,3991.2,4071.9,3667.6,-10.4,56.5,3938.6
PF016819,CROP022,Chili,Uttar Pradesh,2025,4,3938.6,3991.2,4071.9,-9.7,53.9,3961.3
PF016820,CROP022,Chili,Uttar Pradesh,2025,5,3961.3,3938.6,3991.2,-11.4,48.2,3798.5
PF016821,CROP022,Chili,Uttar Pradesh,2025,6,3798.5,3961.3,3938.6,-3.4,35.5,3802.5
PF016822,CROP022,Chili,Uttar Pradesh,2025,7,3802.5,3798.5,3961.3,-17.4,47.4,3589.4
PF016823,CROP022,Chili,Uttar Pradesh,2025,8,3589.4,3802.5,3798.5,4.5,47.8,3499.1
PF016824,CROP022,Chili,Uttar Pradesh,2025,9,3499.1,3589.4,3802.5,5.5,28.9,3571.4
PF016825,CROP022,Chili,Uttar Pradesh,2025,10,3571.4,3499.1,3589.4,25.9,37.6,3620.9
PF016826,CROP022,Chili,Uttar Pradesh,2025,11,3620.9,3571.4,3499.1,-8.1,36.3,3679.9
PF016827,CROP022,Chili,Uttar Pradesh,2025,12,3679.9,3620.9,3571.4,8.7,51.6,3897.3
PF016828,CROP022,Chili,Uttar Pradesh,2026,1,3897.3,3679.9,3620.9,12.5,41.6,3979.2
PF016829,CROP022,Chili,Uttar Pradesh,2026,2,3979.2,3897.3,3679.9,13.6,57.9,4135.4
PF016830,CROP022,Chili,Uttar Pradesh,2026,3,4135.4,3979.2,3897.3,-9.9,43.9,4191.7
PF016831,CROP022,Chili,Uttar Pradesh,2026,4,4191.7,4135.4,3979.2,1.5,63.6,4393.2
PF016832,CROP022,Chili,Uttar Pradesh,2026,5,4393.2,4191.7,4135.4,-2.1,66.6,3928.1
PF016833,CROP022,Chili,Uttar Pradesh,2026,6,3928.1,4393.2,4191.7,-5.4,42.3,3574.7
PF016834,CROP022,Chili,Uttar Pradesh,2026,7,3574.7,3928.1,4393.2,-4.5,64.2,3587.7
PF016835,CROP022,Chili,Uttar Pradesh,2026,8,3587.7,3574.7,3928.1,-0.9,39.1,3770.2
PF016836,CROP022,Chili,Uttar Pradesh,2021,4,4351.7,4333.1,4254.9,-16.3,44.5,4062.4
PF016837,CROP022,Chili,Uttar Pradesh,2021,5,4062.4,4351.7,4333.1,-17.8,50.6,4246.3
PF016838,CROP022,Chili,Uttar Pradesh,2021,6,4246.3,4062.4,4351.7,3.0,49.1,3571.0
PF016839,CROP022,Chili,Uttar Pradesh,2021,7,3571.0,4246.3,4062.4,5.1,28.2,3815.1
PF016840,CROP022,Chili,Uttar Pradesh,2021,8,3815.1,3571.0,4246.3,-2.0,54.8,3392.9
PF016841,CROP022,Chili,Uttar Pradesh,2021,9,3392.9,3815.1,3571.0,-0.6,46.5,3737.9
PF016842,CROP022,Chili,Uttar Pradesh,2021,10,3737.9,3392.9,3815.1,3.1,51.4,3516.8
PF016843,CROP022,Chili,Uttar Pradesh,2021,11,3516.8,3737.9,3392.9,9.1,47.8,3687.7
PF016844,CROP022,Chili,Uttar Pradesh,2021,12,3687.7,3516.8,3737.9,17.0,50.3,3710.7
PF016845,CROP022,Chili,Uttar Pradesh,2022,1,3710.7,3687.7,3516.8,30.3,55.1,4234.9
PF016846,CROP022,Chili,Uttar Pradesh,2022,2,4234.9,3710.7,3687.7,4.0,54.8,4295.4
PF016847,CROP022,Chili,Uttar Pradesh,2022,3,4295.4,4234.9,3710.7,7.7,23.0,4315.5
PF016848,CROP022,Chili,Uttar Pradesh,2022,4,4315.5,4295.4,4234.9,-0.8,59.8,4295.3
PF016849,CROP022,Chili,Uttar Pradesh,2022,5,4295.3,4315.5,4295.4,10.6,66.4,3996.3
PF016850,CROP022,Chili,Uttar Pradesh,2022,6,3996.3,4295.3,4315.5,2.6,36.0,4214.0
PF016851,CROP022,Chili,Uttar Pradesh,2022,7,4214.0,3996.3,4295.3,1.2,38.4,3803.2
PF016852,CROP022,Chili,Uttar Pradesh,2022,8,3803.2,4214.0,3996.3,-5.9,52.8,3589.3
PF016853,CROP022,Chili,Uttar Pradesh,2022,9,3589.3,3803.2,4214.0,-17.5,65.6,3419.5
PF016854,CROP022,Chili,Uttar Pradesh,2022,10,3419.5,3589.3,3803.2,-15.6,47.5,3713.4
PF016855,CROP022,Chili,Uttar Pradesh,2022,11,3713.4,3419.5,3589.3,4.9,71.1,3741.9
PF016856,CROP022,Chili,Uttar Pradesh,2022,12,3741.9,3713.4,3419.5,-17.5,34.9,3907.2
PF016857,CROP022,Chili,Uttar Pradesh,2023,1,3907.2,3741.9,3713.4,-19.9,45.9,4351.9
PF016858,CROP022,Chili,Uttar Pradesh,2023,2,4351.9,3907.2,3741.9,-21.5,44.7,4385.4
PF016859,CROP022,Chili,Uttar Pradesh,2023,3,4385.4,4351.9,3907.2,3.2,57.2,4416.4
PF016860,CROP022,Chili,Uttar Pradesh,2023,4,4416.4,4385.4,4351.9,1.6,64.4,4218.4
PF016861,CROP022,Chili,Uttar Pradesh,2023,5,4218.4,4416.4,4385.4,-12.0,50.6,4317.6
PF016862,CROP022,Chili,Uttar Pradesh,2023,6,4317.6,4218.4,4416.4,4.2,43.2,3997.5
PF016863,CROP022,Chili,Uttar Pradesh,2023,7,3997.5,4317.6,4218.4,-10.8,54.6,3698.5
PF016864,CROP022,Chili,Uttar Pradesh,2023,8,3698.5,3997.5,4317.6,6.0,43.6,3618.3
PF016865,CROP022,Chili,Uttar Pradesh,2023,9,3618.3,3698.5,3997.5,4.3,50.8,3661.3
PF016866,CROP022,Chili,Uttar Pradesh,2023,10,3661.3,3618.3,3698.5,27.1,51.7,3741.7
PF016867,CROP022,Chili,Uttar Pradesh,2023,11,3741.7,3661.3,3618.3,13.9,58.3,3869.5
PF016868,CROP022,Chili,Uttar Pradesh,2023,12,3869.5,3741.7,3661.3,-22.2,36.1,4314.8
PF016869,CROP022,Chili,Uttar Pradesh,2024,1,4314.8,3869.5,3741.7,7.3,33.8,4228.8
PF016870,CROP022,Chili,Uttar Pradesh,2024,2,4228.8,4314.8,3869.5,-4.6,42.0,4328.0
PF016871,CROP022,Chili,Uttar Pradesh,2024,3,4328.0,4228.8,4314.8,-31.5,40.3,4379.8
PF016872,CROP022,Chili,Uttar Pradesh,2024,4,4379.8,4328.0,4228.8,7.1,70.7,4598.2
PF016873,CROP022,Chili,Uttar Pradesh,2024,5,4598.2,4379.8,4328.0,7.0,28.3,4133.8
PF016874,CROP022,Chili,Uttar Pradesh,2024,6,4133.8,4598.2,4379.8,-4.7,56.4,3788.3
PF016875,CROP022,Chili,Uttar Pradesh,2024,7,3788.3,4133.8,4598.2,17.2,54.6,3977.2
PF016876,CROP022,Chili,Uttar Pradesh,2024,8,3977.2,3788.3,4133.8,-31.8,36.1,3674.2
PF016877,CROP022,Chili,Uttar Pradesh,2024,9,3674.2,3977.2,3788.3,-15.2,27.3,3534.0
PF016878,CROP022,Chili,Uttar Pradesh,2024,10,3534.0,3674.2,3977.2,4.6,48.3,3401.6
PF016879,CROP022,Chili,Uttar Pradesh,2024,11,3401.6,3534.0,3674.2,-17.9,71.9,3755.7
PF016880,CROP022,Chili,Uttar Pradesh,2024,12,3755.7,3401.6,3534.0,3.4,57.0,4150.0
PF016881,CROP022,Chili,Uttar Pradesh,2025,1,4150.0,3755.7,3401.6,-2.0,40.9,4364.9
PF016882,CROP022,Chili,Uttar Pradesh,2025,2,4364.9,4150.0,3755.7,11.6,44.6,4398.4
PF016883,CROP022,Chili,Uttar Pradesh,2025,3,4398.4,4364.9,4150.0,5.1,35.1,4018.1
PF016884,CROP022,Chili,Uttar Pradesh,2025,4,4018.1,4398.4,4364.9,-23.1,58.9,4677.8
PF016885,CROP022,Chili,Uttar Pradesh,2025,5,4677.8,4018.1,4398.4,-5.7,51.3,4262.9
PF016886,CROP022,Chili,Uttar Pradesh,2025,6,4262.9,4677.8,4018.1,11.1,38.3,3924.3
PF016887,CROP022,Chili,Uttar Pradesh,2025,7,3924.3,4262.9,4677.8,-7.2,62.1,3848.9
PF016888,CROP022,Chili,Uttar Pradesh,2025,8,3848.9,3924.3,4262.9,-2.8,50.9,3569.7
PF016889,CROP022,Chili,Uttar Pradesh,2025,9,3569.7,3848.9,3924.3,-2.2,62.8,3637.1
PF016890,CROP022,Chili,Uttar Pradesh,2025,10,3637.1,3569.7,3848.9,8.1,40.8,3604.8
PF016891,CROP022,Chili,Uttar Pradesh,2025,11,3604.8,3637.1,3569.7,31.1,51.1,3902.8
PF016892,CROP022,Chili,Uttar Pradesh,2025,12,3902.8,3604.8,3637.1,-4.9,35.9,3840.4
PF016893,CROP022,Chili,Uttar Pradesh,2026,1,3840.4,3902.8,3604.8,19.3,43.9,4283.0
PF016894,CROP022,Chili,Uttar Pradesh,2026,2,4283.0,3840.4,3902.8,-21.8,68.6,4560.4
PF016895,CROP022,Chili,Uttar Pradesh,2026,3,4560.4,4283.0,3840.4,-2.5,42.3,4414.9
PF016896,CROP022,Chili,Uttar Pradesh,2026,4,4414.9,4560.4,4283.0,5.5,58.7,4408.0
PF016897,CROP022,Chili,Uttar Pradesh,2026,5,4408.0,4414.9,4560.4,-16.7,64.5,4447.7
PF016898,CROP022,Chili,Uttar Pradesh,2026,6,4447.7,4408.0,4414.9,-9.8,70.3,3912.1
PF016899,CROP022,Chili,Uttar Pradesh,2026,7,3912.1,4447.7,4408.0,-6.4,59.9,3822.7
PF016900,CROP022,Chili,Uttar Pradesh,2026,8,3822.7,3912.1,4447.7,-1.6,42.5,3681.3
PF016901,CROP022,Chili,Bihar,2021,4,3732.5,3948.0,3480.4,-5.0,44.0,4019.9
