price_id,crop_id,crop_name,state,district,mandi_name,date,min_price_per_unit_inr,max_price_per_unit_inr,modal_price_per_unit_inr,unit,arrivals_tonnes,source
MP002279,CROP018,Jute,Maharashtra,Nagpur,Nagpur Mandi,2024-07-15,3447.0,4047.0,3747.0,Quintal,143.8,Agmarknet / e-NAM (synthetic)
MP002280,CROP018,Jute,Maharashtra,Nagpur,Nagpur Mandi,2024-08-15,3650.0,4284.0,3967.0,Quintal,160.8,Agmarknet / e-NAM (synthetic)
MP002281,CROP018,Jute,Maharashtra,Nagpur,Nagpur Mandi,2024-09-15,3930.0,4614.0,4272.0,Quintal,76.8,Agmarknet / e-NAM (synthetic)
MP002282,CROP018,Jute,Maharashtra,Nagpur,Nagpur Mandi,2024-10-15,3410.0,4004.0,3707.0,Quintal,38.5,Agmarknet / e-NAM (synthetic)
MP002283,CROP018,Jute,Maharashtra,Nagpur,Nagpur Mandi,2024-11-15,3597.0,4223.0,3910.0,Quintal,24.1,Agmarknet / e-NAM (synthetic)
MP002284,CROP018,Jute,Maharashtra,Nagpur,Nagpur Mandi,2024-12-15,4067.0,4775.0,4421.0,Quintal,180.1,Agmarknet / e-NAM (synthetic)
MP002285,CROP018,Jute,Maharashtra,Nagpur,Nagpur Mandi,2025-01-15,4303.0,5051.0,4677.0,Quintal,56.7,Agmarknet / e-NAM (synthetic)
MP002286,CROP018,Jute,Maharashtra,Nagpur,Nagpur Mandi,2025-02-15,4514.0,5298.0,4906.0,Quintal,12.7,Agmarknet / e-NAM (synthetic)
MP002287,CROP018,Jute,Maharashtra,Nagpur,Nagpur Mandi,2025-03-15,4512.0,5296.0,4904.0,Quintal,27.4,Agmarknet / e-NAM (synthetic)
MP002288,CROP018,Jute,Maharashtra,Nagpur,Nagpur Mandi,2025-04-15,4803.0,5639.0,5221.0,Quintal,225.2,Agmarknet / e-NAM (synthetic)
MP002289,CROP018,Jute,Maharashtra,Nagpur,Nagpur Mandi,2025-05-15,4469.0,5247.0,4858.0,Quintal,134.1,Agmarknet / e-NAM (synthetic)
MP002290,CROP018,Jute,Maharashtra,Nagpur,Nagpur Mandi,2025-06-15,4380.0,5142.0,4761.0,Quintal,211.4,Agmarknet / e-NAM (synthetic)
MP002291,CROP018,Jute,Maharashtra,Nagpur,Nagpur Mandi,2025-07-15,4115.0,4831.0,4473.0,Quintal,122.1,Agmarknet / e-NAM (synthetic)
MP002292,CROP018,Jute,Maharashtra,Nagpur,Nagpur Mandi,2025-08-15,3750.0,4402.0,4076.0,Quintal,61.2,Agmarknet / e-NAM (synthetic)
MP002293,CROP018,Jute,Maharashtra,Nagpur,Nagpur Mandi,2025-09-15,3953.0,4641.0,4297.0,Quintal,281.6,Agmarknet / e-NAM (synthetic)
MP002294,CROP018,Jute,Maharashtra,Nagpur,Nagpur Mandi,2025-10-15,4284.0,5028.0,4656.0,Quintal,86.5,Agmarknet / e-NAM (synthetic)
MP002295,CROP018,Jute,Maharashtra,Nagpur,Nagpur Mandi,2025-11-15,4039.0,4741.0,4390.0,Quintal,84.6,Agmarknet / e-NAM (synthetic)
MP002296,CROP018,Jute,Maharashtra,Nagpur,Nagpur Mandi,2025-12-15,4154.0,4876.0,4515.0,Quintal,140.4,Agmarknet / e-NAM (synthetic)
MP002297,CROP018,Jute,Maharashtra,Nagpur,Nagpur Mandi,2026-01-15,4263.0,5005.0,4634.0,Quintal,169.2,Agmarknet / e-NAM (synthetic)
MP002298,CROP018,Jute,Maharashtra,Nagpur,Nagpur Mandi,2026-02-15,4888.0,5738.0,5313.0,Quintal,110.5,Agmarknet / e-NAM (synthetic)
MP002299,CROP018,Jute,Maharashtra,Nagpur,Nagpur Mandi,2026-03-15,5055.0,5935.0,5495.0,Quintal,144.7,Agmarknet / e-NAM (synthetic)
MP002300,CROP018,Jute,Maharashtra,Nagpur,Nagpur Mandi,2026-04-15,4811.0,5647.0,5229.0,Quintal,137.5,Agmarknet / e-NAM (synthetic)
MP002301,CROP018,Jute,Maharashtra,Nagpur,Nagpur Mandi,2026-05-15,4146.0,4866.0,4506.0,Quintal,113.9,Agmarknet / e-NAM (synthetic)
MP002302,CROP018,Jute,Maharashtra,Nagpur,Nagpur Mandi,2026-06-15,4337.0,5091.0,4714.0,Quintal,131.7,Agmarknet / e-NAM (synthetic)
MP002303,CROP018,Jute,Maharashtra,Nagpur,Nagpur Mandi,2026-07-15,3990.0,4684.0,4337.0,Quintal,39.6,Agmarknet / e-NAM (synthetic)
MP002304,CROP018,Jute,Maharashtra,Nagpur,Nagpur Mandi,2026-08-15,3796.0,4456.0,4126.0,Quintal,116.3,Agmarknet / e-NAM (synthetic)
MP002305,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2024-01-15,1573.0,1847.0,1710.0,Quintal,114.9,Agmarknet / e-NAM (synthetic)
MP002306,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2024-02-15,1679.0,1971.0,1825.0,Quintal,48.3,Agmarknet / e-NAM (synthetic)
MP002307,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2024-03-15,1522.0,1786.0,1654.0,Quintal,61.2,Agmarknet / e-NAM (synthetic)
MP002308,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2024-04-15,1547.0,1817.0,1682.0,Quintal,82.6,Agmarknet / e-NAM (synthetic)
MP002309,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2024-05-15,1566.0,1838.0,1702.0,Quintal,271.7,Agmarknet / e-NAM (synthetic)
MP002310,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2024-06-15,1455.0,1709.0,1582.0,Quintal,60.0,Agmarknet / e-NAM (synthetic)
MP002311,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2024-07-15,1434.0,1684.0,1559.0,Quintal,84.0,Agmarknet / e-NAM (synthetic)
MP002312,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2024-08-15,1514.0,1778.0,1646.0,Quintal,12.8,Agmarknet / e-NAM (synthetic)
MP002313,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2024-09-15,1439.0,1689.0,1564.0,Quintal,8.8,Agmarknet / e-NAM (synthetic)
MP002314,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2024-10-15,1375.0,1615.0,1495.0,Quintal,78.9,Agmarknet / e-NAM (synthetic)
MP002315,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2024-11-15,1443.0,1693.0,1568.0,Quintal,56.3,Agmarknet / e-NAM (synthetic)
MP002316,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2024-12-15,1416.0,1662.0,1539.0,Quintal,163.5,Agmarknet / e-NAM (synthetic)
MP002317,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2025-01-15,1753.0,2057.0,1905.0,Quintal,82.1,Agmarknet / e-NAM (synthetic)
MP002318,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2025-02-15,1845.0,2165.0,2005.0,Quintal,160.0,Agmarknet / e-NAM (synthetic)
MP002319,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2025-03-15,1804.0,2118.0,1961.0,Quintal,37.5,Agmarknet / e-NAM (synthetic)
MP002320,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2025-04-15,1760.0,2066.0,1913.0,Quintal,139.8,Agmarknet / e-NAM (synthetic)
MP002321,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2025-05-15,1673.0,1963.0,1818.0,Quintal,60.8,Agmarknet / e-NAM (synthetic)
MP002322,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2025-06-15,1691.0,1985.0,1838.0,Quintal,268.7,Agmarknet / e-NAM (synthetic)
MP002323,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2025-07-15,1485.0,1743.0,1614.0,Quintal,109.8,Agmarknet / e-NAM (synthetic)
MP002324,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2025-08-15,1386.0,1626.0,1506.0,Quintal,107.8,Agmarknet / e-NAM (synthetic)
MP002325,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2025-09-15,1452.0,1704.0,1578.0,Quintal,49.6,Agmarknet / e-NAM (synthetic)
MP002326,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2025-10-15,1420.0,1668.0,1544.0,Quintal,47.7,Agmarknet / e-NAM (synthetic)
MP002327,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2025-11-15,1490.0,1750.0,1620.0,Quintal,119.3,Agmarknet / e-NAM (synthetic)
MP002328,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2025-12-15,1628.0,1912.0,1770.0,Quintal,120.7,Agmarknet / e-NAM (synthetic)
MP002329,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2026-01-15,1782.0,2092.0,1937.0,Quintal,100.6,Agmarknet / e-NAM (synthetic)
MP002330,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2026-02-15,1776.0,2084.0,1930.0,Quintal,105.2,Agmarknet / e-NAM (synthetic)
MP002331,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2026-03-15,1793.0,2105.0,1949.0,Quintal,142.8,Agmarknet / e-NAM (synthetic)
MP002332,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2026-04-15,1861.0,2185.0,2023.0,Quintal,49.2,Agmarknet / e-NAM (synthetic)
MP002333,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2026-05-15,1775.0,2083.0,1929.0,Quintal,140.5,Agmarknet / e-NAM (synthetic)
MP002334,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2026-06-15,1587.0,1863.0,1725.0,Quintal,82.0,Agmarknet / e-NAM (synthetic)
MP002335,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2026-07-15,1380.0,1620.0,1500.0,Quintal,62.9,Agmarknet / e-NAM (synthetic)
MP002336,CROP019,Potato,Maharashtra,Pune,Pune Mandi,2026-08-15,1517.0,1781.0,1649.0,Quintal,52.1,Agmarknet / e-NAM (synthetic)
MP002337,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2024-01-15,1716.0,2014.0,1865.0,Quintal,125.8,Agmarknet / e-NAM (synthetic)
MP002338,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2024-02-15,1636.0,1920.0,1778.0,Quintal,166.9,Agmarknet / e-NAM (synthetic)
MP002339,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2024-03-15,1754.0,2058.0,1906.0,Quintal,105.0,Agmarknet / e-NAM (synthetic)
MP002340,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2024-04-15,1659.0,1947.0,1803.0,Quintal,141.5,Agmarknet / e-NAM (synthetic)
MP002341,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2024-05-15,1616.0,1896.0,1756.0,Quintal,139.6,Agmarknet / e-NAM (synthetic)
MP002342,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2024-06-15,1489.0,1747.0,1618.0,Quintal,123.9,Agmarknet / e-NAM (synthetic)
MP002343,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2024-07-15,1526.0,1792.0,1659.0,Quintal,109.6,Agmarknet / e-NAM (synthetic)
MP002344,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2024-08-15,1406.0,1650.0,1528.0,Quintal,42.9,Agmarknet / e-NAM (synthetic)
MP002345,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2024-09-15,1328.0,1558.0,1443.0,Quintal,119.1,Agmarknet / e-NAM (synthetic)
MP002346,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2024-10-15,1400.0,1644.0,1522.0,Quintal,71.7,Agmarknet / e-NAM (synthetic)
MP002347,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2024-11-15,1474.0,1730.0,1602.0,Quintal,60.4,Agmarknet / e-NAM (synthetic)
MP002348,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2024-12-15,1460.0,1714.0,1587.0,Quintal,105.9,Agmarknet / e-NAM (synthetic)
MP002349,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2025-01-15,1755.0,2061.0,1908.0,Quintal,120.7,Agmarknet / e-NAM (synthetic)
MP002350,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2025-02-15,1825.0,2143.0,1984.0,Quintal,15.5,Agmarknet / e-NAM (synthetic)
MP002351,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2025-03-15,2040.0,2394.0,2217.0,Quintal,125.8,Agmarknet / e-NAM (synthetic)
MP002352,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2025-04-15,1751.0,2055.0,1903.0,Quintal,77.5,Agmarknet / e-NAM (synthetic)
MP002353,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2025-05-15,1673.0,1963.0,1818.0,Quintal,79.4,Agmarknet / e-NAM (synthetic)
MP002354,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2025-06-15,1547.0,1817.0,1682.0,Quintal,122.7,Agmarknet / e-NAM (synthetic)
MP002355,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2025-07-15,1465.0,1719.0,1592.0,Quintal,168.3,Agmarknet / e-NAM (synthetic)
MP002356,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2025-08-15,1450.0,1702.0,1576.0,Quintal,207.0,Agmarknet / e-NAM (synthetic)
MP002357,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2025-09-15,1239.0,1455.0,1347.0,Quintal,32.7,Agmarknet / e-NAM (synthetic)
MP002358,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2025-10-15,1366.0,1604.0,1485.0,Quintal,100.4,Agmarknet / e-NAM (synthetic)
MP002359,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2025-11-15,1564.0,1836.0,1700.0,Quintal,113.5,Agmarknet / e-NAM (synthetic)
MP002360,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2025-12-15,1697.0,1993.0,1845.0,Quintal,246.9,Agmarknet / e-NAM (synthetic)
MP002361,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2026-01-15,1713.0,2011.0,1862.0,Quintal,59.0,Agmarknet / e-NAM (synthetic)
MP002362,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2026-02-15,1837.0,2157.0,1997.0,Quintal,153.5,Agmarknet / e-NAM (synthetic)
MP002363,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2026-03-15,1787.0,2097.0,1942.0,Quintal,146.7,Agmarknet / e-NAM (synthetic)
MP002364,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2026-04-15,1787.0,2097.0,1942.0,Quintal,117.4,Agmarknet / e-NAM (synthetic)
MP002365,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2026-05-15,1915.0,2247.0,2081.0,Quintal,94.0,Agmarknet / e-NAM (synthetic)
MP002366,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2026-06-15,1685.0,1977.0,1831.0,Quintal,146.4,Agmarknet / e-NAM (synthetic)
MP002367,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2026-07-15,1584.0,1860.0,1722.0,Quintal,125.2,Agmarknet / e-NAM (synthetic)
MP002368,CROP019,Potato,Gujarat,Rajkot,Rajkot Mandi,2026-08-15,1524.0,1790.0,1657.0,Quintal,142.5,Agmarknet / e-NAM (synthetic)
MP002369,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2024-01-15,1575.0,1849.0,1712.0,Quintal,106.0,Agmarknet / e-NAM (synthetic)
MP002370,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2024-02-15,1820.0,2136.0,1978.0,Quintal,180.2,Agmarknet / e-NAM (synthetic)
MP002371,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2024-03-15,1697.0,1993.0,1845.0,Quintal,61.4,Agmarknet / e-NAM (synthetic)
MP002372,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2024-04-15,1778.0,2088.0,1933.0,Quintal,145.4,Agmarknet / e-NAM (synthetic)
MP002373,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2024-05-15,1606.0,1886.0,1746.0,Quintal,116.8,Agmarknet / e-NAM (synthetic)
MP002374,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2024-06-15,1468.0,1724.0,1596.0,Quintal,20.6,Agmarknet / e-NAM (synthetic)
MP002375,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2024-07-15,1341.0,1575.0,1458.0,Quintal,137.2,Agmarknet / e-NAM (synthetic)
MP002376,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2024-08-15,1455.0,1707.0,1581.0,Quintal,58.3,Agmarknet / e-NAM (synthetic)
MP002377,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2024-09-15,1299.0,1525.0,1412.0,Quintal,92.0,Agmarknet / e-NAM (synthetic)
MP002378,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2024-10-15,1470.0,1726.0,1598.0,Quintal,191.5,Agmarknet / e-NAM (synthetic)
MP002379,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2024-11-15,1294.0,1518.0,1406.0,Quintal,171.0,Agmarknet / e-NAM (synthetic)
MP002380,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2024-12-15,1390.0,1632.0,1511.0,Quintal,31.8,Agmarknet / e-NAM (synthetic)
MP002381,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2025-01-15,1697.0,1993.0,1845.0,Quintal,138.3,Agmarknet / e-NAM (synthetic)
MP002382,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2025-02-15,1914.0,2246.0,2080.0,Quintal,25.7,Agmarknet / e-NAM (synthetic)
MP002383,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2025-03-15,1825.0,2143.0,1984.0,Quintal,139.6,Agmarknet / e-NAM (synthetic)
MP002384,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2025-04-15,1559.0,1831.0,1695.0,Quintal,49.5,Agmarknet / e-NAM (synthetic)
MP002385,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2025-05-15,1637.0,1921.0,1779.0,Quintal,128.6,Agmarknet / e-NAM (synthetic)
MP002386,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2025-06-15,1547.0,1815.0,1681.0,Quintal,51.8,Agmarknet / e-NAM (synthetic)
MP002387,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2025-07-15,1573.0,1847.0,1710.0,Quintal,98.4,Agmarknet / e-NAM (synthetic)
MP002388,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2025-08-15,1409.0,1655.0,1532.0,Quintal,175.1,Agmarknet / e-NAM (synthetic)
MP002389,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2025-09-15,1328.0,1560.0,1444.0,Quintal,19.6,Agmarknet / e-NAM (synthetic)
MP002390,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2025-10-15,1435.0,1685.0,1560.0,Quintal,113.6,Agmarknet / e-NAM (synthetic)
MP002391,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2025-11-15,1499.0,1759.0,1629.0,Quintal,185.6,Agmarknet / e-NAM (synthetic)
MP002392,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2025-12-15,1493.0,1753.0,1623.0,Quintal,253.2,Agmarknet / e-NAM (synthetic)
MP002393,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2026-01-15,1736.0,2038.0,1887.0,Quintal,74.7,Agmarknet / e-NAM (synthetic)
MP002394,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2026-02-15,1977.0,2321.0,2149.0,Quintal,95.6,Agmarknet / e-NAM (synthetic)
MP002395,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2026-03-15,1831.0,2149.0,1990.0,Quintal,31.1,Agmarknet / e-NAM (synthetic)
MP002396,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2026-04-15,2069.0,2429.0,2249.0,Quintal,89.0,Agmarknet / e-NAM (synthetic)
MP002397,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2026-05-15,1963.0,2305.0,2134.0,Quintal,164.5,Agmarknet / e-NAM (synthetic)
MP002398,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2026-06-15,1656.0,1944.0,1800.0,Quintal,153.4,Agmarknet / e-NAM (synthetic)
MP002399,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2026-07-15,1552.0,1822.0,1687.0,Quintal,59.5,Agmarknet / e-NAM (synthetic)
MP002400,CROP019,Potato,Karnataka,Belagavi,Belagavi Mandi,2026-08-15,1381.0,1621.0,1501.0,Quintal,14.2,Agmarknet / e-NAM (synthetic)
MP002401,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2024-01-15,1591.0,1867.0,1729.0,Quintal,92.2,Agmarknet / e-NAM (synthetic)
MP002402,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2024-02-15,1757.0,2063.0,1910.0,Quintal,90.1,Agmarknet / e-NAM (synthetic)
MP002403,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2024-03-15,1665.0,1955.0,1810.0,Quintal,61.8,Agmarknet / e-NAM (synthetic)
MP002404,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2024-04-15,1712.0,2010.0,1861.0,Quintal,137.8,Agmarknet / e-NAM (synthetic)
MP002405,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2024-05-15,1589.0,1865.0,1727.0,Quintal,331.2,Agmarknet / e-NAM (synthetic)
MP002406,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2024-06-15,1459.0,1713.0,1586.0,Quintal,208.6,Agmarknet / e-NAM (synthetic)
MP002407,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2024-07-15,1400.0,1644.0,1522.0,Quintal,85.7,Agmarknet / e-NAM (synthetic)
MP002408,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2024-08-15,1278.0,1500.0,1389.0,Quintal,127.6,Agmarknet / e-NAM (synthetic)
MP002409,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2024-09-15,1304.0,1530.0,1417.0,Quintal,214.9,Agmarknet / e-NAM (synthetic)
MP002410,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2024-10-15,1286.0,1510.0,1398.0,Quintal,56.4,Agmarknet / e-NAM (synthetic)
MP002411,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2024-11-15,1457.0,1711.0,1584.0,Quintal,98.6,Agmarknet / e-NAM (synthetic)
MP002412,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2024-12-15,1524.0,1788.0,1656.0,Quintal,121.8,Agmarknet / e-NAM (synthetic)
MP002413,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2025-01-15,1709.0,2007.0,1858.0,Quintal,124.6,Agmarknet / e-NAM (synthetic)
MP002414,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2025-02-15,1747.0,2051.0,1899.0,Quintal,46.1,Agmarknet / e-NAM (synthetic)
MP002415,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2025-03-15,1852.0,2174.0,2013.0,Quintal,40.1,Agmarknet / e-NAM (synthetic)
MP002416,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2025-04-15,1772.0,2080.0,1926.0,Quintal,222.0,Agmarknet / e-NAM (synthetic)
MP002417,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2025-05-15,1750.0,2054.0,1902.0,Quintal,178.7,Agmarknet / e-NAM (synthetic)
MP002418,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2025-06-15,1609.0,1889.0,1749.0,Quintal,65.5,Agmarknet / e-NAM (synthetic)
MP002419,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2025-07-15,1391.0,1633.0,1512.0,Quintal,107.3,Agmarknet / e-NAM (synthetic)
MP002420,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2025-08-15,1498.0,1758.0,1628.0,Quintal,110.4,Agmarknet / e-NAM (synthetic)
MP002421,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2025-09-15,1458.0,1712.0,1585.0,Quintal,322.8,Agmarknet / e-NAM (synthetic)
MP002422,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2025-10-15,1397.0,1641.0,1519.0,Quintal,151.4,Agmarknet / e-NAM (synthetic)
MP002423,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2025-11-15,1482.0,1740.0,1611.0,Quintal,150.5,Agmarknet / e-NAM (synthetic)
MP002424,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2025-12-15,1601.0,1879.0,1740.0,Quintal,150.2,Agmarknet / e-NAM (synthetic)
MP002425,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2026-01-15,1590.0,1866.0,1728.0,Quintal,189.1,Agmarknet / e-NAM (synthetic)
MP002426,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2026-02-15,1983.0,2327.0,2155.0,Quintal,216.0,Agmarknet / e-NAM (synthetic)
MP002427,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2026-03-15,1835.0,2155.0,1995.0,Quintal,180.0,Agmarknet / e-NAM (synthetic)
MP002428,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2026-04-15,1949.0,2287.0,2118.0,Quintal,106.4,Agmarknet / e-NAM (synthetic)
MP002429,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2026-05-15,1570.0,1842.0,1706.0,Quintal,248.2,Agmarknet / e-NAM (synthetic)
MP002430,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2026-06-15,1764.0,2070.0,1917.0,Quintal,107.2,Agmarknet / e-NAM (synthetic)
MP002431,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2026-07-15,1462.0,1716.0,1589.0,Quintal,278.4,Agmarknet / e-NAM (synthetic)
MP002432,CROP019,Potato,Haryana,Karnal,Karnal Mandi,2026-08-15,1376.0,1616.0,1496.0,Quintal,139.6,Agmarknet / e-NAM (synthetic)
MP002433,CROP020,Onion,Bihar,Patna,Patna Mandi,2024-01-15,3382.0,3970.0,3676.0,Quintal,66.8,Agmarknet / e-NAM (synthetic)
MP002434,CROP020,Onion,Bihar,Patna,Patna Mandi,2024-02-15,3405.0,3997.0,3701.0,Quintal,172.2,Agmarknet / e-NAM (synthetic)
MP002435,CROP020,Onion,Bihar,Patna,Patna Mandi,2024-03-15,3236.0,3798.0,3517.0,Quintal,116.6,Agmarknet / e-NAM (synthetic)
MP002436,CROP020,Onion,Bihar,Patna,Patna Mandi,2024-04-15,3080.0,3616.0,3348.0,Quintal,222.0,Agmarknet / e-NAM (synthetic)
MP002437,CROP020,Onion,Bihar,Patna,Patna Mandi,2024-05-15,2981.0,3499.0,3240.0,Quintal,44.1,Agmarknet / e-NAM (synthetic)
MP002438,CROP020,Onion,Bihar,Patna,Patna Mandi,2024-06-15,3067.0,3601.0,3334.0,Quintal,104.1,Agmarknet / e-NAM (synthetic)
MP002439,CROP020,Onion,Bihar,Patna,Patna Mandi,2024-07-15,2912.0,3418.0,3165.0,Quintal,48.5,Agmarknet / e-NAM (synthetic)
MP002440,CROP020,Onion,Bihar,Patna,Patna Mandi,2024-08-15,2628.0,3086.0,2857.0,Quintal,270.9,Agmarknet / e-NAM (synthetic)
MP002441,CROP020,Onion,Bihar,Patna,Patna Mandi,2024-09-15,2754.0,3232.0,2993.0,Quintal,18.9,Agmarknet / e-NAM (synthetic)
MP002442,CROP020,Onion,Bihar,Patna,Patna Mandi,2024-10-15,2793.0,3279.0,3036.0,Quintal,93.0,Agmarknet / e-NAM (synthetic)
